Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
62	-1482.767	-1948.216	465.4494	0.0369274	0.361194	0.333853	0.310918	0.0139366	0.0255951	0.353514	0.397798	0.00630282	0.231771	0.246518	0.00764097	0.0135389	0.0092897	0.00822639	0.00486484	0.00404828	0.00315607	0.00482365	0.0188498	0.0153653	0.00432691	0.0729952	0.109221	0.0236638	0.118704	0.102023	0.0854417	0.0313647	0.0336513	0.00559965	0.206248	0.211087	0.0445684	0.374733	0.343143	0.319145	0.0188015	0.0296434	0.35667	0.402622	0.0251527	0.247136	0.250845	0.0090316	0.00470367	0.0165863	0.0191666	0.000263253	0.010361	0.0024495	0.00588348	0.0283274	0.00645305	0.00255859	0.00200252	0.00511132	0.0281028	0.00382923	0.00817485	0.0131335	0.00778355	0.0109387	0.0272499	0.00871594	0.00722548	0.0151791	0.00210032	0.000316231	0.0107854	0.00129812	0.0113631	0.00882289	0.0146661	0.00965434	0.000416336	0.00715452	0.00320172	0.000109827	0.00978785	0.0117631	0.00396499	0.00128501	0.00584058	0.00796026	0.00432799	0.00593768	0.00436094	0.0176848	0.00301105	0.00310508	0.000277354	0.00500535	0.00189368	0.00750285	0.00874123	0.00450107	0.00277509	0.0113533	0.00100965	0.00340878	0.00636387	0.0237394	0.0175327	0.00714102	0.00126753	0.00309215	0.0014511	0.00682974	0.000245187	0.0386927	0.0113869	0.0220193	0.00142529	0.00219078	0.010059	0.0130894	0.0114382	0.0100444	0.00326507	0.00312773	0.00349981	0.00225667	0.0031882	0.00865532	0.00210197	0.00377642	0.00152834	0.0204572	0.00463161	0.00226639	0.0400068	0.000656398	0.00483464	0.00488725	0.013031	0.00101043	0.0027328	0.000798581	0.0036144	0.0212436	0.0073354	0.00258973	0.00811881	0.0214238	0.00746324	0.000428508	0.0100892	0.0107663	0.0013098	0.00927825	0.00567278	0.00639488	0.0192953
63	-1480.628	-1946.726	466.0982	0.0395069	0.372128	0.369472	0.319548	0.0155076	0.0297272	0.280083	0.405462	0.00339634	0.198569	0.203182	0.00766799	0.0135263	0.00914021	0.00714437	0.00435626	0.00412362	0.0031632	0.00482179	0.0205602	0.0145735	0.00423343	0.0754908	0.112955	0.0244729	0.122762	0.0713231	0.0883628	0.032437	0.0348018	0.0057911	0.213299	0.218304	0.0471749	0.385655	0.378612	0.326692	0.0198639	0.0338508	0.283246	0.410284	0.0239565	0.213142	0.207416	0.00979551	0.0038927	0.0163666	0.0201614	0.00020815	0.0116031	0.00210276	0.0062782	0.0282383	0.00610546	0.00247719	0.00194833	0.00505106	0.0250838	0.00382923	0.00874062	0.0134298	0.00731703	0.0114445	0.0249635	0.00888665	0.00692239	0.0161085	0.00194717	0.000338746	0.00997443	0.0012042	0.0115838	0.00916938	0.0154235	0.00845458	0.000385628	0.00885439	0.00305206	8.7689e-05	0.0102451	0.0113657	0.00387673	0.00150256	0.00609654	0.00796026	0.00440009	0.00572548	0.00431319	0.0189896	0.00288308	0.00310508	0.000280843	0.00506247	0.00214529	0.00723347	0.0100775	0.00456558	0.00239147	0.0117024	0.000960545	0.00338092	0.00636387	0.0235107	0.0200993	0.00714102	0.00140434	0.00311722	0.00112762	0.00593035	0.000239873	0.0367762	0.0110145	0.0238284	0.00147265	0.00232126	0.00974358	0.0152505	0.00899789	0.0112124	0.00301024	0.0028044	0.00413891	0.00254497	0.00300182	0.0091121	0.00207809	0.00431188	0.00165724	0.0194793	0.00442882	0.00212441	0.0358732	0.000551595	0.00514489	0.00439101	0.012737	0.000999506	0.00270069	0.000947017	0.00354951	0.0215042	0.00732833	0.00265365	0.00923405	0.0215281	0.00688063	0.00041908	0.00845317	0.0111547	0.00141427	0.0100686	0.00583227	0.00598748	0.0194856
64	-1483.725	-1949.545	465.82	0.0380567	0.418961	0.367691	0.292249	0.0132843	0.029736	0.293629	0.467231	0.00756731	0.220029	0.216603	0.00813843	0.0134925	0.00790917	0.00678666	0.00485276	0.00420216	0.00325934	0.00455265	0.0200784	0.0140555	0.00332114	0.0754908	0.112955	0.0244729	0.122762	0.0713231	0.0883628	0.032437	0.0348018	0.0057911	0.213299	0.218304	0.0461951	0.432453	0.3756	0.299035	0.0181371	0.0339381	0.296888	0.471783	0.0276457	0.234085	0.219924	0.0105437	0.00489645	0.0161807	0.0214095	0.00026948	0.0103515	0.0022275	0.0062782	0.0328249	0.00603155	0.00247719	0.00188604	0.00520699	0.0270327	0.00433512	0.00823072	0.0132736	0.0077581	0.00983639	0.0236786	0.00899002	0.00780109	0.0179366	0.0019655	0.000308865	0.0105728	0.00120982	0.0106811	0.0102737	0.0154235	0.0097612	0.000362842	0.00905198	0.0031541	9.29208e-05	0.0102672	0.0110223	0.00337082	0.00168438	0.00499645	0.00856419	0.00459725	0.00511491	0.00384257	0.0201793	0.00300913	0.0031084	0.000255534	0.00452622	0.00228993	0.00683616	0.0100775	0.00497488	0.00214939	0.0120669	0.000974998	0.00282629	0.00630279	0.026475	0.0190628	0.00785378	0.00152392	0.00338544	0.00116138	0.00649307	0.000256085	0.0299712	0.0117896	0.0253151	0.00171867	0.00243362	0.0108479	0.0148539	0.009397	0.0111669	0.00341762	0.00267187	0.00360273	0.00242186	0.00335735	0.0113047	0.00211292	0.00371988	0.00128467	0.018123	0.00465639	0.00226223	0.0358732	0.000532575	0.00532387	0.00440924	0.0112488	0.00107992	0.00294702	0.000947017	0.00306755	0.0213404	0.00746973	0.00289741	0.00917975	0.0203721	0.00689962	0.000400398	0.00850113	0.00907469	0.00130202	0.00901988	0.00576337	0.00514747	0.0176987
65	-1482.56	-1949.125	466.5649	0.0324033	0.373038	0.395481	0.305234	0.0113151	0.0306848	0.311953	0.444931	0.00700068	0.229321	0.21754	0.00814675	0.012467	0.00805427	0.00660038	0.00548075	0.00401261	0.00367115	0.00469704	0.0201521	0.0169644	0.00318403	0.0754908	0.112955	0.0244729	0.122762	0.0713231	0.0883628	0.032437	0.0348018	0.0057911	0.213299	0.218304	0.0405501	0.385505	0.403536	0.311835	0.0167959	0.0346974	0.315624	0.449628	0.0271528	0.246286	0.220724	0.00965223	0.00406174	0.0149045	0.0237685	0.000316766	0.0110269	0.0023947	0.0066178	0.0291187	0.00724839	0.00266825	0.00188604	0.00532602	0.0268882	0.00382498	0.00918387	0.0124359	0.00670941	0.00870776	0.0247163	0.00994532	0.00672009	0.0169693	0.00203495	0.0002644	0.0105265	0.00121198	0.00928867	0.0118164	0.015336	0.0097612	0.000334429	0.00748338	0.00295065	0.000103028	0.0102672	0.0116702	0.00443358	0.00154798	0.00503271	0.00809817	0.00391017	0.00502482	0.00362964	0.0190016	0.00222236	0.00346647	0.0002657	0.00457953	0.00264131	0.00681122	0.00980949	0.00476491	0.0021445	0.012872	0.000959994	0.00297405	0.00531327	0.0292905	0.0208282	0.0083722	0.00152392	0.00385802	0.00107585	0.00679658	0.000213136	0.0371688	0.0118169	0.0253151	0.00187896	0.00284672	0.0099868	0.0148539	0.00884515	0.0117755	0.00384322	0.00255175	0.00344944	0.00243678	0.00311267	0.0133173	0.00191687	0.00326206	0.00138477	0.018123	0.00411522	0.00237411	0.0321126	0.000530217	0.0060399	0.00447412	0.0112827	0.00108138	0.00302733	0.000889668	0.00305367	0.0165971	0.00698379	0.00289741	0.00944157	0.0170845	0.00621423	0.000403719	0.00850389	0.00692434	0.00138989	0.0090351	0.00564918	0.00519788	0.0190147
66	-1482.684	-1949.436	466.7521	0.0358552	0.374115	0.298907	0.277634	0.0109136	0.0320849	0.273965	0.381686	0.00421936	0.22016	0.269125	0.00709814	0.0113903	0.00945387	0.00777997	0.00616542	0.00380147	0.00429518	0.00509602	0.0209953	0.017096	0.00283958	0.0754908	0.112955	0.0244729	0.122762	0.0713231	0.0883628	0.032437	0.0348018	0.0057911	0.213299	0.218304	0.0429533	0.385505	0.308361	0.285414	0.017079	0.0358863	0.27826	0.386782	0.0252147	0.237256	0.271964	0.0120768	0.00418961	0.0149512	0.0231468	0.000364526	0.0118375	0.00190421	0.00578723	0.02636	0.00771016	0.00268298	0.00196966	0.00492094	0.0230882	0.00428427	0.00808889	0.011421	0.0070537	0.00906821	0.022841	0.00954644	0.00703036	0.0172093	0.00231903	0.0002644	0.00951076	0.00121661	0.0103413	0.0129286	0.0166339	0.0087733	0.000319225	0.00725947	0.0025688	0.000104982	0.0090787	0.0113497	0.00459541	0.00178735	0.00406398	0.00772116	0.00416437	0.00463977	0.0033352	0.0208196	0.00220295	0.00346647	0.00027178	0.00492714	0.00283502	0.00719975	0.00955789	0.00505021	0.00180205	0.0122232	0.00104913	0.00365175	0.00495883	0.0308586	0.0209434	0.00889822	0.00142898	0.00369817	0.00104319	0.00799393	0.000232595	0.0464699	0.0127623	0.0269047	0.00166008	0.0028782	0.00922052	0.0165276	0.00754764	0.0117755	0.00428506	0.00224594	0.00339932	0.00235332	0.00295916	0.013305	0.00192042	0.00323389	0.00144126	0.0170112	0.0039893	0.00250514	0.0290836	0.000589947	0.006708	0.00485863	0.0118135	0.00106393	0.00314523	0.00100694	0.00268447	0.0135922	0.00651782	0.00274095	0.00954637	0.0159351	0.00540025	0.000418745	0.00926725	0.00890978	0.00153382	0.01002	0.0060714	0.005217	0.0149821
67	-1481.418	-1948.207	466.789	0.0301055	0.351231	0.358005	0.26295	0.0117309	0.0322228	0.273658	0.401484	0.00467534	0.216685	0.277536	0.00788056	0.0124305	0.00967455	0.0113053	0.00584101	0.0035912	0.00460161	0.00511264	0.0223735	0.0168046	0.00265689	0.0637682	0.0954151	0.0206726	0.103699	0.215533	0.0746414	0.0274	0.0293976	0.00489183	0.180177	0.184404	0.0379861	0.363662	0.36768	0.274255	0.0175719	0.035814	0.27826	0.406597	0.0270488	0.23349	0.280193	0.013778	0.00406223	0.0163851	0.0197139	0.000409088	0.0119872	0.00201381	0.00513841	0.025682	0.007203	0.00274081	0.00194542	0.00475255	0.0217027	0.00428701	0.00766281	0.0123699	0.00668978	0.00975862	0.0213498	0.00963329	0.00526519	0.0170863	0.00175063	0.000247985	0.00802373	0.00143945	0.0111279	0.011336	0.0158691	0.00916397	0.00037166	0.00743461	0.00243137	9.75846e-05	0.00947616	0.012368	0.00456611	0.0017197	0.00403132	0.00835171	0.00456109	0.00424063	0.00332875	0.0206014	0.00228775	0.00338928	0.00027178	0.0062577	0.00282762	0.00698443	0.00839448	0.0045227	0.00175692	0.0135886	0.000998095	0.00318264	0.00393937	0.0318664	0.0221707	0.00881137	0.00148232	0.00352454	0.00102455	0.00809366	0.000240594	0.0483039	0.0123864	0.0257615	0.00195878	0.00301699	0.00892395	0.0195375	0.0070971	0.0122933	0.00470724	0.00200824	0.00341283	0.00235332	0.00269315	0.012688	0.00193886	0.0033617	0.00134879	0.0151889	0.00359775	0.00230133	0.0300189	0.000608557	0.00658941	0.00476384	0.0106946	0.0011295	0.00266556	0.000762212	0.00296716	0.0138631	0.0058834	0.00297251	0.00913868	0.0148164	0.00578123	0.000442497	0.00926725	0.00736162	0.00156939	0.0106531	0.00734724	0.0058141	0.0162747
68	-1482.315	-1948.661	466.346	0.030458	0.35974	0.387265	0.26365	0.00996746	0.036152	0.265671	0.427257	0.00803379	0.225751	0.261917	0.00993554	0.012453	0.0096713	0.0106051	0.00571493	0.00345785	0.00425218	0.00656293	0.0186787	0.0166073	0.00293032	0.0637682	0.0954151	0.0206726	0.103699	0.215533	0.0746414	0.0274	0.0293976	0.00489183	0.180177	0.184404	0.0403935	0.372193	0.396937	0.274255	0.0156824	0.0396098	0.269923	0.43382	0.0267125	0.242359	0.264847	0.0142724	0.0048322	0.0166749	0.0187507	0.000340608	0.0118869	0.0022324	0.00490718	0.0226221	0.00719748	0.00302329	0.00174211	0.00463905	0.0182959	0.00377162	0.00621778	0.0109272	0.00684614	0.0100428	0.0221644	0.00986347	0.00606805	0.0185124	0.00191252	0.00018511	0.00793803	0.00170713	0.0109867	0.0120838	0.0154842	0.0101758	0.000398603	0.00743461	0.00223082	8.84706e-05	0.00961963	0.0131318	0.00414525	0.00163253	0.00408704	0.00931411	0.00422486	0.00478968	0.00343297	0.0221241	0.00197296	0.00359721	0.000292533	0.00627347	0.00280891	0.00674929	0.0111216	0.00448097	0.00203365	0.0132159	0.000998095	0.0030548	0.00342701	0.0334283	0.0190995	0.00779984	0.00157141	0.00382341	0.000948695	0.00860836	0.000249784	0.0449478	0.0121214	0.0296386	0.00206962	0.0032479	0.00866998	0.0252867	0.00722536	0.0103412	0.00393036	0.00181716	0.00361312	0.00171662	0.00285648	0.0136563	0.00193886	0.00371666	0.00139282	0.0141041	0.00309866	0.00244552	0.0283862	0.000686526	0.00579468	0.0045503	0.0106946	0.00106508	0.00219309	0.000811436	0.00303117	0.0148457	0.006608	0.00283757	0.00913424	0.0148963	0.0053948	0.000465731	0.0102103	0.00748736	0.00156939	0.0106531	0.00757768	0.00600398	0.0155795
69	-1481.495	-1944.487	462.9915	0.0345502	0.290657	0.383839	0.264212	0.0102424	0.0385992	0.325244	0.48632	0.0115405	0.183398	0.276059	0.00980131	0.011879	0.00883899	0.0100429	0.00536505	0.00360114	0.00426803	0.00704443	0.0186787	0.0175259	0.00289188	0.0637682	0.0954151	0.0206726	0.103699	0.215533	0.0746414	0.0274	0.0293976	0.00489183	0.180177	0.184404	0.0443515	0.302536	0.392678	0.274255	0.0156074	0.0422004	0.329512	0.493364	0.0302192	0.200924	0.27895	0.0137887	0.00536334	0.0176385	0.0186514	0.00033104	0.0148593	0.00219905	0.00621657	0.0205021	0.00719505	0.00306448	0.00192377	0.00437295	0.0176651	0.00392904	0.00590299	0.0109667	0.00649725	0.0126876	0.028961	0.00836615	0.0063801	0.0185026	0.00189684	0.000196458	0.00831293	0.00164284	0.0110656	0.0120838	0.0173748	0.00931115	0.000473363	0.00595106	0.00215734	8.65131e-05	0.00997887	0.0136823	0.00402078	0.00172126	0.00507123	0.00936809	0.00362972	0.0054428	0.00361845	0.0208257	0.00215558	0.00332923	0.000258362	0.00645103	0.0032175	0.00663321	0.0122397	0.00423667	0.00241938	0.0149388	0.00115624	0.00281141	0.00324416	0.0366485	0.0179227	0.00817116	0.00148486	0.00384253	0.000942062	0.00999462	0.000228962	0.052188	0.0116818	0.0369467	0.00192049	0.00343647	0.00729158	0.0233752	0.00836759	0.00991541	0.00411044	0.00181471	0.00319728	0.00169547	0.00273044	0.0109591	0.00160973	0.00366013	0.00116472	0.0120605	0.00309866	0.0027038	0.0280398	0.000686526	0.0059478	0.00519332	0.0106946	0.00124232	0.00193962	0.000778902	0.00267973	0.0158535	0.00615198	0.00345592	0.0093564	0.0135206	0.00532126	0.000563518	0.00945655	0.00791597	0.00173468	0.0101735	0.00830566	0.00578859	0.0158965
70	-1481.116	-1944.39	463.274	0.0333679	0.273226	0.36432	0.297866	0.0103358	0.0302452	0.297102	0.463875	0.01298	0.191185	0.282816	0.0109837	0.0116557	0.00883993	0.0102594	0.00580352	0.00326877	0.00393449	0.00727469	0.019048	0.0173496	0.00287171	0.0637682	0.0954151	0.0206726	0.103699	0.215533	0.0746414	0.0274	0.0293976	0.00489183	0.180177	0.184404	0.0443515	0.284882	0.37316	0.308125	0.0161393	0.0335139	0.301036	0.471149	0.032028	0.208534	0.285688	0.0125973	0.00578597	0.0154685	0.0147757	0.000311267	0.0173095	0.00234947	0.00700906	0.0190643	0.00903328	0.00350374	0.0021235	0.0045683	0.0175647	0.00405874	0.00554144	0.011856	0.00651926	0.0137817	0.0319733	0.00736013	0.0070888	0.0182696	0.00178367	0.000173231	0.00846655	0.00179424	0.0125033	0.01287	0.0147537	0.00945106	0.000499414	0.00476778	0.00217913	8.30312e-05	0.00929023	0.0139713	0.00402078	0.00180469	0.00482897	0.0098456	0.00381692	0.00547914	0.00308077	0.0210817	0.0020501	0.00357362	0.000270161	0.00623638	0.00247531	0.00678655	0.0108286	0.00395516	0.00222019	0.0149092	0.00136027	0.0029288	0.0032265	0.0365265	0.0165101	0.0073308	0.00162636	0.0041792	0.00082318	0.0117423	0.000246245	0.0464881	0.01213	0.0391575	0.00219383	0.00342551	0.00797413	0.022335	0.00914022	0.0106268	0.00443886	0.00181471	0.00287718	0.00194604	0.00259727	0.011599	0.00135323	0.00384686	0.00136242	0.0116312	0.00322314	0.00267279	0.0308322	0.000610143	0.00577974	0.0053571	0.0117278	0.00118611	0.00212482	0.000880737	0.00267973	0.0190137	0.00615198	0.00364456	0.00930594	0.0130913	0.00473335	0.00052494	0.00898053	0.0075462	0.00200879	0.0100673	0.00819797	0.00537984	0.0129738
71	-1483.417	-1943.401	459.9838	0.0332313	0.298289	0.389645	0.32212	0.0144937	0.0292773	0.296755	0.512858	0.0145984	0.18104	0.319348	0.0111202	0.0139056	0.00960395	0.0120779	0.00576809	0.00424399	0.00428058	0.00681641	0.0199996	0.0187703	0.00248863	0.0637682	0.0954151	0.0206726	0.103699	0.215533	0.0746414	0.0274	0.0293976	0.00489183	0.180177	0.184404	0.0443515	0.312195	0.399249	0.334198	0.0202618	0.0335213	0.301036	0.519674	0.034598	0.19981	0.321837	0.0116268	0.00508895	0.0160263	0.0139947	0.000251074	0.0190653	0.00274648	0.00614594	0.0182025	0.0100082	0.00324023	0.00258448	0.00393351	0.0218883	0.00449451	0.00565662	0.0139074	0.0078158	0.0135297	0.0370391	0.00739964	0.00779528	0.0180725	0.00189928	0.00018028	0.00899404	0.00180707	0.012914	0.0135834	0.0141471	0.00928578	0.000584556	0.00442613	0.00205918	8.98319e-05	0.010551	0.0132676	0.00426658	0.00170038	0.00471487	0.00948643	0.00344966	0.00547914	0.00303077	0.0210202	0.00217315	0.00381031	0.000291883	0.00600163	0.00259725	0.00674788	0.0101904	0.00415756	0.00210356	0.016035	0.00147357	0.00335033	0.00345662	0.0394785	0.0135677	0.00714471	0.00159089	0.00521375	0.000731996	0.0110426	0.000265254	0.0454778	0.0142881	0.0412374	0.00216742	0.00322528	0.00744835	0.0232665	0.00960686	0.00973466	0.00362711	0.00188852	0.00287718	0.00176988	0.00278901	0.0116893	0.00124541	0.00384686	0.00122738	0.00816357	0.00361044	0.00242334	0.0312067	0.000579641	0.00601126	0.0048777	0.00930928	0.00133629	0.00244016	0.000952467	0.00273496	0.021387	0.00732815	0.00337624	0.0083494	0.0150199	0.00482892	0.000493697	0.00736093	0.00725539	0.00212195	0.0100207	0.0066307	0.0051617	0.0146322
72	-1483.585	-1945.103	461.5176	0.0296561	0.297396	0.399171	0.344686	0.0121635	0.0302113	0.259583	0.488643	0.0146005	0.190653	0.312498	0.0114648	0.0147988	0.0090353	0.0117325	0.00488007	0.00424399	0.00434951	0.00676347	0.0198857	0.0194655	0.00275776	0.0637682	0.0954151	0.0206726	0.103699	0.215533	0.0746414	0.0274	0.0293976	0.00489183	0.180177	0.184404	0.0411209	0.312195	0.408206	0.356419	0.0170435	0.0344553	0.263933	0.495406	0.0344862	0.210118	0.315255	0.0123249	0.00508895	0.0118903	0.0127248	0.000236077	0.0214627	0.00274648	0.00596825	0.0159127	0.0101399	0.00318584	0.00227997	0.0040512	0.0202109	0.00425878	0.0053747	0.0128379	0.00847309	0.0137809	0.0377469	0.0065343	0.0066132	0.0180725	0.00204126	0.00020878	0.00892467	0.00190557	0.0131142	0.0133571	0.0143398	0.00871289	0.000644841	0.00475928	0.00229532	8.70337e-05	0.00928422	0.0141008	0.00431004	0.00173582	0.00502714	0.0100966	0.00375776	0.0053054	0.00338405	0.0230041	0.00199572	0.0044416	0.000287374	0.00612119	0.00273841	0.00659247	0.00975246	0.00372485	0.00204954	0.0138499	0.00175857	0.00420983	0.00345662	0.0440461	0.015694	0.00714471	0.00145965	0.00557918	0.000628358	0.0108423	0.000314481	0.0432201	0.0146779	0.0380614	0.00216742	0.0034227	0.00760526	0.0213949	0.00876942	0.00954008	0.00307627	0.00223465	0.00277342	0.00169419	0.00335263	0.0115542	0.00126946	0.00352803	0.00114279	0.00897581	0.00399173	0.00237002	0.0299492	0.00064282	0.00582655	0.00558097	0.00879144	0.00132292	0.00250209	0.00111245	0.00253713	0.0232566	0.00637442	0.00343689	0.00716588	0.015402	0.00506012	0.000419368	0.00634143	0.00652503	0.00229472	0.00981323	0.00635085	0.00488538	0.0153605
73	-1485.571	-1946.412	460.8411	0.0336169	0.286795	0.498993	0.312023	0.0114189	0.0312178	0.284417	0.483876	0.0142153	0.192847	0.273342	0.0111173	0.0151378	0.009995	0.0129811	0.00475821	0.0039668	0.00473541	0.00614188	0.0208921	0.0172716	0.00278927	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0447342	0.301933	0.508988	0.325004	0.0161771	0.0351846	0.289153	0.490018	0.0351074	0.210118	0.276131	0.0109373	0.00508895	0.0132741	0.0157361	0.000253074	0.0215248	0.00267291	0.00648945	0.0157423	0.00921967	0.00323616	0.00195705	0.00446277	0.0180841	0.0038769	0.00641701	0.0142862	0.010333	0.0151224	0.0411132	0.00534058	0.00750804	0.0180725	0.0019093	0.00020271	0.00930079	0.00202994	0.0144195	0.0155186	0.0151425	0.00771454	0.000697424	0.00511385	0.00205507	8.38749e-05	0.00947055	0.0144991	0.00431004	0.00142141	0.00558838	0.0101723	0.00368898	0.00555612	0.00282534	0.0255381	0.0023838	0.00407925	0.000231759	0.00574716	0.00271519	0.00568772	0.0121295	0.00344153	0.00219353	0.0139752	0.00189418	0.00449201	0.00378829	0.0373087	0.0170858	0.00618934	0.00181613	0.00657236	0.00058169	0.0123994	0.000342334	0.0403303	0.0146779	0.0388673	0.00223121	0.00353185	0.00832263	0.0188748	0.00851219	0.00886182	0.00336358	0.00200203	0.00291883	0.00158388	0.00308438	0.00974754	0.00122202	0.00328016	0.001193	0.00770367	0.00427637	0.00216691	0.0281491	0.000740493	0.00582655	0.00616383	0.00776275	0.00149062	0.00239927	0.00107157	0.00285246	0.0218837	0.00598108	0.00386813	0.00648348	0.0175522	0.00504773	0.000484672	0.0058362	0.00652503	0.00277965	0.00944849	0.00683107	0.00439017	0.0153605
74	-1484.288	-1945.67	461.3821	0.0320358	0.259025	0.452733	0.339457	0.0116537	0.0286051	0.283401	0.402301	0.0163464	0.197821	0.217925	0.0103063	0.0152458	0.0101756	0.0112878	0.0042902	0.00423159	0.00445964	0.00641172	0.0210743	0.0162682	0.00293351	0.056177	0.193994	0.0182117	0.0913543	0.189875	0.0657559	0.0241383	0.025898	0.00430949	0.167834	0.162452	0.0423421	0.274271	0.462909	0.350745	0.0159439	0.0328367	0.28786	0.408712	0.0374208	0.214089	0.220859	0.0106822	0.00474852	0.0130096	0.014984	0.000253074	0.0219382	0.00308387	0.00750308	0.0144972	0.00896992	0.00310194	0.00176648	0.00432569	0.0171299	0.0039813	0.00680338	0.0143724	0.0105049	0.0151224	0.0342412	0.00593236	0.00819164	0.0179721	0.00181873	0.000185547	0.00922472	0.00215388	0.0165979	0.0172042	0.0156035	0.00719176	0.000728275	0.00464357	0.00214089	8.28086e-05	0.0104408	0.0158932	0.00590266	0.00139067	0.00624543	0.00923406	0.00331719	0.00561568	0.00286817	0.0255381	0.00240046	0.0046287	0.000252303	0.00526711	0.00310644	0.00568772	0.011645	0.00359312	0.00223684	0.0138712	0.00174825	0.00449201	0.00412505	0.0339338	0.0166098	0.00631046	0.00195786	0.0074344	0.000612218	0.0137146	0.000337007	0.0387782	0.0159978	0.0386293	0.00217152	0.00388241	0.00807585	0.0207484	0.00920727	0.00753382	0.00378744	0.00193224	0.00291883	0.00148859	0.00264595	0.0101686	0.00116745	0.00358308	0.00112147	0.00934061	0.00427637	0.00247798	0.0281491	0.00075686	0.00600495	0.00562919	0.00778117	0.00165956	0.00217752	0.00100496	0.0032297	0.0252046	0.0058815	0.00423686	0.00707305	0.0164396	0.00463686	0.000570756	0.00605941	0.00688118	0.00208484	0.00772719	0.00632134	0.00401012	0.0163231
