Iteration	Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	diversification[5]	diversification[6]	diversification[7]	diversification[8]	diversification[9]	diversification[10]	diversification[11]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	rate_category_prior[9]	rate_category_prior[10]	rate_category_prior[11]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation[11]	transition_rates[1]	transition_rates[2]	transition_rates[3]	transition_rates[4]	transition_rates[5]	transition_rates[6]	transition_rates[7]	transition_rates[8]	transition_rates[9]	transition_rates[10]	transition_rates[11]	transition_rates[12]	transition_rates[13]	transition_rates[14]	transition_rates[15]	transition_rates[16]	transition_rates[17]	transition_rates[18]	transition_rates[19]	transition_rates[20]	transition_rates[21]	transition_rates[22]	transition_rates[23]	transition_rates[24]	transition_rates[25]	transition_rates[26]	transition_rates[27]	transition_rates[28]	transition_rates[29]	transition_rates[30]	transition_rates[31]	transition_rates[32]	transition_rates[33]	transition_rates[34]	transition_rates[35]	transition_rates[36]	transition_rates[37]	transition_rates[38]	transition_rates[39]	transition_rates[40]	transition_rates[41]	transition_rates[42]	transition_rates[43]	transition_rates[44]	transition_rates[45]	transition_rates[46]	transition_rates[47]	transition_rates[48]	transition_rates[49]	transition_rates[50]	transition_rates[51]	transition_rates[52]	transition_rates[53]	transition_rates[54]	transition_rates[55]	transition_rates[56]	transition_rates[57]	transition_rates[58]	transition_rates[59]	transition_rates[60]	transition_rates[61]	transition_rates[62]	transition_rates[63]	transition_rates[64]	transition_rates[65]	transition_rates[66]	transition_rates[67]	transition_rates[68]	transition_rates[69]	transition_rates[70]	transition_rates[71]	transition_rates[72]	transition_rates[73]	transition_rates[74]	transition_rates[75]	transition_rates[76]	transition_rates[77]	transition_rates[78]	transition_rates[79]	transition_rates[80]	transition_rates[81]	transition_rates[82]	transition_rates[83]	transition_rates[84]	transition_rates[85]	transition_rates[86]	transition_rates[87]	transition_rates[88]	transition_rates[89]	transition_rates[90]	transition_rates[91]	transition_rates[92]	transition_rates[93]	transition_rates[94]	transition_rates[95]	transition_rates[96]	transition_rates[97]	transition_rates[98]	transition_rates[99]	transition_rates[100]	transition_rates[101]	transition_rates[102]	transition_rates[103]	transition_rates[104]	transition_rates[105]	transition_rates[106]	transition_rates[107]	transition_rates[108]	transition_rates[109]	transition_rates[110]
88	-1484.879	-1933.363	448.4832	0.0647782	0.0813693	0.207092	0.325266	0.00181473	0.0108227	0.19345	0.442185	0.110639	0.220778	0.393268	0.009111	0.00403409	0.0281603	0.0059024	0.0270732	0.00120163	0.0202619	0.0119231	0.00177979	0.00801679	0.0150372	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0738892	0.0854034	0.235252	0.331168	0.0288879	0.0120243	0.213712	0.454108	0.112419	0.228795	0.408305	0.0394262	0.00762731	0.000129476	0.00800904	0.00153357	0.0123731	0.020931	0.0057804	0.00220229	0.00100597	0.000526805	0.00433823	0.00662436	0.00287572	0.00614105	0.0140004	0.0122832	0.0124518	0.0267935	0.00726352	0.0114695	0.0148445	0.0104029	0.024768	0.00125246	0.00346484	0.00733359	0.00455436	0.0311076	0.00118498	0.00400381	0.00301436	0.00266457	0.00222087	0.00938863	0.00437404	0.0113039	0.00194591	0.0335992	0.000208215	0.00698744	0.000108572	0.000949941	0.000743223	0.000581455	0.00493513	0.00248332	0.00231445	0.0193973	0.00738302	0.00418671	0.0263255	0.00219482	0.0106199	0.00925071	0.00195361	0.00416022	0.00818175	0.00606052	0.00170735	0.00416984	0.00887799	0.00501819	0.00490865	0.0023303	0.010053	0.00656478	0.0254777	0.00565248	0.0161762	0.00759614	0.000170176	0.0105806	0.0108122	0.00571235	0.00758215	0.0815871	0.000794583	0.0528609	0.000337414	0.0102052	0.0160175	0.0182249	0.00432203	0.0117629	0.0143495	0.00195623	0.00984759	0.0212686	0.00633229	0.00341963	0.00713258	0.00170556	0.00767363	0.0141818	0.00279471	0.0270953	0.0142528	0.00384687	0.00545599	0.0118113	0.00247462	0.00256312	0.00356231	0.00202003	0.00145144	0.00461521	0.000336732	0.0135653	0.000225025
89	-1485.375	-1933.394	448.0184	0.0538164	0.0855387	0.198535	0.336066	-0.000330113	0.0100089	0.192923	0.442048	0.102949	0.242562	0.373374	0.00738677	0.00387519	0.0291723	0.00523473	0.0277565	0.00117529	0.0204555	0.0120592	0.00158373	0.00767022	0.0156866	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0612032	0.0894139	0.227707	0.341301	0.0274264	0.0111842	0.213379	0.454108	0.104533	0.250233	0.389061	0.0402098	0.00762731	0.000140079	0.00861994	0.00145303	0.0130061	0.0196245	0.00615622	0.00219104	0.00102774	0.000638835	0.00477923	0.00685027	0.00261902	0.00544776	0.0132818	0.011889	0.012063	0.0258921	0.0102039	0.0139447	0.0130992	0.00845802	0.0235957	0.00124918	0.00345701	0.00801124	0.00569875	0.0356197	0.0011839	0.00420896	0.00247519	0.0027228	0.00244515	0.00867696	0.00410084	0.0106659	0.00189053	0.0383834	0.000225649	0.00639114	0.000104144	0.000962138	0.000741042	0.000535284	0.00413322	0.00238453	0.00270904	0.0203837	0.0076135	0.00441175	0.0224402	0.00229742	0.0106199	0.0098632	0.0021254	0.00416022	0.00818175	0.0062983	0.00173878	0.00375061	0.00924235	0.00461785	0.00492541	0.00212818	0.00937449	0.00739979	0.0266244	0.00664251	0.0155895	0.00779408	0.000171947	0.0107461	0.0121679	0.00476562	0.00711845	0.0789339	0.000793368	0.0518678	0.000305916	0.00915551	0.0154055	0.0182249	0.00432203	0.0110087	0.0154789	0.00195623	0.0110625	0.0217782	0.00531092	0.00401313	0.00688306	0.00166137	0.00898007	0.0127604	0.00297185	0.0307751	0.0145267	0.00349223	0.00596878	0.0127021	0.00309957	0.00238488	0.00339148	0.00186511	0.00161715	0.00462142	0.000314763	0.0137593	0.000229891
90	-1482.071	-1931.769	449.6974	0.0702982	0.0793234	0.21587	0.356055	-0.00503972	0.0142652	0.194829	0.419792	0.110917	0.223482	0.329667	0.00819339	0.00333546	0.0295217	0.00380261	0.0307871	0.00147122	0.0185502	0.0110441	0.00165826	0.00659614	0.0189533	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0784916	0.0826589	0.245392	0.359858	0.0257474	0.0157364	0.213379	0.430836	0.112575	0.230078	0.34862	0.0390519	0.00790875	0.000147392	0.00897731	0.0012529	0.0130061	0.017047	0.00542038	0.00196861	0.000967307	0.000647179	0.00547603	0.00604427	0.00295136	0.00548954	0.0133726	0.0103595	0.00998863	0.027295	0.00958556	0.0135649	0.0129966	0.0101564	0.0212465	0.00133738	0.00344095	0.0081464	0.0049351	0.0336174	0.00116166	0.00420896	0.00272522	0.0027228	0.00244515	0.00773486	0.00411611	0.0121008	0.00181425	0.0368126	0.000212874	0.00714392	0.000100933	0.00094007	0.000704444	0.000491798	0.00485755	0.00218874	0.00318801	0.0203837	0.00809647	0.00444697	0.0217611	0.00243689	0.0105297	0.0101552	0.00197527	0.00465214	0.00811503	0.00659209	0.00165221	0.00350528	0.00998733	0.00472084	0.0046546	0.00223223	0.0100045	0.00640446	0.0248109	0.00642488	0.0170019	0.00662478	0.000193522	0.0126756	0.0121679	0.00431324	0.00638645	0.0753183	0.000925009	0.0496851	0.000287482	0.00910153	0.0145211	0.0160541	0.00471966	0.0117105	0.0154499	0.00161028	0.0121357	0.0223322	0.00556704	0.0045071	0.00626791	0.00166954	0.00957604	0.0127604	0.00270506	0.0297794	0.0145267	0.00321901	0.00630771	0.0123755	0.00309957	0.00217608	0.00389966	0.00186511	0.00161715	0.0051144	0.000300218	0.0156264	0.000233502
91	-1480.584	-1930.144	449.56	0.0700964	0.094599	0.241546	0.371788	-0.0104171	0.0153673	0.168441	0.445675	0.102091	0.235764	0.364423	0.0076309	0.00366235	0.0268698	0.00386159	0.0347582	0.00122184	0.0209379	0.0101579	0.00135928	0.00743714	0.0206093	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0777273	0.0982613	0.268416	0.375649	0.0243411	0.0165891	0.189379	0.455833	0.10345	0.243201	0.385032	0.0328823	0.00724932	0.000138712	0.00705299	0.00125401	0.013854	0.0183017	0.00613875	0.0017403	0.00102466	0.000609197	0.00422842	0.0050888	0.00309311	0.0056866	0.0119486	0.00948166	0.00785715	0.0293823	0.00952778	0.013818	0.0126986	0.0108243	0.0260008	0.00203585	0.00323256	0.00758697	0.00525439	0.0314407	0.00123585	0.00396292	0.00321546	0.00281788	0.00268913	0.00737186	0.00429479	0.0121637	0.00189358	0.0389202	0.000193616	0.00926836	8.59723e-05	0.000883293	0.000708958	0.000469262	0.00439413	0.00219384	0.00319446	0.0241961	0.00809647	0.00379172	0.0232509	0.00232416	0.0126398	0.0070664	0.00194617	0.00465214	0.0081936	0.00641513	0.00155378	0.00322027	0.01045	0.00353242	0.00483412	0.00180915	0.0104168	0.00687986	0.0221191	0.0087025	0.0163629	0.00613699	0.000203812	0.0104927	0.012103	0.00439973	0.00676869	0.0760869	0.000897239	0.0516608	0.000242786	0.0102147	0.0142873	0.0179052	0.00471966	0.0123172	0.0144223	0.00158304	0.0130911	0.0237882	0.00563973	0.00475654	0.00622012	0.00171027	0.0079454	0.0134657	0.00274565	0.026546	0.0145267	0.00307469	0.00577189	0.0125027	0.00338718	0.00223065	0.00389966	0.00200442	0.00162141	0.00517967	0.000305334	0.0144777	0.000217215
92	-1481.807	-1930.204	448.3969	0.0663743	0.0924205	0.248032	0.300289	-0.00844421	0.0153406	0.158221	0.408406	0.11666	0.235756	0.420124	0.00651736	0.00366235	0.0242147	0.0041789	0.0319319	0.00128524	0.0216254	0.0102315	0.00155669	0.00744547	0.0190245	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0728916	0.0960828	0.272247	0.304468	0.0234877	0.0166258	0.179847	0.418638	0.118216	0.243201	0.439149	0.0292419	0.00713188	0.000138913	0.00581752	0.00139377	0.013854	0.0201695	0.00573345	0.00154554	0.00128273	0.000531731	0.00538826	0.00414411	0.00369811	0.00622227	0.0125305	0.0100074	0.00748497	0.0311307	0.0106479	0.013818	0.0118812	0.0108998	0.02732	0.00207941	0.00340181	0.00842531	0.00496676	0.0255975	0.00114067	0.00380982	0.00329945	0.0031731	0.00256341	0.00727111	0.0041872	0.0121637	0.00179274	0.0474419	0.000212629	0.0086429	8.4388e-05	0.000906093	0.000693744	0.000415178	0.00572032	0.00229156	0.00402394	0.0265174	0.00779544	0.00367227	0.0179919	0.00215284	0.0159919	0.0061879	0.00195333	0.0047406	0.00961146	0.00745636	0.00172778	0.00303043	0.0108653	0.0037715	0.00436368	0.00200446	0.0104168	0.0081918	0.0251606	0.00802238	0.0164723	0.00660946	0.000200542	0.0110587	0.0140578	0.00464489	0.00746959	0.0674645	0.000923882	0.0575943	0.000223182	0.00996144	0.0159534	0.0144	0.00453732	0.0114962	0.0127031	0.0016552	0.0135292	0.0237882	0.00554517	0.00475654	0.00563581	0.00165483	0.00828231	0.0118437	0.00224915	0.0301167	0.0133794	0.00277935	0.00541164	0.0129818	0.00379226	0.00196223	0.00344107	0.00208397	0.0014929	0.00540098	0.000288091	0.0163607	0.000226198
93	-1483.764	-1927.194	443.4302	0.0926434	0.0925214	0.302437	0.316101	-0.0096764	0.0158329	0.159598	0.441081	0.112609	0.219759	0.425235	0.00653543	0.00356138	0.0282006	0.00400045	0.0310889	0.00123318	0.0207446	0.0112208	0.00157341	0.00826859	0.0139143	0.207757	0.142498	0.191438	0.0892404	0.018665	0.0575397	0.0418883	0.0927904	0.0964001	0.024056	0.0377272	0.0991788	0.0960828	0.330638	0.320101	0.0214125	0.017066	0.180342	0.452302	0.114183	0.228028	0.439149	0.0332793	0.00743339	0.000133465	0.00587077	0.00143517	0.0123714	0.0222567	0.00570508	0.0016839	0.00118196	0.00058183	0.00592424	0.00355422	0.00369811	0.00581089	0.0118777	0.00874644	0.00834078	0.0287784	0.0112623	0.0136832	0.0124201	0.0125783	0.024465	0.00247935	0.00386478	0.00801192	0.00547279	0.0290914	0.00119146	0.00420754	0.00370066	0.00370647	0.00241075	0.00727111	0.0035698	0.0127488	0.00189785	0.0428487	0.000240225	0.00784464	9.0237e-05	0.000873984	0.00076034	0.000469645	0.00612564	0.00277128	0.00356613	0.0243887	0.00779544	0.00367227	0.0162049	0.00235547	0.0138697	0.0059845	0.00203974	0.00512676	0.0107578	0.00712107	0.0017033	0.00305393	0.0108653	0.00376429	0.00499252	0.00213128	0.0121826	0.0081918	0.0247379	0.00738726	0.0159712	0.00580247	0.000202588	0.0112259	0.0146174	0.0045731	0.00826001	0.0806214	0.000831097	0.0779305	0.000239467	0.011385	0.0151938	0.0144	0.00409123	0.0127244	0.0147058	0.00143687	0.0138048	0.0225732	0.004566	0.00552174	0.00494365	0.00161282	0.00778682	0.0112754	0.00241155	0.0300262	0.0164166	0.00299956	0.00560012	0.0128029	0.00396909	0.00204175	0.00310099	0.002309	0.00126924	0.00542491	0.000254733	0.0151449	0.000237703
94	-1484.118	-1927.511	443.3935	0.0932872	0.0999131	0.332466	0.316336	-0.00421216	0.0170499	0.159598	0.407547	0.108223	0.220471	0.444018	0.00589165	0.00341599	0.0287254	0.00376484	0.0274159	0.000828316	0.0207446	0.0096697	0.00157341	0.00755716	0.0141211	0.0571084	0.169595	0.227841	0.10621	0.0222142	0.0684811	0.0498535	0.110435	0.114731	0.0286303	0.0449012	0.0991788	0.103329	0.361191	0.320101	0.0232038	0.0178782	0.180342	0.417216	0.109796	0.228028	0.458139	0.0321464	0.00820406	0.000138398	0.00600828	0.00159117	0.0128474	0.0212676	0.00549847	0.00169241	0.00109289	0.000706508	0.00543406	0.00331041	0.00377811	0.00662758	0.0114176	0.00841529	0.00797774	0.0261085	0.0105168	0.0122154	0.0128617	0.0126345	0.024465	0.00228899	0.00397565	0.00834891	0.00571845	0.0290914	0.00118405	0.00452745	0.00335028	0.00313405	0.00234105	0.00753919	0.00343678	0.01304	0.00231973	0.038956	0.000226586	0.00840244	7.94564e-05	0.000871243	0.000764505	0.000510177	0.00573809	0.00252397	0.00379999	0.0226341	0.00779544	0.00424496	0.0176979	0.00235503	0.0133995	0.00597095	0.00207911	0.00472019	0.0100293	0.00669555	0.00184772	0.00278108	0.0112331	0.00373443	0.00447942	0.00220849	0.0109695	0.00683292	0.0258488	0.00626405	0.014576	0.00670704	0.000195024	0.0130432	0.0151673	0.00434756	0.00761485	0.0806214	0.000805317	0.0883922	0.000239467	0.0141488	0.0157801	0.0163687	0.00338147	0.014048	0.0213875	0.00139023	0.01329	0.0188795	0.00508341	0.00591088	0.00476232	0.00203596	0.00833292	0.00993429	0.00236605	0.0282349	0.0172918	0.00309581	0.00624812	0.0128029	0.00423943	0.00198489	0.00261453	0.00239892	0.00143775	0.00513285	0.000254281	0.014873	0.000238572
95	-1485.066	-1929.115	444.0492	0.0980767	0.122533	0.331943	0.312927	0.00019715	0.0165658	0.14218	0.424224	0.104528	0.193051	0.457663	0.00572986	0.00305368	0.0292483	0.00403948	0.0236128	0.000714963	0.0186732	0.00977594	0.00144191	0.00721074	0.0124029	0.0678406	0.201466	0.0827312	0.126169	0.0263889	0.0813505	0.0592223	0.131188	0.136292	0.0340107	0.0533394	0.103807	0.125587	0.361191	0.316966	0.02381	0.0172808	0.160853	0.434	0.10597	0.200262	0.470066	0.030897	0.0093989	0.000152381	0.00655136	0.00143754	0.0136664	0.0211266	0.00509965	0.00169241	0.000959304	0.000746338	0.00656479	0.0028883	0.00337724	0.00660402	0.0116968	0.00611059	0.00862567	0.0254688	0.00987877	0.0123357	0.0128617	0.014885	0.024465	0.00199752	0.00397565	0.0074791	0.00620398	0.0309434	0.00126711	0.00419283	0.0037453	0.00257466	0.00243067	0.00863024	0.00378472	0.0125747	0.00204966	0.038956	0.000234005	0.00775884	8.52325e-05	0.000828549	0.000751955	0.000552609	0.00549711	0.00242274	0.00379116	0.0213343	0.00919102	0.0045985	0.0193629	0.00270446	0.0111087	0.00693238	0.00191819	0.00467573	0.00994362	0.00721448	0.00173621	0.00294882	0.0121071	0.00373945	0.0036601	0.00203987	0.0123952	0.00613196	0.0261903	0.00640715	0.0136939	0.00656617	0.000221573	0.0145019	0.0138144	0.00411774	0.00761485	0.0706401	0.000847777	0.0944083	0.000271272	0.0154263	0.0178667	0.0165121	0.00346559	0.0147403	0.0215322	0.00139023	0.0114352	0.0189476	0.00548253	0.00596664	0.00544886	0.00181752	0.00794531	0.0100806	0.00226146	0.0301162	0.0149711	0.00378039	0.00624812	0.0134203	0.00385805	0.00171451	0.00288932	0.00240006	0.00136116	0.00536518	0.000226731	0.0127639	0.000228591
96	-1484.141	-1927.647	443.5059	0.0899906	0.14313	0.349982	0.296374	0.00492603	0.0161994	0.142276	0.435032	0.087134	0.213218	0.454398	0.00620117	0.00305368	0.0273808	0.00358061	0.0203514	0.000810017	0.0199247	0.0102972	0.00151154	0.00583622	0.0103574	0.0678406	0.201466	0.0827312	0.126169	0.0263889	0.0813505	0.0592223	0.131188	0.136292	0.0340107	0.0533394	0.0961917	0.146184	0.377363	0.299954	0.0252775	0.0170094	0.162201	0.445329	0.0886455	0.219055	0.464755	0.0345089	0.00831519	0.00014815	0.00589271	0.00138028	0.0136194	0.0229402	0.00584853	0.00161369	0.000870722	0.000871758	0.00627933	0.0028883	0.00380857	0.00675319	0.0110383	0.00663317	0.00798901	0.0272604	0.00966976	0.0106579	0.0150957	0.0152387	0.0232846	0.00189222	0.00361823	0.00717282	0.00630333	0.0276543	0.00106482	0.00438439	0.0041592	0.00257007	0.00229814	0.00802274	0.0036595	0.0161375	0.00183626	0.0430657	0.000230579	0.00685183	8.53882e-05	0.000877582	0.000710274	0.000626257	0.00438728	0.00232816	0.00435837	0.0219809	0.00936241	0.00457628	0.0189285	0.00285173	0.0105825	0.00688671	0.00177564	0.00389527	0.0104186	0.00597569	0.0020376	0.00348598	0.013007	0.00401159	0.00332799	0.0020563	0.0121036	0.00550589	0.0289286	0.00536574	0.0126788	0.00547563	0.000199596	0.0166833	0.0140287	0.00415573	0.0085932	0.0739836	0.000994937	0.0913	0.000271336	0.0144626	0.0182215	0.016458	0.00374863	0.0174358	0.0217703	0.00141335	0.0122328	0.0141306	0.00519547	0.00548317	0.00544886	0.00191507	0.00875931	0.0103213	0.00231787	0.0274298	0.0155242	0.00320692	0.00624812	0.0116318	0.00411888	0.00158738	0.00279979	0.00304668	0.00129681	0.00575493	0.000247952	0.0145995	0.000198227
97	-1484.941	-1927.402	442.4615	0.0970501	0.121934	0.354232	0.322368	-0.00075133	0.0165152	0.166229	0.405459	0.0751261	0.207918	0.427386	0.00620117	0.00369956	0.0259229	0.00372921	0.0214652	0.00081972	0.0212604	0.0113037	0.00154069	0.0067619	0.0111192	0.0678406	0.201466	0.0827312	0.126169	0.0263889	0.0813505	0.0592223	0.131188	0.136292	0.0340107	0.0533394	0.103251	0.125634	0.380155	0.326097	0.0207139	0.0173349	0.187489	0.416762	0.0766668	0.21468	0.438505	0.0396223	0.00789678	0.000128701	0.00514123	0.00148439	0.0120299	0.0199992	0.00536394	0.00167337	0.000985931	0.000751367	0.00655888	0.00271328	0.00375111	0.00763062	0.00973175	0.00630465	0.00702841	0.0226782	0.00947282	0.0106044	0.0138684	0.0133783	0.0209673	0.00183746	0.00385186	0.00749531	0.00703804	0.0267157	0.000909776	0.00417416	0.00376584	0.00311042	0.00210409	0.00725624	0.0037198	0.0148668	0.00166433	0.0368404	0.000242466	0.00576669	7.69389e-05	0.000907086	0.00075977	0.000684329	0.00489054	0.00222671	0.00463404	0.0215807	0.00941582	0.00409243	0.0263184	0.00291651	0.0102845	0.00675161	0.00168173	0.00414421	0.0121445	0.00572453	0.0018506	0.00348598	0.0121265	0.00401159	0.00345345	0.00181576	0.0126899	0.00553434	0.0297866	0.00549854	0.0118263	0.00549815	0.000180372	0.0177654	0.0141624	0.00427422	0.00758127	0.0930632	0.00100066	0.0856574	0.000261558	0.0149084	0.0194529	0.0171879	0.00374912	0.0186896	0.0228261	0.00123129	0.0142963	0.0143367	0.00524586	0.00540126	0.00509557	0.0018721	0.00852359	0.0107795	0.00239026	0.028848	0.0146976	0.00341342	0.0057284	0.0125583	0.00368966	0.00161715	0.00279979	0.00304668	0.001155	0.00571823	0.000237928	0.0131382	0.000195746
98	-1481.095	-1927.55	446.4547	0.09416	0.12196	0.347257	0.270375	-0.000828202	0.0150413	0.150259	0.49263	0.0750574	0.207257	0.385656	0.00546645	0.00412532	0.0294674	0.00330683	0.0227101	0.00079854	0.0218856	0.00911203	0.00160939	0.00742323	0.0109025	0.0769782	0.0939104	0.0938745	0.143164	0.0299432	0.0923078	0.0671991	0.148858	0.154649	0.0385917	0.0605237	0.0996265	0.126086	0.376725	0.273682	0.0218819	0.0158399	0.172145	0.501742	0.0766668	0.21468	0.396558	0.0373927	0.00679748	0.000123765	0.00537212	0.00139881	0.0111062	0.0167442	0.00442856	0.00171273	0.00089868	0.000785256	0.00660979	0.00271328	0.00365026	0.00693591	0.0107141	0.00700256	0.00766489	0.0218292	0.0114439	0.0105269	0.0138684	0.0143551	0.0173122	0.0020731	0.00394077	0.00747152	0.00635183	0.0218829	0.000984831	0.00411019	0.00384902	0.00344792	0.00208271	0.00742679	0.00466968	0.0156746	0.00131666	0.0371125	0.000228591	0.00570174	7.24239e-05	0.000949463	0.000673326	0.000838304	0.00568294	0.00222671	0.00444346	0.0259582	0.00873401	0.003619	0.0254303	0.00304858	0.010412	0.00672003	0.00180524	0.00422002	0.011052	0.00540897	0.00193652	0.00352394	0.0112745	0.00457097	0.00330541	0.00185753	0.0137689	0.00622291	0.0262499	0.0051544	0.0128617	0.00610511	0.000221409	0.0179424	0.0144982	0.00440015	0.00774255	0.0808239	0.00109061	0.0837912	0.000259125	0.0146418	0.0159591	0.0173513	0.00392823	0.0184761	0.0255962	0.00118911	0.0142963	0.0143367	0.00442892	0.00463871	0.00461452	0.00207543	0.00852359	0.0104678	0.0020001	0.0260597	0.0182418	0.00322236	0.00500959	0.0100046	0.0032597	0.00161715	0.00338872	0.00378619	0.00122055	0.00574506	0.000249895	0.0139991	0.00022737
99	-1483.779	-1927.976	444.197	0.0940072	0.147297	0.333129	0.246871	-0.00394192	0.0162415	0.148963	0.458551	0.0751911	0.202468	0.461807	0.00561932	0.00435113	0.0264414	0.00303208	0.0250679	0.000816715	0.0207946	0.0086925	0.00160939	0.00786522	0.0100512	0.0797427	0.0972829	0.0972457	0.112393	0.0310186	0.0956228	0.0696123	0.154204	0.160203	0.0399776	0.0626973	0.0996265	0.151648	0.359571	0.249903	0.021126	0.0170582	0.169757	0.467244	0.0768005	0.210333	0.471858	0.0389306	0.00723436	0.000117163	0.00498371	0.00139881	0.0121759	0.0180973	0.00397007	0.00163542	0.000934941	0.000713905	0.007275	0.00258791	0.00421357	0.00717242	0.0109134	0.00772452	0.00766489	0.0214192	0.0106486	0.0109721	0.0142286	0.0155379	0.0187971	0.00195886	0.00393674	0.0089845	0.00700346	0.0257102	0.0011111	0.00413516	0.00384902	0.00300485	0.00209566	0.00610239	0.00461872	0.0175998	0.00131705	0.0341829	0.000223002	0.00641108	7.97774e-05	0.00104922	0.000723603	0.000778057	0.00616601	0.00192341	0.00391905	0.0239829	0.00929503	0.00293556	0.0303783	0.00388329	0.0111358	0.00616009	0.00193758	0.00409585	0.0127418	0.00540897	0.00202691	0.00434713	0.0109852	0.00533467	0.00340618	0.00191372	0.0134737	0.0065938	0.0247523	0.00522854	0.0123641	0.00615764	0.000217801	0.0179424	0.0141004	0.00413418	0.00694049	0.0801627	0.00133364	0.0829167	0.000248829	0.0142676	0.0178171	0.0173513	0.00392823	0.0184117	0.0268274	0.00129603	0.0138974	0.0113011	0.00423283	0.00494515	0.00435905	0.00266267	0.00805165	0.0096963	0.00205097	0.0271549	0.0177234	0.00356747	0.0048614	0.0123124	0.0029925	0.00177405	0.00343128	0.00307582	0.00117967	0.00595987	0.000270743	0.015305	0.00022737
100	-1480.613	-1926.434	445.8208	0.0926445	0.123484	0.305148	0.273722	-0.00204112	0.0132947	0.124092	0.425358	0.0709317	0.211652	0.391792	0.00562323	0.00486289	0.0258957	0.0033188	0.023237	0.000779897	0.0226821	0.00943187	0.0014562	0.0084998	0.0109104	0.0830177	0.101278	0.10124	0.117009	0.0322925	0.09955	0.0724713	0.160537	0.166783	0.0416194	0.0242024	0.0982677	0.128347	0.331044	0.277041	0.0211959	0.0140746	0.146774	0.43479	0.0723879	0.220152	0.402703	0.0358669	0.00752722	0.000118878	0.00519547	0.00139881	0.00925288	0.0164145	0.00448662	0.0014866	0.000871206	0.000727386	0.00700506	0.00281898	0.00484683	0.00864653	0.0132216	0.00719309	0.00810938	0.0270478	0.0111759	0.009171	0.012039	0.0142952	0.0192036	0.00183029	0.00365806	0.00882717	0.00748458	0.0288469	0.000836712	0.00545427	0.00411136	0.0029258	0.0018782	0.00563731	0.00479167	0.0180641	0.00166246	0.0366985	0.000212791	0.00666595	8.39891e-05	0.00112837	0.000876493	0.000766046	0.0058013	0.00192305	0.00380986	0.0247764	0.00957647	0.00294051	0.0266834	0.00365662	0.0111358	0.00585943	0.00188415	0.00406807	0.0127972	0.00527369	0.00187571	0.00437126	0.00986245	0.00612417	0.00352729	0.00182739	0.0123049	0.00542356	0.0259418	0.00568034	0.0111088	0.00771718	0.000217801	0.0160731	0.0141004	0.00397993	0.00654288	0.0842949	0.00144013	0.0806125	0.000230081	0.0120821	0.0132963	0.0187355	0.00333707	0.0165914	0.0309557	0.00120648	0.0133108	0.0127141	0.00362658	0.00538934	0.00494093	0.00254351	0.00786241	0.00846904	0.00218395	0.023936	0.0138749	0.00338942	0.00547972	0.0122009	0.00228905	0.00171463	0.00383209	0.00303004	0.00130205	0.00719224	0.00028617	0.0149296	0.000244502
