Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
8117	1	-70.5083	-74.99613	4.48783	0.00295867	0.0236149	0.00835875	1.539786	0.00967797	0.151042	0.03823319	2.036875	0.0245216	0.227994	0.716159	0.0313255	0.01006597	0.03190883
8118	0	-65.96129	-77.98235	12.02106	0.00780859	0.0159647	0.01116521	0.5301472	0.0149263	0.0824019	0.03507074	1.2665	0.186839	0.463105	0.00372142	0.346335	0.004330294	0.004407264
8119	1	-66.50799	-77.28018	10.77219	0.0040082	0.0174314	0.00835875	1.089663	0.0055674	0.086889	0.02199423	2.036875	0.156842	0.0891411	0.273754	0.480263	0.01006597	0.00698126
8120	0	-65.62637	-79.0331	13.40673	0.00780859	0.0159647	0.01116521	0.5301472	0.0121617	0.067602	0.02867328	1.271587	0.406273	0.172439	0.00447867	0.416809	0.00383723	0.0008956482
8121	1	-65.27195	-76.24607	10.97412	0.00155978	0.0129552	0.004495255	1.569297	0.00659706	0.0998393	0.02566409	2.014069	0.109228	0.0560819	0.53254	0.302151	0.002951293	0.00698126
8122	0	-66.87405	-81.14211	14.26806	0.00741788	0.0168056	0.01116521	0.60625	0.0078849	0.0499469	0.01984506	1.368449	0.406273	0.172439	0.00447867	0.416809	0.003925073	0.001013475
8123	1	-65.28201	-76.59097	11.30897	0.00155978	0.0129552	0.004495255	1.569297	0.0060462	0.0915027	0.02352114	2.014069	0.0866504	0.0826361	0.784691	0.0460224	0.002951293	0.006626127
8124	0	-67.40029	-81.50058	14.10029	0.00479538	0.0141362	0.00823338	0.8014111	0.00863849	0.0455897	0.01984506	1.23312	0.406273	0.172439	0.00447867	0.416809	0.003925073	0.004437078
8125	1	-67.47915	-74.98966	7.510504	0.00232026	0.0198886	0.006793135	1.592663	0.016196	0.172425	0.05284507	1.753327	0.0866504	0.0826361	0.784691	0.0460224	0.002681965	0.006626127
8126	0	-67.13188	-77.89556	10.76368	0.00365473	0.0282752	0.01016553	1.516673	0.0118823	0.081626	0.03114324	1.428563	0.149804	0.189258	0.50725	0.153689	0.003611096	0.0048465
8127	1	-67.10197	-74.88302	7.781053	0.00232026	0.0198886	0.006793135	1.592663	0.016196	0.172425	0.05284507	1.753327	0.0973112	0.0928031	0.575884	0.234002	0.0006635924	0.006626127
8128	0	-65.8375	-78.85178	13.01428	0.0075959	0.010576	0.008962935	0.2453549	0.0118823	0.081626	0.03114324	1.428563	0.382852	0.287753	0.218693	0.110702	0.003611096	0.005405253
8129	1	-65.80319	-75.74098	9.937786	0.00242831	0.0208148	0.007109474	1.592663	0.00668783	0.110721	0.02721188	2.080631	0.0783811	0.269282	0.463856	0.188481	0.004428629	0.007931138
8130	0	-64.86167	-77.3469	12.48523	0.00732345	0.0109694	0.008962935	0.2995098	0.00511261	0.109684	0.02368066	2.272753	0.176141	0.359074	0.100615	0.36417	0.003611096	0.005405253
8131	1	-66.46931	-75.80324	9.333925	0.00196316	0.0168277	0.005747647	1.592663	0.00654092	0.113208	0.02721188	2.113563	0.0783811	0.269282	0.463856	0.188481	0.00613982	0.01166851
8132	0	-65.54494	-76.78632	11.24137	0.00732345	0.0109694	0.008962935	0.2995098	0.00511261	0.109684	0.02368066	2.272753	0.127549	0.162669	0.544804	0.164978	0.003611096	0.01468484
8133	1	-65.51932	-75.34477	9.825447	0.00196316	0.0168277	0.005747647	1.592663	0.00262939	0.168284	0.02103529	3.082997	0.0918839	0.315672	0.543765	0.0486793	0.0008962264	0.007109535
8134	0	-65.87078	-76.16006	10.28929	0.0133835	0.0196916	0.01623399	0.2862656	0.00511261	0.109684	0.02368066	2.272753	0.136849	0.17453	0.584527	0.104094	0.003611096	0.01468484
8135	1	-68.09024	-76.99826	8.908028	0.00196316	0.0168277	0.005747647	1.592663	0.00339959	0.217577	0.02719695	3.082997	0.0945771	0.484295	0.371022	0.0501062	0.0008643316	0.007824005
8136	0	-65.33854	-75.52266	10.18412	0.0133835	0.0196916	0.01623399	0.2862656	0.00296951	0.12786	0.01948542	2.789173	0.169446	0.216103	0.485561	0.128889	0.002032183	0.01468484
8137	1	-65.2868	-75.45621	10.1694	0.00167948	0.0143961	0.004917102	1.592663	0.0126167	0.110517	0.03734108	1.608732	0.0350045	0.134824	0.731397	0.0987746	0.0008643316	0.007824005
8138	0	-65.52381	-76.06299	10.53919	0.0130478	0.0191976	0.01582675	0.2862656	0.00254684	0.109661	0.01671194	2.789173	0.169446	0.216103	0.485561	0.128889	0.002563981	0.01468484
8139	1	-64.61593	-75.72407	11.10814	0.00167948	0.0143961	0.004917102	1.592663	0.00579059	0.0988049	0.02391942	2.103007	0.0053843	0.0207383	0.867318	0.106559	0.001005167	0.007824005
8140	0	-66.87645	-78.64863	11.77217	0.0150762	0.0166146	0.01582675	0.07202957	0.00448091	0.0623286	0.01671194	1.951545	0.170774	0.209959	0.489367	0.129899	0.0003448487	0.02106465
8141	1	-68.22504	-79.25332	11.02828	0.00739182	0.0106862	0.008887642	0.273225	0.02159	0.0731886	0.03975094	0.9049886	0.0049833	0.0936699	0.802724	0.0986231	0.01099198	0.01060376
8142	0	-65.87345	-79.92105	14.0476	0.0128433	0.0141539	0.01348268	0.07202957	0.00448091	0.0623286	0.01671194	1.951545	0.234406	0.242182	0.500725	0.0226868	0.00553188	0.001246339
8143	1	-65.37743	-75.21396	9.836528	0.0133	0.0162671	0.01470894	0.1492854	0.0103153	0.153184	0.03975094	2.000041	0.0110233	0.207203	0.563614	0.21816	0.001727953	0.01060376
8144	0	-66.32857	-77.71868	11.39012	0.00944388	0.0192487	0.01348268	0.5278641	0.00440194	0.0808611	0.01886652	2.157696	0.287247	0.0713517	0.613601	0.027801	0.00553188	0.01050985
8145	1	-64.9675	-78.28929	13.32179	0.00936753	0.0114574	0.01035989	0.1492854	0.00469661	0.0697457	0.01809885	2.000041	0.00848479	0.159487	0.775605	0.0564238	0.001727953	0.01060376
8146	0	-67.66517	-78.26642	10.60125	0.00671194	0.0270835	0.01348268	1.034141	0.00427484	0.0785264	0.01832179	2.157696	0.404057	0.300153	0.256683	0.0391064	0.00553188	0.01050985
8147	1	-65.66546	-76.83983	11.17437	0.00810943	0.0100414	0.009023871	0.1584101	0.00817688	0.121428	0.03151039	2.000041	0.0225029	0.422982	0.404871	0.149644	0.001727953	0.0144328
8148	0	-64.3674	-75.91428	11.54687	0.0144702	0.0162522	0.01533536	0.08609286	0.00189606	0.117029	0.01489609	3.056118	0.537189	0.0695629	0.341257	0.0519915	0.0006804917	0.01050985
8149	1	-65.86338	-75.5943	9.730922	0.009283	0.0198606	0.01357814	0.5637977	0.00600148	0.15521	0.03052029	2.411283	0.0298815	0.561675	0.209732	0.198711	0.001727953	0.01126562
8150	0	-65.79008	-75.87875	10.08867	0.0116276	0.0202255	0.01533536	0.41036	0.00189606	0.117029	0.01489609	3.056118	0.537189	0.0695629	0.341257	0.0519915	0.001285228	0.01666541
8151	1	-65.69804	-76.11989	10.42185	0.0110359	0.0236109	0.01614213	0.5637977	0.00639813	0.126884	0.02849246	2.214465	0.0287886	0.509285	0.126675	0.335251	0.001777956	0.008024635
8152	0	-68.8941	-77.33768	8.443581	0.0135251	0.0218874	0.01720552	0.3568368	0.00466016	0.208661	0.03118326	2.818177	0.165647	0.153779	0.105229	0.575344	0.00843418	0.007333762
8153	1	-64.35266	-75.60721	11.25455	0.0110359	0.0236109	0.01614213	0.5637977	0.00639813	0.126884	0.02849246	2.214465	0.018904	0.158669	0.602285	0.220142	0.001777956	0.001812423
8154	0	-66.80716	-75.59957	8.792416	0.00156518	0.0190577	0.005461568	1.852857	0.00205596	0.143251	0.01716153	3.145972	0.165647	0.153779	0.105229	0.575344	0.00843418	0.007333762
8155	1	-63.74631	-76.99203	13.24572	0.00410789	0.0122019	0.007079827	0.8070398	0.00960966	0.0844796	0.02849246	1.611396	0.0118028	0.240847	0.376038	0.371313	0.0005554591	0.001812423
8156	0	-69.05324	-79.18928	10.13604	0.00328221	0.0399641	0.01145296	1.852857	0.00868617	0.0602225	0.02287144	1.435391	0.148214	0.137596	0.199396	0.514795	0.00843418	0.007333762
8157	1	-68.07626	-79.61835	11.54209	0.00410789	0.0122019	0.007079827	0.8070398	0.00641115	0.0563611	0.01900894	1.611396	0.0524208	0.0472777	0.827414	0.0728879	0.006027136	0.01853385
8158	0	-70.24907	-76.04619	5.797112	0.00328221	0.0399641	0.01145296	1.852857	0.0288836	0.123709	0.05977588	1.07834	0.0713191	0.626884	0.0959474	0.20585	0.00843418	0.007333762
8159	1	-66.59169	-79.77862	13.18693	0.00533656	0.0158515	0.009197401	0.8070398	0.00641115	0.0563611	0.01900894	1.611396	0.0524208	0.0472777	0.827414	0.0728879	0.009137859	0.001034531
8160	0	-69.84067	-76.58773	6.747055	0.00738257	0.0220086	0.01274676	0.8097315	0.0134082	0.198799	0.05162875	1.998866	0.113987	0.553085	0.00392346	0.329004	0.005852471	0.01123899
8161	1	-69.81752	-83.51722	13.6997	0.00328752	0.0257313	0.009197401	1.525285	0.0056704	0.0369309	0.01447112	1.389041	0.3144	0.283554	0.123043	0.279003	0.003552258	0.001034531
8162	0	-65.03404	-75.90324	10.8692	0.0102456	0.0158586	0.01274676	0.3238503	0.00811582	0.120331	0.03125032	1.998866	0.247182	0.332968	0.0365864	0.383263	0.001649329	0.01123899
8163	1	-70.14	-77.67196	7.531962	0.00313176	0.0245123	0.008761657	1.525285	0.00829945	0.071573	0.02437245	1.597154	0.64127	0.208466	0.0904603	0.0598038	0.003526153	0.03496514
8164	0	-64.74208	-76.71422	11.97214	0.00979422	0.01516	0.01218525	0.3238503	0.00612474	0.0908097	0.02358359	1.998866	0.148867	0.277301	0.0220343	0.551798	0.001649329	0.01123899
8165	1	-69.43874	-75.67845	6.239714	0.00329319	0.0257758	0.009213292	1.525285	0.00456327	0.130173	0.02437245	2.483972	0.0869573	0.63695	0.0933667	0.182726	0.001452105	0.03496514
8166	0	-63.7605	-77.72898	13.96848	0.00807524	0.0124993	0.01004662	0.3238503	0.00577414	0.0778615	0.02120339	1.928526	0.00321134	0.333724	0.0265177	0.636547	0.001649329	0.001757838
8167	1	-66.62102	-76.77257	10.15155	0.00146863	0.0131111	0.004388093	1.622808	0.00456327	0.130173	0.02437245	2.483972	0.320327	0.368196	0.20585	0.105627	0.00485638	0.005964007
8168	0	-65.74295	-75.32332	9.580371	0.0121567	0.0195275	0.01540747	0.3513327	0.00454684	0.14276	0.02547753	2.555065	0.0042293	0.439512	0.0349236	0.521335	0.001649329	0.01655315
8169	1	-66.38479	-79.19412	12.80934	0.00761048	0.0196972	0.01224359	0.7049419	0.00856026	0.0693923	0.02437245	1.551281	0.300343	0.345226	0.193008	0.161424	0.00485638	0.001783464
8170	0	-68.10966	-76.94794	8.838276	0.0158212	0.0180497	0.01689875	0.09768596	0.00298693	0.0937824	0.01673684	2.555065	0.00505844	0.186769	0.184632	0.623541	0.005968496	0.02824107
8171	1	-70.7715	-81.12371	10.35221	0.00766861	0.0195479	0.01224359	0.6936598	0.00654967	0.0530938	0.01864798	1.551281	0.476728	0.0999929	0.230499	0.192781	0.02037152	0.01046705
8172	0	-67.06461	-79.1146	12.04998	0.0128689	0.015359	0.01405893	0.1311293	0.00456524	0.0613597	0.01673684	1.926109	0.00778347	0.287383	0.284096	0.420738	0.003181942	0.01747037
8173	1	-65.53255	-75.67297	10.14042	0.00717079	0.020905	0.01224359	0.7931727	0.00271183	0.128233	0.01864798	2.858625	0.287054	0.265952	0.138792	0.308202	0.002447429	0.01210344
8174	0	-64.98667	-79.05722	14.07055	0.0128689	0.015359	0.01405893	0.1311293	0.00456524	0.0613597	0.01673684	1.926109	0.00826277	0.169121	0.387617	0.434999	0.002889994	0.002688276
8175	1	-67.82795	-77.22762	9.399676	0.00468395	0.0320041	0.01224359	1.424575	0.00751767	0.0858329	0.02540203	1.805177	0.368091	0.0587278	0.177973	0.395209	0.006579695	0.01210344
8176	0	-65.08989	-75.71788	10.628	0.0128207	0.0154168	0.01405893	0.1366927	0.0130231	0.158379	0.04541576	1.851968	0.0130192	0.266476	0.0350994	0.685406	0.002741049	0.0007117953
8177	1	-66.20529	-77.1151	10.90982	0.00200413	0.0136936	0.005238684	1.424575	0.00729257	0.0884823	0.02540203	1.850247	0.18897	0.0598287	0.348584	0.402617	0.006579695	0.007269808
8178	0	-67.42909	-76.30242	8.873328	0.00904106	0.0218617	0.01405893	0.6545401	0.00980953	0.210264	0.04541576	2.272095	0.00648135	0.132659	0.0451811	0.815678	0.004482924	0.0001475901
8179	1	-72.01228	-76.59944	4.587161	0.000699289	0.0392453	0.005238684	2.985606	0.00883889	0.233426	0.04542273	2.426799	0.192906	0.0610747	0.335017	0.411002	0.006579695	0.007269808
8180	0	-66.60551	-78.15374	11.54822	0.0101094	0.0234305	0.0153905	0.623118	0.0145105	0.0919382	0.03652495	1.368622	0.0318951	0.652824	0.222339	0.0929423	0.003960217	0.0001475901
8181	1	-69.89263	-77.02943	7.136802	0.00627004	0.0242473	0.0123301	1.002625	0.00883889	0.233426	0.04542273	2.426799	0.061479	0.216749	0.662944	0.0588279	0.006579695	0.006342042
8182	0	-64.57757	-76.86977	12.29219	0.0141712	0.0177519	0.01586086	0.1670019	0.0148541	0.100344	0.03860724	1.416123	0.0318951	0.652824	0.222339	0.0929423	0.001046909	0.0001475901
8183	1	-67.75469	-75.73541	7.980729	0.00164716	0.0286753	0.006872615	2.117887	0.0152682	0.135132	0.04542273	1.616389	0.0361289	0.325053	0.604247	0.034571	0.006579695	0.001631822
8184	0	-67.95678	-75.91024	7.953461	0.022292	0.0227926	0.02254089	0.01646347	0.00556797	0.116354	0.02545302	2.253265	0.0045215	0.432053	0.397332	0.166093	0.001046909	0.03026989
8185	1	-67.81016	-78.2514	10.44124	0.00164716	0.0286753	0.006872615	2.117887	0.00454106	0.0866379	0.01983503	2.185783	0.0211542	0.604806	0.353798	0.020242	0.006579695	0.001631822
8186	0	-68.6506	-76.23685	7.586248	0.0199515	0.0203996	0.02017432	0.01646347	0.00552199	0.117323	0.02545302	2.265558	0.0208875	0.200122	0.0117055	0.767285	0.005996866	0.03026989
8187	1	-68.94024	-76.20105	7.260806	0.00164716	0.0286753	0.006872615	2.117887	0.0082614	0.157617	0.03608516	2.185783	0.0134789	0.748192	0.225431	0.0128977	0.007095983	0.008592389
8188	0	-67.30343	-77.23425	9.930819	0.00807569	0.00963917	0.008822867	0.1311933	0.00668907	0.096853	0.02545302	1.98129	0.173223	0.134821	0.341482	0.350473	0.002010302	0.03026989
8189	1	-66.84808	-77.82196	10.97388	0.0115578	0.016102	0.01364198	0.2458018	0.0145779	0.0893226	0.03608516	1.34379	0.0096083	0.533341	0.447857	0.00919396	0.007095983	0.008592389
8190	0	-67.89114	-76.48359	8.592457	0.0027713	0.028089	0.008822867	1.716897	0.0147072	0.0956085	0.03749844	1.38766	0.217127	0.168992	0.174578	0.439302	0.00955158	0.008068007
8191	1	-67.5635	-76.16859	8.605083	0.00668393	0.0278434	0.01364198	1.057756	0.00986163	0.132041	0.03608516	1.923277	0.0132672	0.396063	0.577975	0.0126951	0.007095983	0.008592389
8192	0	-65.81097	-78.42495	12.61398	0.0024279	0.0111848	0.005211108	1.132361	0.0197122	0.0713332	0.03749844	0.9534064	0.192246	0.26422	0.154573	0.388961	0.000646521	0.003522109
8193	1	-65.89493	-75.36287	9.467936	0.0110066	0.0169084	0.01364198	0.3182493	0.0125492	0.168026	0.04591954	1.923277	0.0147693	0.440904	0.530194	0.0141324	0.0002165253	0.008592389
8194	0	-64.42778	-76.21108	11.7833	0.00891748	0.0116297	0.01018371	0.1968544	0.00997752	0.14093	0.03749844	1.962913	0.189541	0.260502	0.166469	0.383488	0.000931216	0.003522109
8195	1	-65.47048	-79.40171	13.93123	0.0131363	0.0141672	0.01364198	0.0560045	0.00605514	0.0591371	0.0189231	1.689389	0.280638	0.321924	0.387119	0.0103187	0.0002165253	0.008592389
8196	0	-62.98618	-76.28853	13.30235	0.00891748	0.0116297	0.01018371	0.1968544	0.00463804	0.11809	0.02340313	2.399708	0.17211	0.236546	0.243123	0.348221	0.000931216	0.0007373233
8197	1	-65.13097	-78.87874	13.74776	0.0103913	0.0151837	0.01256099	0.281142	0.00605514	0.0591371	0.0189231	1.689389	0.113779	0.181974	0.685962	0.0182844	0.0003892823	0.008010003
8198	0	-63.15268	-76.09522	12.94254	0.00525857	0.0122178	0.008015498	0.6249423	0.00463804	0.11809	0.02340313	2.399708	0.265242	0.196415	0.221333	0.31701	0.0003468103	0.0007373233
8199	1	-64.32014	-75.27514	10.955	0.0126837	0.0185334	0.0153321	0.281142	0.00242989	0.139243	0.01839418	3.001063	0.111087	0.177668	0.66973	0.0415152	0.001943378	0.00838974
8200	0	-63.29935	-75.19619	11.89683	0.00760371	0.0176665	0.01159013	0.6249423	0.00552488	0.14067	0.02787806	2.399708	0.265242	0.196415	0.221333	0.31701	9.857221e-05	0.0007373233
8201	1	-65.09157	-75.30808	10.21651	0.0148811	0.0217443	0.01798832	0.281142	0.00327194	0.187496	0.02476845	3.001063	0.111087	0.177668	0.66973	0.0415152	0.0003836897	0.006428312
8202	0	-64.4378	-77.40458	12.96677	0.00714599	0.0187981	0.01159013	0.716991	0.00972093	0.0799498	0.02787806	1.562009	0.258158	0.191169	0.215421	0.335252	2.181049e-05	0.002302105
8203	1	-66.61769	-77.31384	10.69615	0.0148811	0.0217443	0.01798832	0.281142	0.0102594	0.0834304	0.02925651	1.553635	0.111087	0.177668	0.66973	0.0415152	0.0002834105	0.01684524
8204	0	-63.23863	-76.19524	12.95662	0.0108944	0.0123303	0.01159013	0.09178155	0.00635067	0.122379	0.02787806	2.193184	0.435598	0.145444	0.163895	0.255064	2.181049e-05	0.002302105
8205	1	-66.80546	-76.05055	9.245081	0.0164672	0.016966	0.01671477	0.02211965	0.0147135	0.119652	0.04195822	1.553635	0.224224	0.358615	0.333364	0.0837966	0.002970368	0.01684524
8206	0	-65.00663	-79.33139	14.32476	0.00943371	0.0142395	0.01159013	0.3052146	0.0127085	0.0611547	0.02787806	1.164683	0.357269	0.271125	0.134423	0.237183	0.0001667598	0.002302105
8207	1	-64.55203	-77.52193	12.96991	0.010797	0.0160529	0.01316524	0.2940153	0.0104414	0.084911	0.02977569	1.553635	0.224224	0.358615	0.333364	0.0837966	0.002156783	0.002149343
8208	0	-65.21079	-76.3397	11.12891	0.00690966	0.019441	0.01159013	0.7668504	0.0193373	0.0948125	0.0428184	1.17857	0.279388	0.120718	0.494289	0.105605	0.0001667598	0.005164422
8209	1	-65.79731	-76.83712	11.03982	0.010797	0.0160529	0.01316524	0.2940153	0.00451107	0.196537	0.02977569	2.797905	0.224224	0.358615	0.333364	0.0837966	0.002156783	0.0007456258
8210	0	-66.49031	-76.59456	10.10426	0.00900184	0.0149226	0.01159013	0.3746898	0.0193373	0.0948125	0.0428184	1.17857	0.282645	0.120172	0.492055	0.105128	0.003908667	0.01404739
8211	1	-63.91523	-75.37124	11.45601	0.010797	0.0160529	0.01316524	0.2940153	0.00571714	0.155076	0.02977569	2.446624	0.0907437	0.118168	0.63218	0.158909	0.002156783	0.002102111
8212	0	-66.82196	-81.34745	14.52549	0.00956714	0.0158597	0.01231796	0.3746898	0.00708486	0.0443975	0.01773556	1.360452	0.248053	0.105465	0.554221	0.0922614	0.003908667	0.00310868
8213	1	-67.01507	-75.33034	8.315272	0.0109387	0.0158449	0.01316524	0.2746809	0.00571714	0.155076	0.02977569	2.446624	0.395401	0.0567095	0.437833	0.110056	0.002156783	0.02577854
8214	0	-64.62743	-76.07584	11.44842	0.0115402	0.0131481	0.01231796	0.0966966	0.0152324	0.0954539	0.03813119	1.360452	0.0651221	0.027688	0.145501	0.761689	0.0005202475	0.01258799
8215	1	-66.64795	-75.18842	8.540471	0.00968032	0.0179099	0.01316714	0.4560918	0.00482278	0.130817	0.02511774	2.446624	0.226379	0.0725633	0.560234	0.140824	0.002828773	0.02577854
8216	0	-67.05357	-76.55059	9.497017	0.00569189	0.0266576	0.01231796	1.144593	0.00291915	0.102306	0.01728142	2.636571	0.0665531	0.00632176	0.148699	0.778426	0.006412013	0.01258799
8217	1	-64.18452	-75.77546	11.59094	0.00968032	0.0179099	0.01316714	0.4560918	0.00454342	0.123239	0.02366277	2.446624	0.346658	0.111117	0.326578	0.215646	0.002397634	0.004907238
8218	0	-62.99127	-75.27505	12.28378	0.0114917	0.0132037	0.01231796	0.1029475	0.00282676	0.150678	0.02063804	2.947422	0.0665531	0.00632176	0.148699	0.778426	0.0004843924	0.003650297
8219	1	-68.04122	-80.04116	11.99995	0.00562134	0.030842	0.01316714	1.261923	0.00920046	0.0608586	0.02366277	1.40054	0.170884	0.054775	0.668039	0.106302	0.002397634	0.004907238
8220	0	-65.52306	-75.59018	10.06712	0.00859215	0.0170476	0.01210271	0.5079118	0.0018686	0.169189	0.01778051	3.340176	0.0665531	0.00632176	0.148699	0.778426	0.004491209	0.009121841
8221	1	-67.29163	-77.83152	10.53989	0.00409961	0.00833445	0.005845339	0.5259573	0.0165981	0.151387	0.05012723	1.638681	0.521471	0.0552205	0.316142	0.107167	0.0004700005	0.004907238
8222	0	-64.75502	-75.5082	10.75318	0.00891925	0.0164224	0.01210271	0.4525175	0.0017407	0.131047	0.01510343	3.203359	0.0498826	0.00473826	0.111452	0.833927	0.004491209	0.009121841
8223	1	-68.83507	-76.46891	7.633841	0.00107026	0.0294107	0.005610443	2.456272	0.019788	0.0870755	0.04150968	1.098384	0.44988	0.0476394	0.27274	0.229741	0.009330107	0.008925767
8224	0	-65.12325	-75.30703	10.18377	0.00274142	0.0207119	0.007535259	1.499084	0.0017407	0.131047	0.01510343	3.203359	0.263482	0.0250277	0.588695	0.122795	0.004542195	0.004594433
8225	1	-69.70345	-75.37413	5.670676	0.00107026	0.0294107	0.005610443	2.456272	0.0224232	0.0986715	0.04703759	1.098384	0.640318	0.19585	0.0849222	0.0789102	0.009330107	0.01804367
8226	0	-66.80653	-76.83215	10.02562	0.00089354	0.0130213	0.003411022	1.986058	0.0017407	0.131047	0.01510343	3.203359	0.717632	0.0421032	0.0336919	0.206573	0.003661493	0.004594433
8227	1	-70.89122	-76.92928	6.038067	0.00107026	0.0294107	0.005610443	2.456272	0.0154895	0.0768365	0.0344987	1.187205	0.333289	0.107301	0.0465267	0.512883	0.008532568	0.02751119
8228	0	-67.97642	-79.39966	11.42324	0.00205051	0.00671247	0.003709988	0.8790926	0.00177636	0.133731	0.01541278	3.203359	0.539583	0.0643062	0.0806014	0.315509	0.003661493	0.007618405
8229	1	-71.24717	-77.75297	6.505798	0.0104621	0.0270371	0.01681859	0.7038295	0.0178787	0.0886881	0.03981993	1.187205	0.425263	0.143594	0.0593662	0.371778	0.004265524	0.03401624
8230	0	-66.17728	-79.38918	13.21191	0.00209622	0.00686211	0.003792694	0.8790926	0.00118782	0.0894238	0.01030629	3.203359	0.34169	0.0979781	0.114018	0.446315	0.0004319105	0.00252779
8231	1	-70.85769	-75.84198	4.984292	0.00173317	0.0239786	0.006446613	1.947554	0.0205399	0.101889	0.04574696	1.187205	0.0190112	0.263555	0.108962	0.608471	0.004265524	0.03401624
8232	0	-69.0388	-80.46272	11.42393	0.00209622	0.00686211	0.003792694	0.8790926	0.000349478	0.104882	0.006054258	4.228497	0.581696	0.0622573	0.0724491	0.283597	0.006144764	0.001386129
8233	1	-70.6023	-75.57641	4.974109	0.00405909	0.0241414	0.009899088	1.321716	0.0225926	0.112072	0.05031887	1.187205	0.0167724	0.232518	0.213894	0.536816	0.004265524	0.03401624
8234	0	-67.64715	-75.46075	7.813602	0.00652103	0.021347	0.01179849	0.8790926	0.000603943	0.181251	0.01046256	4.228497	0.266731	0.0285475	0.067972	0.636749	0.004382787	0.01766814
