Iteration	Posterior	Likelihood	Prior	rate_gain[1]	rate_gain[2]	rate_gain_median	rate_gain_sd	rate_loss[1]	rate_loss[2]	rate_loss_median	rate_loss_sd	rf[1]	rf[2]	rf[3]	rf[4]	switch_fast_slow	switch_slow_fast
4574	-64.26091	-78.60558	14.34467	0.012169	0.0161965	0.0140391	0.2119399	0.00850306	0.0664268	0.02376618	1.523874	0.35361	0.196172	0.341608	0.10861	0.0001666523	0.0004393545
4575	-64.88796	-76.44539	11.55743	0.012169	0.0161965	0.0140391	0.2119399	0.00280385	0.201449	0.02376618	3.168723	0.35361	0.196172	0.341608	0.10861	6.99842e-05	0.0004393545
4576	-64.28501	-76.45433	12.16932	0.0101277	0.0194611	0.0140391	0.4841769	0.00134281	0.096477	0.01138201	3.168723	0.160627	0.311866	0.354843	0.172664	5.911603e-05	0.004811997
4577	-64.46772	-76.25277	11.78506	0.00569923	0.0123177	0.008378627	0.5713263	0.00188898	0.135718	0.01601152	3.168723	0.135787	0.263638	0.299968	0.300607	0.002849923	0.004811997
4578	-64.81752	-75.52294	10.70543	0.0079148	0.022585	0.01336996	0.7772933	0.00188898	0.135718	0.01601152	3.168723	0.135787	0.263638	0.299968	0.300607	0.001841754	0.006267338
4579	-64.68331	-76.17099	11.48768	0.0111191	0.0138793	0.01242282	0.1643712	0.00188898	0.135718	0.01601152	3.168723	0.0784655	0.152346	0.17334	0.595849	0.004737423	0.006267338
4580	-64.88254	-75.84281	10.96026	0.00872136	0.0176952	0.01242282	0.5244858	0.0018136	0.130303	0.01537261	3.168723	0.112986	0.219369	0.192673	0.474972	0.004737423	0.006267338
4581	-65.30634	-75.72805	10.42171	0.00409651	0.0187733	0.008769559	1.128483	0.0018136	0.130303	0.01537261	3.168723	0.312836	0.179439	0.157602	0.350122	0.004737423	0.006267338
4582	-64.87618	-78.14324	13.26706	0.00582447	0.0132038	0.008769559	0.6067072	0.00315157	0.0749839	0.01537261	2.349459	0.393514	0.260167	0.0861092	0.260209	0.0005420106	0.006267338
4583	-66.95598	-78.92784	11.97186	0.00582447	0.0132038	0.008769559	0.6067072	0.00315157	0.0749839	0.01537261	2.349459	0.408607	0.113373	0.157343	0.320676	0.008540564	0.007931427
4584	-66.71009	-80.22464	13.51455	0.00582447	0.0132038	0.008769559	0.6067072	0.00360525	0.0595024	0.01464654	2.07833	0.17329	0.0695571	0.0667293	0.690424	0.008540564	0.000592026
4585	-69.88144	-77.38621	7.504762	0.00198169	0.0600077	0.01090489	2.528224	0.00993828	0.100555	0.03161233	1.715599	0.317796	0.12756	0.122374	0.43227	0.008540564	0.00652846
4586	-69.14776	-78.21106	9.0633	0.00143526	0.0434612	0.007897993	2.528224	0.0132501	0.066251	0.02962825	1.193083	0.317796	0.12756	0.122374	0.43227	0.008540564	0.00652846
4587	-70.19002	-77.37668	7.186658	0.00171834	0.0520332	0.009455726	2.528224	0.00833557	0.105312	0.02962825	1.880231	0.112586	0.657558	0.156659	0.0731971	0.008540564	0.01024397
4588	-66.74512	-77.776	11.03088	0.00544639	0.0164165	0.009455726	0.8179031	0.00594104	0.0866134	0.02268421	1.986369	0.8096	0.0543092	0.0129388	0.123152	0.007179345	0.01024397
4589	-67.16265	-78.82499	11.66234	0.00514039	0.0154942	0.008924465	0.8179031	0.0048464	0.0706548	0.01850463	1.986369	0.806718	0.0541158	0.0128928	0.126274	0.007179345	0.01024397
4590	-68.26139	-79.60211	11.34072	0.00241772	0.0444976	0.01037221	2.159119	0.00986192	0.0347216	0.01850463	0.9330604	0.644579	0.0432393	0.211287	0.100895	0.004474398	0.01024397
4591	-68.16873	-78.96276	10.79403	0.00241772	0.0444976	0.01037221	2.159119	0.00732936	0.0467191	0.01850463	1.373086	0.43964	0.0464785	0.405429	0.108453	0.002964368	0.01024397
4592	-65.95533	-79.33797	13.38264	0.0070927	0.0151681	0.01037221	0.5634848	0.00861486	0.0549132	0.02175016	1.373086	0.188387	0.0387055	0.132222	0.640685	0.0006722428	0.01024397
4593	-66.81125	-80.21274	13.4015	0.00741127	0.0145161	0.01037221	0.4983457	0.00935471	0.0505702	0.02175016	1.250932	0.209529	0.0430492	0.0348362	0.712586	0.002910288	0.01024397
4594	-66.26076	-75.37466	9.113902	0.00741127	0.0145161	0.01037221	0.4983457	0.0201761	0.133255	0.05185131	1.399402	0.0988604	0.0490763	0.0397133	0.81235	0.002910288	0.01024397
4595	-69.79987	-75.4826	5.68273	0.00986918	0.0193303	0.01381211	0.4983457	0.0337914	0.172812	0.07641702	1.209802	0.343606	0.12278	0.154054	0.379559	0.002910288	0.01024397
4596	-67.6174	-78.01138	10.39399	0.00986918	0.0193303	0.01381211	0.4983457	0.0337353	0.071072	0.04896565	0.5523798	0.190917	0.219981	0.276013	0.313089	0.003563801	0.01024397
4597	-67.30577	-77.2077	9.901922	0.00968708	0.0196937	0.01381211	0.5259572	0.0282817	0.084777	0.04896565	0.8138086	0.304821	0.224351	0.440689	0.0301392	0.003563801	0.01024397
4598	-67.27958	-75.90149	8.62191	0.0115482	0.0158513	0.01352976	0.2347827	0.0322694	0.114852	0.06087863	0.941103	0.232845	0.171376	0.336631	0.259148	0.003563801	0.01024397
4599	-65.02892	-77.32775	12.29883	0.007121	0.0111462	0.008909101	0.3321398	0.0124596	0.0980129	0.03494572	1.529012	0.240893	0.155937	0.367369	0.235801	0.003563801	0.004663362
4600	-67.68908	-80.29951	12.61042	0.0150911	0.0236214	0.01888045	0.3321398	0.00807561	0.0635263	0.02264981	1.529012	0.240893	0.155937	0.367369	0.235801	0.003563801	0.004663362
4601	-65.32793	-75.44667	10.11874	0.0160259	0.0213045	0.01847765	0.2110601	0.00172561	0.139739	0.01552855	3.257423	0.240893	0.155937	0.367369	0.235801	0.001560974	0.01236515
4602	-65.92254	-76.26848	10.34594	0.00346506	0.0290271	0.01002899	1.575633	0.00172561	0.139739	0.01552855	3.257423	0.287663	0.214158	0.174339	0.323841	0.001560974	0.001788129
4603	-63.81482	-75.98197	12.16715	0.00692108	0.0145325	0.01002899	0.54991	0.00167091	0.144314	0.01552855	3.30518	0.46377	0.115643	0.0941411	0.326446	0.001560974	0.0006219313
4604	-63.78397	-75.75789	11.97393	0.00564948	0.0178035	0.01002899	0.8508889	0.00135393	0.116937	0.0125827	3.30518	0.250365	0.222602	0.350802	0.176231	0.001560974	0.001186742
4605	-65.27451	-75.44135	10.16684	0.00551565	0.0182355	0.01002899	0.8864346	0.0015339	0.13248	0.0142552	3.30518	0.211113	0.344484	0.295802	0.148601	0.001560974	0.01254425
4606	-66.00857	-75.81161	9.803041	0.00731275	0.024177	0.01329663	0.8864346	0.00147433	0.127335	0.0137016	3.30518	0.183012	0.297776	0.434646	0.0845655	0.001560974	0.01254425
4607	-68.28802	-77.2363	8.94828	0.00930445	0.0190017	0.01329663	0.5293148	0.00141224	0.121972	0.01312454	3.30518	0.198861	0.308361	0.441663	0.0511149	0.01305039	0.01254425
4608	-67.35195	-77.64183	10.28989	0.00860052	0.0175641	0.01229066	0.5293148	0.00152231	0.131479	0.01414752	3.30518	0.284666	0.204534	0.0278212	0.482979	0.01305039	0.002518436
4609	-67.65852	-76.97574	9.317221	0.0057714	0.0178829	0.01015922	0.8383616	0.00143113	0.139857	0.01414752	3.396757	0.284666	0.204534	0.0278212	0.482979	0.01305039	0.00681816
4610	-70.41114	-77.67366	7.262515	0.0112287	0.0347926	0.01976552	0.8383616	0.00105607	0.189525	0.01414752	3.847327	0.052227	0.131028	0.0178228	0.798922	0.01305039	0.00681816
4611	-66.06908	-76.19122	10.12214	0.014644	0.0266782	0.01976552	0.4446433	0.000874699	0.156975	0.01171777	3.847327	0.127182	0.370544	0.16541	0.336864	0.002148254	0.003816781
4612	-67.64057	-80.44017	12.7996	0.0127749	0.019733	0.01587726	0.3223266	0.00220918	0.0621526	0.01171777	2.473701	0.367804	0.268391	0.119809	0.243996	0.005060979	0.003816781
4613	-63.95257	-76.13414	12.18157	0.011342	0.0175196	0.01409636	0.3223266	0.00372591	0.104824	0.01976273	2.473701	0.205646	0.150063	0.259604	0.384687	0.002143379	0.005080984
4614	-65.36012	-75.19907	9.838949	0.00982572	0.0194111	0.01381042	0.5047074	0.00237194	0.164661	0.01976273	3.143247	0.140479	0.120506	0.430097	0.308917	0.002143379	0.01202375
4615	-64.12104	-75.93254	11.81149	0.01035	0.0184278	0.01381042	0.4276401	0.00254166	0.10942	0.01667659	2.789055	0.181152	0.155395	0.265097	0.398357	0.002143379	0.005871293
4616	-65.29915	-76.04866	10.74951	0.01035	0.0184278	0.01381042	0.4276401	0.00322714	0.142097	0.02141419	2.805762	0.404858	0.0450378	0.0314729	0.518632	0.005116359	0.005871293
4617	-71.07258	-79.6521	8.579518	0.00914902	0.0208468	0.01381042	0.6105005	0.00287276	0.123044	0.01880092	2.785267	0.325038	0.0361584	0.222422	0.416381	0.02672704	0.001000536
4618	-70.01487	-78.74252	8.727645	0.00808398	0.01842	0.01220274	0.6105005	0.00370361	0.15863	0.0242385	2.785267	0.280808	0.0312381	0.328232	0.359721	0.02179206	0.001000536
4619	-69.44539	-78.50846	9.063064	0.00808398	0.01842	0.01220274	0.6105005	0.00447747	0.116792	0.0228677	2.417631	0.247238	0.0275037	0.0304029	0.694855	0.02179206	0.004538158
4620	-69.3969	-79.52063	10.12372	0.00808398	0.01842	0.01220274	0.6105005	0.00362621	0.0945872	0.01852007	2.417631	0.221804	0.0840962	0.0929611	0.601138	0.02179206	0.0009729444
4621	-72.07828	-84.46333	12.38505	0.0101218	0.0147116	0.01220274	0.2772063	0.00743053	0.0399708	0.01723382	1.247279	0.0698019	0.0681769	0.0753637	0.786658	0.02179206	0.004485982
4622	-66.61104	-77.96091	11.34987	0.00734773	0.01135	0.009132183	0.3223374	0.0149275	0.0968675	0.03802611	1.386338	0.0698019	0.0681769	0.0753637	0.786658	0.009453826	0.004485982
4623	-67.65114	-77.11262	9.461484	0.0141437	0.0218477	0.01757857	0.3223374	0.0114703	0.126063	0.03802611	1.776911	0.225847	0.0567399	0.0627211	0.654692	0.0101349	0.004485982
4624	-65.564	-78.32809	12.76409	0.00601639	0.0137592	0.009098399	0.6132209	0.0173754	0.0832203	0.03802611	1.161201	0.734927	0.116689	0.12899	0.019395	0.0004351359	0.002152886
4625	-66.04646	-80.18053	14.13406	0.00492946	0.0090048	0.006662491	0.4466546	0.0149543	0.0716243	0.03272753	1.161201	0.706772	0.112219	0.124048	0.0569613	6.469452e-05	0.002152886
4626	-66.02865	-77.36135	11.33269	0.000892962	0.0126249	0.003357613	1.96362	0.0125417	0.0854022	0.03272753	1.422046	0.212039	0.300875	0.332591	0.154495	0.001689655	0.002152886
4627	-66.53469	-78.87639	12.3417	0.000892962	0.0126249	0.003357613	1.96362	0.00965705	0.0657592	0.02519999	1.422046	0.382167	0.165835	0.308633	0.143365	0.001689655	0.002152886
4628	-66.97594	-76.44771	9.471764	0.000963597	0.0116995	0.003357613	1.85075	0.0188019	0.12803	0.04906333	1.422046	0.382167	0.165835	0.308633	0.143365	0.001689655	0.001133672
4629	-65.07815	-75.81599	10.73784	0.0014886	0.0180737	0.005186945	1.85075	0.0142802	0.0972402	0.03726405	1.422046	0.0884763	0.0383928	0.0686077	0.804523	0.001118318	0.002229628
4630	-67.5472	-80.38326	12.83606	0.0014886	0.0180737	0.005186945	1.85075	0.00241234	0.0521137	0.01121232	2.277893	0.0517568	0.437479	0.0401341	0.47063	0.002382872	0.0004938078
4631	-66.14955	-76.82798	10.67843	0.0105704	0.0131775	0.01180217	0.1634217	0.0118762	0.176363	0.04576588	2.000037	0.0584015	0.493643	0.0452866	0.402669	0.002382872	0.0003803391
4632	-66.39466	-78.7902	12.39554	0.00759661	0.00969892	0.008583644	0.1811093	0.0235	0.0891285	0.04576588	0.9882132	0.0548602	0.463711	0.0425406	0.438888	0.005417185	0.0003803391
4633	-68.23082	-82.35469	14.12387	0.003761	0.0146495	0.00742273	1.007964	0.0110927	0.0420713	0.02160287	0.9882132	0.0668483	0.565041	0.0518366	0.316274	0.005417185	0.002308952
4634	-71.38836	-84.02849	12.64013	0.003761	0.0146495	0.00742273	1.007964	0.00643042	0.0306538	0.01403983	1.157703	0.0928475	0.784801	0.0719973	0.050354	0.005417185	0.01878862
4635	-69.25224	-79.13749	9.885247	0.00413132	0.0133364	0.00742273	0.8687316	0.00322925	0.061041	0.01403983	2.178903	0.242969	0.349229	0.338897	0.0689049	0.005417185	0.02813948
4636	-65.12804	-77.07771	11.94967	0.00413132	0.0133364	0.00742273	0.8687316	0.0113998	0.0962121	0.03311789	1.581169	0.252071	0.133771	0.543928	0.0702294	0.005417185	0.001251687
4637	-65.67308	-77.33516	11.66207	0.00413132	0.0133364	0.00742273	0.8687316	0.0113998	0.0962121	0.03311789	1.581169	0.252071	0.133771	0.543928	0.0702294	0.007238298	0.001576138
4638	-66.76587	-76.35615	9.590276	0.00401379	0.012957	0.007211565	0.8687316	0.0126258	0.10656	0.03667979	1.581169	0.484725	0.256458	0.123769	0.135049	0.00224782	0.01867212
4639	-65.09608	-76.13692	11.04084	0.00807236	0.0174563	0.01187072	0.5717337	0.0124009	0.104662	0.03602645	1.581169	0.277065	0.146589	0.499152	0.077193	0.002804576	0.007059918
4640	-64.5542	-75.96229	11.4081	0.00723433	0.0171619	0.01114248	0.6403764	0.0117377	0.110576	0.03602645	1.662662	0.286323	0.118075	0.51583	0.0797722	0.002804576	0.0031415
4641	-66.69681	-76.26409	9.567281	0.00778882	0.0159401	0.01114248	0.5308835	0.00944895	0.0890146	0.02900163	1.662662	0.286323	0.118075	0.51583	0.0797722	0.0003063002	0.02778826
4642	-64.90253	-76.94576	12.04323	0.00597525	0.0207782	0.01114248	0.9238672	0.00944895	0.0890146	0.02900163	1.662662	0.431937	0.0109028	0.436818	0.120342	0.001061632	0.003570547
4643	-65.36464	-75.86235	10.49771	0.00597525	0.0207782	0.01114248	0.9238672	0.0121048	0.114035	0.03715332	1.662662	0.312215	0.00887707	0.355658	0.32325	0.004439974	0.003570547
4644	-66.47507	-78.08015	11.60508	0.00603514	0.0209864	0.01125415	0.9238672	0.0188832	0.0731003	0.03715332	1.003395	0.391646	0.0205415	0.10548	0.482332	0.004439974	0.003570547
4645	-66.95139	-76.68476	9.733368	0.00508394	0.0176788	0.009480396	0.9238672	0.00821582	0.168014	0.03715332	2.237234	0.590247	0.322597	0.0156396	0.0715156	0.001205043	0.006872451
4646	-69.25149	-75.81583	6.564339	0.00506004	0.0175957	0.009435827	0.9238672	0.0052862	0.194016	0.0320251	2.670791	0.855596	0.0180675	0.0226705	0.103666	0.002264989	0.02912086
4647	-71.19093	-75.30566	4.114736	0.00691371	0.0240416	0.0128925	0.9238672	0.0052862	0.194016	0.0320251	2.670791	0.368569	0.216783	0.0705325	0.344116	0.002264989	0.04393898
4648	-65.58754	-76.13852	10.55098	0.0061676	0.0214471	0.01150117	0.9238672	0.00764733	0.134113	0.0320251	2.123328	0.368569	0.216783	0.0705325	0.344116	0.005042732	0.001489203
4649	-65.76124	-76.35045	10.58921	0.00637361	0.0221634	0.01188533	0.9238672	0.00764733	0.134113	0.0320251	2.123328	0.625474	0.0298091	0.058637	0.28608	0.004891805	0.0009708217
4650	-63.62048	-75.94443	12.32395	0.00412937	0.0143594	0.007700329	0.9238672	0.0102062	0.100489	0.0320251	1.695391	0.286294	0.0136443	0.3354	0.364662	0.0003652872	0.002175614
4651	-67.85427	-81.56064	13.70636	0.00412937	0.0143594	0.007700329	0.9238672	0.00254248	0.0442268	0.01060404	2.117299	0.286294	0.0136443	0.3354	0.364662	0.006766341	0.001523956
4652	-65.23744	-76.36643	11.12899	0.00412937	0.0143594	0.007700329	0.9238672	0.00238697	0.18641	0.02109396	3.230532	0.460403	0.00591951	0.364578	0.169099	0.001365836	0.001523956
4653	-64.7517	-75.92369	11.17199	0.00595363	0.0141907	0.00919163	0.6438825	0.00225235	0.175896	0.01990426	3.230532	0.456637	0.0113375	0.208155	0.323871	0.0002504558	0.005572898
4654	-65.63843	-76.05159	10.41315	0.0119481	0.0177664	0.01456966	0.2941018	0.00225235	0.175896	0.01990426	3.230532	0.456637	0.0113375	0.208155	0.323871	0.003221482	0.00732737
4655	-65.61284	-77.52051	11.90767	0.0119481	0.0177664	0.01456966	0.2941018	0.00135144	0.08543	0.01074492	3.073827	0.479193	0.0108668	0.199514	0.310426	0.003221482	0.00732737
4656	-63.27186	-76.43433	13.16247	0.00590532	0.0105155	0.007880192	0.4277294	0.00369106	0.111619	0.02029755	2.527226	0.0661724	0.00124911	0.780575	0.152003	0.001731939	0.001837547
4657	-64.52259	-77.24373	12.72114	0.00590532	0.0105155	0.007880192	0.4277294	0.00369106	0.111619	0.02029755	2.527226	0.209136	0.00394777	0.306515	0.480401	0.00502438	0.001837547
4658	-66.3127	-75.92573	9.613023	0.0158322	0.0189342	0.01731385	0.1326379	0.00415484	0.125644	0.02284798	2.527226	0.237122	0.00447605	0.347532	0.410871	0.00502438	0.01678877
4659	-69.53964	-77.44835	7.90871	0.0251768	0.0305837	0.02774885	0.1442179	0.00451534	0.136545	0.0248304	2.527226	0.17496	0.00330265	0.256426	0.565311	0.00502438	0.01693895
4660	-68.56755	-77.88187	9.314316	0.0246671	0.0312156	0.02774885	0.1745393	0.00448486	0.135624	0.02466278	2.527226	0.243861	0.00460325	0.357408	0.394128	0.00502438	0.006235224
4661	-65.24931	-77.2259	11.97659	0.00960223	0.0101514	0.009872994	0.04122771	0.00448486	0.135624	0.02466278	2.527226	0.243861	0.00460325	0.357408	0.394128	0.00502438	0.00594282
4662	-63.9725	-76.30498	12.33248	0.0156289	0.0165228	0.01606963	0.04122771	0.00333115	0.100735	0.01831839	2.527226	0.243861	0.00460325	0.357408	0.394128	0.002517114	0.00594282
4663	-65.43122	-77.67566	12.24444	0.00792574	0.00998015	0.008893822	0.1708573	0.00333115	0.100735	0.01831839	2.527226	0.255919	0.00452984	0.351708	0.387843	0.004878828	0.009767336
4664	-65.88294	-75.46863	9.58569	0.00585305	0.0135143	0.008893822	0.6203115	0.00472364	0.156762	0.02721189	2.596146	0.196332	0.00347513	0.269818	0.530375	0.001649206	0.01735496
4665	-66.91645	-75.17733	8.260882	0.00444661	0.020036	0.009438868	1.115947	0.00389565	0.190081	0.02721189	2.881873	0.103447	0.00183104	0.258337	0.636385	0.001649206	0.01676974
4666	-65.62816	-74.76691	9.138746	0.00444661	0.020036	0.009438868	1.115947	0.00315079	0.153737	0.02200891	2.881873	0.358245	0.00116701	0.234991	0.405597	0.0003030489	0.01676974
4667	-64.09522	-75.60991	11.51469	0.00474677	0.0213885	0.01007602	1.115947	0.00245339	0.119708	0.01713744	2.881873	0.365656	0.00238482	0.480212	0.151748	0.001545247	0.002036626
4668	-65.69316	-76.24108	10.54792	0.00284134	0.0193504	0.007414931	1.422139	0.00245339	0.119708	0.01713744	2.881873	0.509755	0.00332465	0.275371	0.211549	0.007529925	0.002036626
4669	-68.25906	-75.75369	7.494628	0.00157919	0.0348161	0.007414931	2.29297	0.00182295	0.161108	0.01713744	3.32223	0.370908	0.364131	0.149845	0.115116	0.0003953798	0.01529699
4670	-66.02353	-75.94753	9.924003	0.0031738	0.0173234	0.007414931	1.258084	0.00182295	0.161108	0.01713744	3.32223	0.370908	0.364131	0.149845	0.115116	0.002189146	0.00852285
4671	-68.9576	-78.60607	9.648471	0.00128505	0.00859375	0.003323166	1.408647	0.000672418	0.179245	0.01097849	4.140631	0.483473	0.142639	0.223837	0.150052	0.002189146	0.00852285
4672	-68.74652	-78.2737	9.52718	0.00198665	0.00905697	0.004241815	1.124618	0.000672418	0.179245	0.01097849	4.140631	0.0789487	0.075246	0.465836	0.379969	0.005782651	0.00852285
4673	-67.58958	-79.09981	11.51022	0.00198665	0.00905697	0.004241815	1.124618	0.000461737	0.0686339	0.005629458	3.707653	0.0444347	0.0423507	0.699356	0.213858	0.001836591	0.00852285
4674	-66.9064	-78.34689	11.44049	0.00234172	0.0106757	0.004999956	1.124618	0.000461737	0.0686339	0.005629458	3.707653	0.0100693	0.000757541	0.765804	0.223369	0.001598672	0.00852285
4675	-66.46577	-78.25649	11.79073	0.00281486	0.0104754	0.005430184	0.9741592	0.000461737	0.0686339	0.005629458	3.707653	0.0116704	0.000878003	0.88758	0.0998719	0.0004664604	0.00852285
4676	-65.43301	-75.0812	9.648194	0.00428463	0.0159452	0.00826554	0.9741592	0.000253364	0.12508	0.005629458	4.597463	0.0116704	0.000878003	0.88758	0.0998719	0.002314085	0.00852285
4677	-66.69854	-74.97037	8.271835	0.00570832	0.0169183	0.009827253	0.8054019	0.000253364	0.12508	0.005629458	4.597463	0.270366	0.0511833	0.609831	0.0686192	0.0002235897	0.02146298
4678	-69.17648	-75.85	6.673519	0.00849817	0.0251868	0.01463018	0.8054019	0.000402502	0.12006	0.006951581	4.22397	0.455538	0.141345	0.287501	0.115616	0.0002235897	0.0320054
4679	-66.08493	-76.58656	10.50163	0.00849817	0.0251868	0.01463018	0.8054019	0.000429718	0.112456	0.006951581	4.126966	0.0498001	0.246676	0.50175	0.201774	0.004051456	0.0008506711
4680	-65.864	-76.08135	10.21734	0.00754016	0.0223475	0.01298089	0.8054019	0.000767599	0.185248	0.01192461	4.066916	0.0744304	0.368678	0.255324	0.301568	0.004051456	0.0004104143
4681	-66.03919	-76.73553	10.69634	0.0116049	0.01452	0.01298089	0.1661244	0.000767599	0.185248	0.01192461	4.066916	0.0437203	0.216561	0.149977	0.589743	0.004552451	0.004455053
4682	-66.43544	-77.71391	11.27847	0.00931139	0.0103726	0.009827667	0.0800063	0.0012758	0.111457	0.01192461	3.313663	0.10155	0.503009	0.109486	0.285955	0.004552451	0.01392578
4683	-65.27667	-77.07157	11.7949	0.0153155	0.0170609	0.01616465	0.0800063	0.00123438	0.115197	0.01192461	3.362596	0.18587	0.455802	0.0992108	0.259118	0.004552451	0.003114635
4684	-65.77664	-77.31629	11.53965	0.00789948	0.0177538	0.01184255	0.6003078	0.00123438	0.115197	0.01192461	3.362596	0.723752	0.181074	0.0263509	0.0688229	0.002229985	0.005055383
4685	-68.51206	-79.55021	11.03816	0.0104484	0.0134227	0.01184255	0.1856988	0.000675481	0.210511	0.01192461	4.256455	0.723752	0.181074	0.0263509	0.0688229	0.003077364	0.001862606
4686	-68.06803	-80.83212	12.76409	0.00474381	0.029564	0.01184255	1.35637	0.00361979	0.058154	0.01450881	2.058354	0.443885	0.111055	0.40285	0.0422098	0.0006660191	0.001862606
4687	-65.23712	-75.40974	10.17262	0.00587863	0.0238569	0.01184255	1.038378	0.00323163	0.158045	0.02259964	2.883582	0.172825	0.0432388	0.383777	0.400158	0.004636772	0.00269203
4688	-67.80458	-79.66349	11.85891	0.00724246	0.0293917	0.01458999	1.038378	0.0125823	0.0686345	0.02938675	1.257618	0.196421	0.0420054	0.37283	0.388744	0.004636772	0.001227687
4689	-65.31911	-76.84624	11.52713	0.00394805	0.0160222	0.007953388	1.038378	0.0171918	0.0931921	0.04002678	1.252968	0.161102	0.378144	0.30579	0.154963	0.003167644	0.001227687
4690	-67.80634	-74.69371	6.887371	0.00487754	0.0198174	0.009831592	1.039245	0.0100906	0.158776	0.04002678	2.042948	0.0588491	0.173534	0.111702	0.655914	0.0003000067	0.02678702
4691	-68.52833	-76.05849	7.530161	0.0164076	0.0221431	0.01906081	0.2222263	0.014057	0.112185	0.03971131	1.539706	0.0323007	0.484555	0.0613105	0.421834	0.001747462	0.0283983
