Iteration	Posterior	Likelihood	Prior	mu	rate[1]	rate[2]
378	-84.42993	-87.21263	2.782698	0.01578198	0.015782	0.015782
379	-86.06777	-89.5434	3.475629	0.01061251	0.0106125	0.0106125
380	-84.46558	-87.29711	2.83153	0.01541769	0.0154177	0.0154177
381	-84.46558	-87.29711	2.83153	0.01541769	0.0154177	0.0154177
382	-85.2082	-86.94973	1.741532	0.02354941	0.0235494	0.0235494
383	-85.2082	-86.94973	1.741532	0.02354941	0.0235494	0.0235494
384	-84.95228	-88.10201	3.149729	0.01304383	0.0130438	0.0130438
385	-84.61534	-87.58266	2.967322	0.01440464	0.0144046	0.0144046
386	-86.38508	-89.92427	3.539193	0.0101383	0.0101383	0.0101383
387	-85.20884	-88.45629	3.247443	0.01231485	0.0123148	0.0123148
388	-84.3791	-86.89533	2.516237	0.01776987	0.0177699	0.0177699
389	-85.3856	-87.0293	1.643703	0.02427924	0.0242792	0.0242792
390	-84.49513	-87.3599	2.864766	0.01516973	0.0151697	0.0151697
391	-84.83121	-86.81295	1.981748	0.02175732	0.0217573	0.0217573
392	-84.83121	-86.81295	1.981748	0.02175732	0.0217573	0.0217573
393	-84.83121	-86.81295	1.981748	0.02175732	0.0217573	0.0217573
394	-85.25592	-88.51914	3.263221	0.01219714	0.0121971	0.0121971
395	-84.5698	-87.5026	2.932806	0.01466214	0.0146621	0.0146621
396	-85.05411	-86.88724	1.833131	0.02286605	0.0228661	0.0228661
397	-85.00071	-86.86742	1.866713	0.02261552	0.0226155	0.0226155
398	-84.67126	-86.77908	2.107821	0.02081678	0.0208168	0.0208168
399	-86.07279	-89.54948	3.476697	0.01060454	0.0106045	0.0106045
400	-85.42896	-88.74592	3.31696	0.01179623	0.0117962	0.0117962
401	-85.42896	-88.74592	3.31696	0.01179623	0.0117962	0.0117962
402	-84.61155	-87.57614	2.964597	0.01442496	0.014425	0.014425
403	-84.75451	-87.80865	3.054145	0.01375691	0.0137569	0.0137569
404	-86.47062	-87.6124	1.141784	0.02802371	0.0280237	0.0280237
405	-84.37428	-87.01254	2.638257	0.01685956	0.0168596	0.0168596
406	-85.29809	-86.98917	1.691084	0.02392577	0.0239258	0.0239258
407	-86.24361	-87.48122	1.237604	0.02730886	0.0273089	0.0273089
408	-86.24361	-87.48122	1.237604	0.02730886	0.0273089	0.0273089
409	-84.50027	-87.37035	2.870081	0.01513008	0.0151301	0.0151301
410	-84.46307	-86.79553	2.332465	0.01914086	0.0191409	0.0191409
411	-84.55859	-87.48223	2.92364	0.01473052	0.0147305	0.0147305
412	-84.55859	-87.48223	2.92364	0.01473052	0.0147305	0.0147305
413	-84.55859	-87.48223	2.92364	0.01473052	0.0147305	0.0147305
414	-85.38018	-87.02677	1.64659	0.0242577	0.0242577	0.0242577
415	-84.39136	-87.09689	2.705532	0.01635767	0.0163577	0.0163577
416	-84.39136	-87.09689	2.705532	0.01635767	0.0163577	0.0163577
417	-84.39136	-87.09689	2.705532	0.01635767	0.0163577	0.0163577
418	-84.37116	-86.94886	2.577695	0.01731138	0.0173114	0.0173114
419	-84.92162	-88.05799	3.136367	0.01314351	0.0131435	0.0131435
420	-84.37093	-86.96723	2.596299	0.01717258	0.0171726	0.0171726
421	-87.0364	-87.95242	0.9160163	0.02970801	0.029708	0.029708
422	-87.0364	-87.95242	0.9160163	0.02970801	0.029708	0.029708
423	-87.0364	-87.95242	0.9160163	0.02970801	0.029708	0.029708
424	-87.5297	-88.26035	0.7306474	0.03109092	0.0310909	0.0310909
425	-87.5297	-88.26035	0.7306474	0.03109092	0.0310909	0.0310909
426	-85.01259	-86.87174	1.859147	0.02267196	0.022672	0.022672
427	-85.01259	-86.87174	1.859147	0.02267196	0.022672	0.022672
428	-85.53946	-87.10336	1.563891	0.02487466	0.0248747	0.0248747
429	-85.24016	-86.96353	1.723373	0.02368488	0.0236849	0.0236849
430	-84.71472	-86.78596	2.071242	0.02108967	0.0210897	0.0210897
431	-84.71472	-86.78596	2.071242	0.02108967	0.0210897	0.0210897
432	-84.37692	-86.90396	2.527037	0.0176893	0.0176893	0.0176893
433	-84.80053	-86.80483	2.004299	0.02158908	0.0215891	0.0215891
434	-85.5859	-87.12647	1.540568	0.02504866	0.0250487	0.0250487
435	-84.84309	-87.94302	3.09993	0.01341534	0.0134153	0.0134153
436	-84.42618	-86.8189	2.392717	0.01869137	0.0186914	0.0186914
437	-84.79399	-86.80318	2.009199	0.02155253	0.0215525	0.0215525
438	-84.85124	-86.81859	1.967349	0.02186475	0.0218647	0.0218647
439	-85.70749	-89.09993	3.392435	0.01123316	0.0112332	0.0112332
440	-84.4628	-86.79565	2.332849	0.019138	0.019138	0.019138
441	-84.4628	-86.79565	2.332849	0.019138	0.019138	0.019138
442	-84.4628	-86.79565	2.332849	0.019138	0.019138	0.019138
443	-84.6528	-87.64584	2.993039	0.01421278	0.0142128	0.0142128
444	-85.35694	-87.01599	1.659048	0.02416476	0.0241648	0.0241648
445	-84.47248	-87.31223	2.83975	0.01535636	0.0153564	0.0153564
446	-84.47248	-87.31223	2.83975	0.01535636	0.0153564	0.0153564
447	-86.56188	-87.66608	1.104206	0.02830406	0.0283041	0.0283041
448	-87.45009	-88.21006	0.7599719	0.03087215	0.0308721	0.0308721
449	-84.37096	-86.96868	2.597719	0.01716199	0.017162	0.017162
450	-84.60146	-86.77317	2.171711	0.02034014	0.0203401	0.0203401
451	-84.91782	-86.83898	1.921165	0.02220929	0.0222093	0.0222093
452	-84.64661	-87.63555	2.988934	0.0142434	0.0142434	0.0142434
453	-85.76277	-87.21725	1.454482	0.02569089	0.0256909	0.0256909
454	-87.14745	-88.02093	0.8734794	0.03002535	0.0300253	0.0300253
455	-87.14745	-88.02093	0.8734794	0.03002535	0.0300253	0.0300253
456	-86.13513	-87.41985	1.284718	0.02695738	0.0269574	0.0269574
457	-86.13513	-87.41985	1.284718	0.02695738	0.0269574	0.0269574
458	-84.38321	-87.06349	2.680277	0.01654608	0.0165461	0.0165461
459	-84.39143	-87.09716	2.705724	0.01635624	0.0163562	0.0163562
460	-84.39143	-87.09716	2.705724	0.01635624	0.0163562	0.0163562
461	-84.88189	-86.82768	1.945783	0.02202563	0.0220256	0.0220256
462	-84.88189	-86.82768	1.945783	0.02202563	0.0220256	0.0220256
463	-84.62771	-87.60377	2.976055	0.01433949	0.0143395	0.0143395
464	-84.37095	-86.96848	2.597525	0.01716344	0.0171634	0.0171634
465	-84.63239	-86.77489	2.142496	0.02055809	0.0205581	0.0205581
466	-84.79844	-86.8043	2.005863	0.02157742	0.0215774	0.0215774
467	-85.50347	-88.8418	3.338332	0.01163679	0.0116368	0.0116368
468	-84.41014	-87.15845	2.748314	0.0160385	0.0160385	0.0160385
469	-86.11339	-87.40766	1.294276	0.02688608	0.0268861	0.0268861
470	-86.11339	-87.40766	1.294276	0.02688608	0.0268861	0.0268861
471	-86.9022	-87.87033	0.9681288	0.02931923	0.0293192	0.0293192
472	-84.37247	-86.99587	2.623397	0.01697042	0.0169704	0.0169704
473	-84.37247	-86.99587	2.623397	0.01697042	0.0169704	0.0169704
474	-84.62809	-87.6044	2.976314	0.01433756	0.0143376	0.0143376
475	-84.62809	-87.6044	2.976314	0.01433756	0.0143376	0.0143376
476	-84.38266	-87.06094	2.678281	0.01656097	0.016561	0.016561
477	-86.16061	-87.43418	1.273569	0.02704055	0.0270406	0.0270406
478	-86.16061	-87.43418	1.273569	0.02704055	0.0270406	0.0270406
479	-85.25064	-86.96811	1.717471	0.02372891	0.0237289	0.0237289
480	-84.68129	-86.78048	2.099193	0.02088115	0.0208811	0.0208811
481	-84.85879	-87.96629	3.107495	0.0133589	0.0133589	0.0133589
482	-84.85879	-87.96629	3.107495	0.0133589	0.0133589	0.0133589
483	-84.68489	-87.69842	3.013536	0.01405986	0.0140599	0.0140599
484	-84.94523	-86.84804	1.902816	0.02234618	0.0223462	0.0223462
485	-84.88678	-86.82918	1.942394	0.02205092	0.0220509	0.0220509
486	-84.54394	-86.77499	2.231053	0.01989743	0.0198974	0.0198974
487	-84.54394	-86.77499	2.231053	0.01989743	0.0198974	0.0198974
488	-85.00181	-86.86782	1.866008	0.02262078	0.0226208	0.0226208
489	-85.00181	-86.86782	1.866008	0.02262078	0.0226208	0.0226208
490	-84.37119	-86.97645	2.60526	0.01710573	0.0171057	0.0171057
491	-84.37119	-86.97645	2.60526	0.01710573	0.0171057	0.0171057
492	-84.73103	-86.78905	2.058023	0.02118829	0.0211883	0.0211883
493	-84.82577	-87.91718	3.091409	0.01347891	0.0134789	0.0134789
494	-84.42178	-86.82282	2.401038	0.01862929	0.0186293	0.0186293
495	-84.37602	-86.90811	2.532097	0.01765155	0.0176515	0.0176515
496	-85.08062	-88.28201	3.201387	0.01265844	0.0126584	0.0126584
497	-88.43051	-92.26061	3.830097	0.00796807	0.00796807	0.00796807
498	-84.41848	-87.1822	2.763721	0.01592357	0.0159236	0.0159236
499	-85.3795	-88.68173	3.302224	0.01190616	0.0119062	0.0119062
500	-85.14422	-88.36906	3.224836	0.0124835	0.0124835	0.0124835
501	-84.95513	-86.85141	1.896272	0.022395	0.022395	0.022395
502	-84.60464	-86.77328	2.168634	0.02036309	0.0203631	0.0203631
503	-84.60464	-86.77328	2.168634	0.02036309	0.0203631	0.0203631
504	-84.47681	-86.7898	2.312988	0.01928617	0.0192862	0.0192862
505	-84.42584	-87.20201	2.776168	0.01583071	0.0158307	0.0158307
506	-86.47351	-87.6141	1.140585	0.02803266	0.0280327	0.0280327
507	-85.22765	-86.9581	1.730448	0.0236321	0.0236321	0.0236321
508	-84.79209	-87.86636	3.074267	0.0136068	0.0136068	0.0136068
509	-84.37143	-86.94349	2.572058	0.01735343	0.0173534	0.0173534
510	-84.37143	-86.94349	2.572058	0.01735343	0.0173534	0.0173534
511	-84.58819	-87.53543	2.947238	0.01455447	0.0145545	0.0145545
512	-84.58819	-87.53543	2.947238	0.01455447	0.0145545	0.0145545
513	-84.4344	-87.22396	2.789561	0.01573079	0.0157308	0.0157308
514	-84.4344	-87.22396	2.789561	0.01573079	0.0157308	0.0157308
515	-85.22102	-86.95523	1.734219	0.02360397	0.023604	0.023604
516	-85.22102	-86.95523	1.734219	0.02360397	0.023604	0.023604
517	-85.22102	-86.95523	1.734219	0.02360397	0.023604	0.023604
518	-85.43733	-88.75674	3.319411	0.01177794	0.0117779	0.0117779
519	-84.94706	-86.84866	1.901601	0.02235525	0.0223552	0.0223552
520	-84.66775	-87.67049	3.002747	0.01414035	0.0141404	0.0141404
521	-84.40827	-86.83723	2.428957	0.018421	0.018421	0.018421
522	-84.65828	-87.65491	2.996633	0.01418597	0.014186	0.014186
523	-84.86377	-86.82224	1.95847	0.02193099	0.021931	0.021931
524	-84.86377	-86.82224	1.95847	0.02193099	0.021931	0.021931
525	-85.76805	-87.22002	1.451972	0.02570961	0.0257096	0.0257096
526	-84.40442	-86.84217	2.437749	0.01835541	0.0183554	0.0183554
527	-84.59601	-86.77304	2.177032	0.02030045	0.0203004	0.0203004
528	-84.59601	-86.77304	2.177032	0.02030045	0.0203004	0.0203004
529	-84.81657	-86.809	1.992431	0.02167762	0.0216776	0.0216776
530	-84.81657	-86.809	1.992431	0.02167762	0.0216776	0.0216776
531	-85.90892	-89.34954	3.440617	0.01087371	0.0108737	0.0108737
532	-85.01392	-86.87222	1.858302	0.02267827	0.0226783	0.0226783
533	-84.6121	-86.77358	2.161486	0.02041642	0.0204164	0.0204164
534	-84.56631	-87.49629	2.929986	0.01468317	0.0146832	0.0146832
535	-84.56631	-87.49629	2.929986	0.01468317	0.0146832	0.0146832
536	-84.41385	-87.16922	2.75537	0.01598586	0.0159859	0.0159859
537	-84.67762	-87.68662	3.009002	0.01409369	0.0140937	0.0140937
538	-84.9012	-86.83367	1.932468	0.02212497	0.022125	0.022125
539	-84.9012	-86.83367	1.932468	0.02212497	0.022125	0.022125
540	-84.69326	-86.7823	2.08904	0.02095689	0.0209569	0.0209569
541	-84.38135	-86.88777	2.506418	0.01784312	0.0178431	0.0178431
542	-84.38135	-86.88777	2.506418	0.01784312	0.0178431	0.0178431
543	-84.76695	-87.82788	3.060932	0.01370628	0.0137063	0.0137063
544	-84.75062	-86.7931	2.042473	0.02130429	0.0213043	0.0213043
545	-84.37157	-86.94134	2.569768	0.01737051	0.0173705	0.0173705
546	-84.37157	-86.94134	2.569768	0.01737051	0.0173705	0.0173705
547	-85.42765	-87.04913	1.621474	0.02444507	0.0244451	0.0244451
548	-84.77142	-86.79775	2.02633	0.02142472	0.0214247	0.0214247
549	-84.77142	-86.79775	2.02633	0.02142472	0.0214247	0.0214247
550	-84.5	-87.3698	2.8698	0.01513218	0.0151322	0.0151322
551	-85.03594	-88.22006	3.184117	0.01278728	0.0127873	0.0127873
552	-84.57346	-86.77313	2.19967	0.02013156	0.0201316	0.0201316
553	-84.57346	-86.77313	2.19967	0.02013156	0.0201316	0.0201316
554	-84.60205	-86.77319	2.171146	0.02034436	0.0203444	0.0203444
555	-84.6904	-87.70733	3.016934	0.01403452	0.0140345	0.0140345
556	-85.39521	-87.03381	1.638592	0.02431737	0.0243174	0.0243174
557	-84.72568	-87.76359	3.037904	0.01387807	0.0138781	0.0138781
558	-84.72568	-87.76359	3.037904	0.01387807	0.0138781	0.0138781
559	-84.72568	-87.76359	3.037904	0.01387807	0.0138781	0.0138781
560	-84.65718	-87.6531	2.995917	0.01419131	0.0141913	0.0141913
561	-84.65718	-87.6531	2.995917	0.01419131	0.0141913	0.0141913
562	-84.65718	-87.6531	2.995917	0.01419131	0.0141913	0.0141913
563	-85.26449	-88.53053	3.266037	0.01217613	0.0121761	0.0121761
564	-85.60758	-87.13737	1.529785	0.0251291	0.0251291	0.0251291
565	-84.6019	-86.77319	2.171291	0.02034327	0.0203433	0.0203433
566	-84.6019	-86.77319	2.171291	0.02034327	0.0203433	0.0203433
567	-84.75619	-86.79431	2.038113	0.02133682	0.0213368	0.0213368
568	-84.75619	-86.79431	2.038113	0.02133682	0.0213368	0.0213368
569	-84.67828	-86.78005	2.101764	0.02086196	0.020862	0.020862
570	-85.30506	-88.58419	3.279127	0.01207847	0.0120785	0.0120785
571	-85.30506	-88.58419	3.279127	0.01207847	0.0120785	0.0120785
572	-86.00635	-87.34827	1.341916	0.02653067	0.0265307	0.0265307
573	-85.2125	-86.95157	1.739075	0.02356774	0.0235677	0.0235677
574	-85.2125	-86.95157	1.739075	0.02356774	0.0235677	0.0235677
575	-84.41137	-87.16206	2.750691	0.01602077	0.0160208	0.0160208
576	-84.37532	-87.02021	2.644892	0.01681006	0.0168101	0.0168101
577	-84.37139	-86.9443	2.572915	0.01734704	0.017347	0.017347
578	-84.37096	-86.95519	2.58423	0.01726262	0.0172626	0.0172626
579	-87.57829	-88.29114	0.7128529	0.03122367	0.0312237	0.0312237
580	-84.71535	-86.78608	2.070725	0.02109353	0.0210935	0.0210935
581	-84.44022	-87.23836	2.798136	0.01566681	0.0156668	0.0156668
582	-85.29476	-86.98768	1.692917	0.02391209	0.0239121	0.0239121
583	-85.29476	-86.98768	1.692917	0.02391209	0.0239121	0.0239121
584	-84.80834	-87.89097	3.082635	0.01354436	0.0135444	0.0135444
585	-84.80834	-87.89097	3.082635	0.01354436	0.0135444	0.0135444
586	-84.80834	-87.89097	3.082635	0.01354436	0.0135444	0.0135444
587	-84.40285	-87.1362	2.733355	0.0161501	0.0161501	0.0161501
588	-84.74322	-87.79109	3.047871	0.01380371	0.0138037	0.0138037
589	-85.19637	-86.94469	1.748319	0.02349877	0.0234988	0.0234988
590	-84.43564	-86.81148	2.375842	0.01881726	0.0188173	0.0188173
591	-85.02348	-86.87574	1.852264	0.02272332	0.0227233	0.0227233
592	-85.02348	-86.87574	1.852264	0.02272332	0.0227233	0.0227233
593	-84.8087	-86.80693	1.998232	0.02163435	0.0216343	0.0216343
594	-84.8087	-86.80693	1.998232	0.02163435	0.0216343	0.0216343
595	-85.07669	-86.89593	1.819244	0.02296965	0.0229697	0.0229697
596	-84.58373	-87.52754	2.943806	0.01458007	0.0145801	0.0145801
597	-84.84602	-87.94737	3.101353	0.01340473	0.0134047	0.0134047
598	-85.41295	-88.72519	3.312241	0.01183143	0.0118314	0.0118314
599	-84.84561	-86.81698	1.971367	0.02183476	0.0218348	0.0218348
600	-85.07244	-86.89428	1.821844	0.02295025	0.0229503	0.0229503
601	-84.50935	-86.78038	2.271025	0.01959922	0.0195992	0.0195992
602	-84.37349	-87.00586	2.632371	0.01690348	0.0169035	0.0169035
603	-84.53403	-87.43645	2.902416	0.01488885	0.0148889	0.0148889
604	-84.47041	-87.30772	2.837313	0.01537454	0.0153745	0.0153745
605	-84.72596	-86.78807	2.062105	0.02115783	0.0211578	0.0211578
606	-84.57391	-86.77312	2.199203	0.02013504	0.020135	0.020135
607	-84.57391	-86.77312	2.199203	0.02013504	0.020135	0.020135
608	-84.53127	-86.77651	2.24524	0.01979159	0.0197916	0.0197916
609	-84.53127	-86.77651	2.24524	0.01979159	0.0197916	0.0197916
610	-84.53127	-86.77651	2.24524	0.01979159	0.0197916	0.0197916
611	-85.04685	-86.88448	1.837635	0.02283245	0.0228324	0.0228324
612	-85.53448	-87.10089	1.566414	0.02485584	0.0248558	0.0248558
613	-84.64899	-86.77643	2.12744	0.02067042	0.0206704	0.0206704
614	-84.44932	-86.80264	2.353318	0.01898529	0.0189853	0.0189853
615	-84.38534	-87.07291	2.687569	0.01649168	0.0164917	0.0164917
616	-84.38534	-87.07291	2.687569	0.01649168	0.0164917	0.0164917
617	-84.54805	-87.46279	2.914735	0.01479695	0.0147969	0.0147969
618	-84.54805	-87.46279	2.914735	0.01479695	0.0147969	0.0147969
619	-85.1516	-88.37908	3.227477	0.0124638	0.0124638	0.0124638
620	-85.13839	-86.92054	1.782145	0.02324642	0.0232464	0.0232464
621	-84.39335	-87.10421	2.710856	0.01631795	0.016318	0.016318
622	-84.39335	-87.10421	2.710856	0.01631795	0.016318	0.016318
623	-84.51472	-87.39914	2.884428	0.01502305	0.0150231	0.0150231
624	-84.4309	-86.81505	2.384151	0.01875527	0.0187553	0.0187553
625	-84.60724	-86.77337	2.166127	0.0203818	0.0203818	0.0203818
626	-84.62934	-86.77465	2.145314	0.02053707	0.0205371	0.0205371
627	-84.62934	-86.77465	2.145314	0.02053707	0.0205371	0.0205371
628	-84.65221	-87.64487	2.992652	0.01421566	0.0142157	0.0142157
629	-84.66624	-86.77843	2.112192	0.02078417	0.0207842	0.0207842
630	-84.66214	-86.77792	2.115781	0.0207574	0.0207574	0.0207574
631	-84.80615	-86.80627	2.000124	0.02162023	0.0216202	0.0216202
632	-84.38086	-86.88933	2.50847	0.01782781	0.0178278	0.0178278
633	-84.52371	-87.41668	2.892963	0.01495938	0.0149594	0.0149594
634	-84.52371	-87.41668	2.892963	0.01495938	0.0149594	0.0149594
635	-84.66047	-87.65853	2.99806	0.01417532	0.0141753	0.0141753
636	-84.66047	-87.65853	2.99806	0.01417532	0.0141753	0.0141753
637	-84.40351	-86.84341	2.439899	0.01833937	0.0183394	0.0183394
638	-89.40954	-89.49344	0.08389206	0.03591591	0.0359159	0.0359159
639	-84.46512	-86.79459	2.32947	0.01916321	0.0191632	0.0191632
640	-84.76477	-86.79622	2.031451	0.02138652	0.0213865	0.0213865
641	-84.57973	-87.52043	2.940693	0.0146033	0.0146033	0.0146033
642	-84.57973	-87.52043	2.940693	0.0146033	0.0146033	0.0146033
643	-84.85237	-87.95678	3.104416	0.01338187	0.0133819	0.0133819
644	-84.41909	-86.82538	2.406295	0.01859007	0.0185901	0.0185901
645	-84.50022	-87.37025	2.87003	0.01513047	0.0151305	0.0151305
646	-84.37116	-86.97565	2.60449	0.01711147	0.0171115	0.0171115
647	-85.5795	-88.9387	3.359201	0.0114811	0.0114811	0.0114811
648	-84.39005	-87.09194	2.701888	0.01638485	0.0163849	0.0163849
649	-84.56699	-87.49754	2.930544	0.01467901	0.014679	0.014679
650	-85.95609	-87.32074	1.364646	0.02636109	0.0263611	0.0263611
651	-86.26806	-87.49517	1.227111	0.02738715	0.0273871	0.0273871
652	-85.07705	-88.27708	3.200033	0.01266854	0.0126685	0.0126685
653	-84.82828	-87.92093	3.092655	0.01346961	0.0134696	0.0134696
654	-84.42659	-86.81855	2.391964	0.01869698	0.018697	0.018697
655	-85.61264	-87.13992	1.527278	0.02514781	0.0251478	0.0251478
656	-84.40777	-87.15141	2.743635	0.01607341	0.0160734	0.0160734
657	-84.40777	-87.15141	2.743635	0.01607341	0.0160734	0.0160734
658	-84.37222	-86.93339	2.561166	0.01743468	0.0174347	0.0174347
659	-84.55267	-87.47135	2.918676	0.01476755	0.0147676	0.0147676
660	-84.55267	-87.47135	2.918676	0.01476755	0.0147676	0.0147676
661	-87.05298	-87.96261	0.9096343	0.02975562	0.0297556	0.0297556
662	-84.38208	-87.05821	2.676137	0.01657697	0.016577	0.016577
663	-85.12761	-86.91615	1.788541	0.0231987	0.0231987	0.0231987
664	-85.78482	-87.22885	1.444025	0.0257689	0.0257689	0.0257689
665	-85.78482	-87.22885	1.444025	0.0257689	0.0257689	0.0257689
666	-85.78482	-87.22885	1.444025	0.0257689	0.0257689	0.0257689
667	-84.75268	-86.79354	2.040861	0.02131632	0.0213163	0.0213163
668	-84.75268	-86.79354	2.040861	0.02131632	0.0213163	0.0213163
669	-84.91027	-86.83655	1.926279	0.02217114	0.0221711	0.0221711
670	-84.91027	-86.83655	1.926279	0.02217114	0.0221711	0.0221711
671	-84.91027	-86.83655	1.926279	0.02217114	0.0221711	0.0221711
672	-84.44307	-86.80643	2.363356	0.01891041	0.0189104	0.0189104
673	-85.3543	-87.01477	1.660468	0.02415417	0.0241542	0.0241542
674	-85.3543	-87.01477	1.660468	0.02415417	0.0241542	0.0241542
675	-85.3543	-87.01477	1.660468	0.02415417	0.0241542	0.0241542
676	-85.3543	-87.01477	1.660468	0.02415417	0.0241542	0.0241542
677	-85.20748	-86.94942	1.741944	0.02354633	0.0235463	0.0235463
678	-85.54652	-87.10685	1.560326	0.02490126	0.0249013	0.0249013
679	-85.43792	-87.05402	1.616099	0.02448517	0.0244852	0.0244852
680	-84.84452	-86.81667	1.972153	0.0218289	0.0218289	0.0218289
681	-84.69229	-86.78215	2.089857	0.0209508	0.0209508	0.0209508
682	-84.69229	-86.78215	2.089857	0.0209508	0.0209508	0.0209508
683	-84.69229	-86.78215	2.089857	0.0209508	0.0209508	0.0209508
684	-84.69229	-86.78215	2.089857	0.0209508	0.0209508	0.0209508
685	-84.46913	-87.30492	2.835794	0.01538588	0.0153859	0.0153859
686	-84.37246	-86.93106	2.558594	0.01745387	0.0174539	0.0174539
687	-84.41457	-87.17127	2.756703	0.01597592	0.0159759	0.0159759
688	-85.87952	-87.27927	1.39975	0.0260992	0.0260992	0.0260992
689	-84.52002	-87.40952	2.8895	0.01498521	0.0149852	0.0149852
690	-84.48399	-86.78727	2.303284	0.01935856	0.0193586	0.0193586
691	-84.48399	-86.78727	2.303284	0.01935856	0.0193586	0.0193586
692	-84.37141	-86.98097	2.609559	0.01707366	0.0170737	0.0170737
693	-84.6479	-87.6377	2.989796	0.01423697	0.014237	0.014237
694	-84.72726	-87.76608	3.038815	0.01387127	0.0138713	0.0138713
695	-84.6367	-86.77525	2.138551	0.02058753	0.0205875	0.0205875
696	-85.97072	-89.42525	3.454525	0.01076995	0.01077	0.01077
697	-84.51056	-87.39094	2.880383	0.01505323	0.0150532	0.0150532
698	-84.84727	-86.81745	1.970186	0.02184358	0.0218436	0.0218436
699	-85.98829	-87.33835	1.350055	0.02646995	0.0264699	0.0264699
700	-85.98829	-87.33835	1.350055	0.02646995	0.0264699	0.0264699
701	-84.70138	-86.78363	2.08225	0.02100755	0.0210075	0.0210075
702	-84.70138	-86.78363	2.08225	0.02100755	0.0210075	0.0210075
703	-84.70138	-86.78363	2.08225	0.02100755	0.0210075	0.0210075
704	-84.4425	-86.80679	2.364293	0.01890341	0.0189034	0.0189034
705	-84.37441	-87.01349	2.639084	0.01685339	0.0168534	0.0168534
706	-84.37441	-87.01349	2.639084	0.01685339	0.0168534	0.0168534
707	-84.39906	-87.12391	2.724854	0.01621352	0.0162135	0.0162135
708	-84.3868	-87.07902	2.692223	0.01645696	0.016457	0.016457
709	-84.59659	-87.55018	2.953596	0.01450703	0.014507	0.014507
710	-84.59659	-87.55018	2.953596	0.01450703	0.014507	0.014507
