Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]	rf[1]	rf[2]
43017	1	-82.26306	-83.67878	1.415726	0.0245723	0.0379495	0.97123	0.0287701
43018	0	-79.08854	-79.26727	0.1787232	0.0169399	0.0548103	0.00784457	0.992155
43019	1	-86.0498	-90.68783	4.638032	0.0245723	0.0139101	0.470763	0.529237
43020	0	-78.43822	-79.35265	0.9144304	0.0114513	0.0548103	0.812703	0.187297
43021	1	-86.67156	-91.71401	5.042444	0.0245723	0.0108931	0.668808	0.331192
43022	0	-78.45602	-80.29913	1.843113	0.0108957	0.0484377	0.893746	0.106254
43023	1	-80.23169	-85.20268	4.970986	0.0117738	0.0242247	0.242954	0.757046
43024	0	-79.20662	-77.67619	-1.530428	0.0108957	0.0736054	0.0126182	0.987382
43025	1	-79.89916	-76.49733	-3.401827	0.016502	0.0819602	0.416309	0.583691
43026	0	-79.13388	-77.1123	-2.02158	0.0145598	0.0736054	0.885931	0.114069
43027	1	-80.4413	-75.93158	-4.509727	0.0158903	0.0908372	0.552044	0.447956
43028	0	-79.12349	-77.11532	-2.008171	0.0144598	0.0736054	0.910001	0.0899994
43029	1	-81.15819	-77.65216	-3.506037	0.00840241	0.0908372	0.927326	0.0726738
43030	0	-79.21806	-77.70377	-1.514294	0.0107753	0.0736054	0.271963	0.728037
43031	1	-80.61158	-81.74855	1.13697	0.0212705	0.0433309	0.554872	0.445128
43032	0	-78.66068	-79.51326	0.8525891	0.0105223	0.0562007	0.137633	0.862367
43033	1	-82.10627	-77.28594	-4.82033	0.0237473	0.0852974	0.81412	0.18588
43034	0	-78.65357	-79.50616	0.8525891	0.0105223	0.0562007	0.19206	0.80794
43035	1	-78.72009	-78.00368	-0.7164048	0.014609	0.0638191	0.872194	0.127806
43036	0	-78.59325	-79.45009	0.8568348	0.0104906	0.0562007	0.714152	0.285848
43037	1	-78.9173	-81.43687	2.519571	0.00966005	0.0446267	0.283257	0.716743
43038	0	-79.05026	-79.173	0.1227438	0.0092347	0.0629331	0.991021	0.00897854
43039	1	-79.13327	-78.74153	-0.3917372	0.0171092	0.0588968	0.0981739	0.901826
43040	0	-78.65414	-78.50493	-0.1492104	0.0112636	0.0629331	0.734809	0.265191
43041	1	-79.53494	-78.9024	-0.632547	0.0189058	0.0588968	0.813104	0.186896
43042	0	-78.89238	-78.15832	-0.7340568	0.0156267	0.0629331	0.230336	0.769664
43043	1	-79.12274	-79.85067	0.7279357	0.00875614	0.0588968	0.558669	0.441331
43044	0	-78.55714	-79.52711	0.9699713	0.0136574	0.0521898	0.0638795	0.936121
43045	1	-79.34991	-83.09812	3.74821	0.00875614	0.0363646	0.807746	0.192254
43046	0	-78.48853	-80.21556	1.727032	0.0136574	0.0465419	0.634913	0.365087
43047	1	-78.59476	-78.51779	-0.07697119	0.0121036	0.0615542	0.250533	0.749467
43048	0	-78.63315	-80.63192	1.998769	0.0116302	0.0465419	0.0337327	0.966267
43049	1	-79.21926	-82.76325	3.543985	0.0121036	0.0345407	0.114459	0.885541
43050	0	-78.77048	-82.06091	3.290426	0.0116302	0.0369058	0.63834	0.36166
43051	1	-79.95993	-76.51817	-3.44176	0.0120974	0.0866627	0.490874	0.509126
43052	0	-78.87765	-82.6832	3.805548	0.0112099	0.0334831	0.867104	0.132896
43053	1	-78.44676	-79.22434	0.7775851	0.0120974	0.0551851	0.524687	0.475313
43054	0	-80.01767	-84.64203	4.624365	0.0153902	0.0231942	0.86424	0.13576
43055	1	-78.82469	-77.88282	-0.941878	0.0120974	0.0680128	0.0870017	0.912998
43056	0	-80.70229	-85.79389	5.0916	0.0153902	0.0197085	0.624054	0.375946
43057	1	-78.83404	-77.93042	-0.9036189	0.011812	0.0680128	0.193245	0.806755
43058	0	-81.70494	-86.79654	5.0916	0.0153902	0.0197085	0.0518526	0.948147
43059	1	-78.72055	-77.99369	-0.726859	0.0143394	0.0641667	0.636304	0.363696
43060	0	-81.4476	-86.67366	5.226055	0.0141382	0.0199574	0.0518526	0.948147
43061	1	-78.66035	-78.05735	-0.6030091	0.0134155	0.0641667	0.515579	0.484421
43062	0	-79.33526	-83.62005	4.284797	0.0137534	0.0273643	0.859883	0.140117
43063	1	-79.03159	-78.02882	-1.002773	0.0163978	0.0641667	0.646036	0.353964
43064	0	-80.98459	-85.77704	4.792445	0.0146284	0.022702	0.0442526	0.955747
43065	1	-78.72765	-81.87394	3.146282	0.0104101	0.0392012	0.858534	0.141466
43066	0	-82.6663	-88.44597	5.779666	0.0177442	0.0122212	0.819634	0.180366
43067	1	-78.46777	-80.29354	1.825769	0.013164	0.0462988	0.603386	0.396614
43068	0	-83.27909	-89.97619	6.697103	0.0151999	0.00792117	0.8158	0.1842
43069	1	-79.48915	-82.68179	3.19264	0.0159926	0.0332729	0.481165	0.518835
43070	0	-82.92901	-90.08547	7.15646	0.011773	0.00792117	0.805865	0.194135
43071	1	-79.74763	-83.90465	4.157025	0.00982337	0.0322475	0.113265	0.886735
43072	0	-83.71585	-90.87231	7.15646	0.011773	0.00792117	0.354065	0.645935
43073	1	-78.53501	-80.166	1.630989	0.011768	0.0491478	0.167101	0.832899
43074	0	-81.42307	-87.50116	6.078085	0.011773	0.0159662	0.354065	0.645935
43075	1	-78.50206	-79.65028	1.148219	0.011768	0.0527495	0.196111	0.803889
43076	0	-81.42652	-86.91588	5.489356	0.0161651	0.0159662	0.719622	0.280378
43077	1	-78.89703	-80.35761	1.460587	0.00943766	0.0527495	0.0537326	0.946267
43078	0	-81.89961	-87.60695	5.707341	0.0161651	0.01434	0.608443	0.391557
43079	1	-79.83484	-82.94006	3.105221	0.0178859	0.0320317	0.965729	0.0342712
43080	0	-81.66804	-87.19303	5.524994	0.0161651	0.0157003	0.567247	0.432753
43081	1	-79.42551	-83.35399	3.928482	0.0117441	0.0320317	0.155361	0.844639
43082	0	-81.52962	-87.71811	6.188497	0.00921359	0.0177019	0.4132	0.5868
43083	1	-78.43638	-80.27692	1.840535	0.0124296	0.0469229	0.616047	0.383953
43084	0	-80.6963	-86.64488	5.948579	0.0110035	0.0177019	0.675713	0.324287
43085	1	-80.40592	-78.13062	-2.2753	0.0207922	0.0692658	0.108149	0.891851
43086	0	-78.48129	-80.73292	2.25163	0.0110035	0.0452822	0.859208	0.140792
43087	1	-79.61386	-78.99097	-0.6228895	0.00846473	0.0692658	0.358048	0.641952
43088	0	-78.52834	-80.47772	1.949383	0.0132583	0.0452822	0.477858	0.522142
43089	1	-79.11451	-77.50735	-1.607162	0.0158077	0.0692658	0.456034	0.543966
43090	0	-78.71828	-77.97943	-0.7388529	0.0132583	0.0653373	0.167109	0.832891
43091	1	-79.50474	-78.00738	-1.497362	0.00963802	0.0746163	0.962184	0.0378158
43092	0	-78.58666	-79.51202	0.9253641	0.010419	0.055761	0.812895	0.187105
43093	1	-78.54209	-80.65869	2.1166	0.0115297	0.0457633	0.424125	0.575875
43094	0	-80.55918	-76.11291	-4.446265	0.0123079	0.0939461	0.205528	0.794472
43095	1	-82.34217	-76.56851	-5.773668	0.00944611	0.106711	0.721656	0.278344
43096	0	-78.94883	-77.47233	-1.476492	0.012549	0.0715496	0.669572	0.330428
43097	1	-79.28625	-83.28488	3.998633	0.010042	0.0332105	0.531093	0.468907
43098	0	-80.33146	-80.09388	-0.2375776	0.006977	0.067879	0.669572	0.330428
43099	1	-78.3433	-79.6664	1.323101	0.0124211	0.0507917	0.945095	0.0549046
43100	0	-79.32447	-77.00898	-2.315484	0.0123599	0.0779979	0.699878	0.300122
43101	1	-82.98109	-75.08294	-7.898147	0.0190393	0.112967	0.945095	0.0549046
43102	0	-78.61199	-81.15122	2.539228	0.0123599	0.0417802	0.460064	0.539936
43103	1	-83.23969	-76.70352	-6.536177	0.00887855	0.112967	0.863576	0.136424
43104	0	-78.54594	-78.53419	-0.01174698	0.0123599	0.0608113	0.497665	0.502335
43105	1	-81.47667	-75.89667	-5.579999	0.0195277	0.0951844	0.928619	0.0713809
43106	0	-78.56644	-78.55469	-0.01174698	0.0123599	0.0608113	0.285323	0.714677
43107	1	-78.90637	-79.45503	0.5486579	0.00942231	0.0595681	0.731915	0.268085
43108	0	-78.5035	-78.50416	0.0006577283	0.0123599	0.0607187	0.922603	0.0773974
43109	1	-79.54328	-78.83601	-0.7072681	0.0187919	0.0595681	0.495921	0.504079
43110	0	-78.52461	-78.52527	0.0006577283	0.0123599	0.0607187	0.696684	0.303316
43111	1	-79.91655	-77.39758	-2.518966	0.0187919	0.0730839	0.702409	0.297591
43112	0	-78.54227	-78.54293	0.0006577283	0.0123599	0.0607187	0.511311	0.488689
43113	1	-79.9403	-77.42133	-2.518966	0.0187919	0.0730839	0.13995	0.86005
43114	0	-78.65146	-81.1952	2.543741	0.0144962	0.0396102	0.972645	0.0273552
43115	1	-78.89049	-81.13168	2.24119	0.00953903	0.0468245	0.292171	0.707829
43116	0	-78.84303	-81.26743	2.424398	0.00924835	0.0457484	0.893898	0.106102
43117	1	-78.72466	-80.87793	2.153277	0.0101949	0.0468245	0.333805	0.666195
43118	0	-78.89558	-81.92329	3.027705	0.0110787	0.0394172	0.220993	0.779007
43119	1	-78.56861	-79.99276	1.42415	0.0101949	0.0522641	0.953262	0.046738
43120	0	-78.89945	-81.42525	2.525801	0.0148231	0.0394172	0.476975	0.523025
43121	1	-81.11345	-79.28855	-1.824903	0.0231832	0.0635147	0.835365	0.164635
43122	0	-79.42261	-79.99829	0.5756787	0.0180774	0.0507114	0.0216792	0.978321
43123	1	-80.60508	-78.95764	-1.647436	0.0218592	0.0635147	0.778429	0.221571
43124	0	-80.10613	-77.14708	-2.959049	0.0189295	0.0762295	0.49766	0.50234
43125	1	-80.96059	-81.91903	0.9584471	0.0218592	0.044074	0.0688723	0.931128
43126	0	-80.12092	-77.16187	-2.959049	0.0189295	0.0762295	0.0615335	0.938466
43127	1	-78.65835	-80.83052	2.172175	0.0128044	0.044074	0.128597	0.871403
43128	0	-78.55833	-80.68332	2.124985	0.0129902	0.0442403	0.423228	0.576772
43129	1	-80.40294	-83.45101	3.04807	0.0183116	0.0320324	0.241526	0.758474
43130	0	-80.5652	-75.9199	-4.645297	0.0133769	0.094362	0.202801	0.797199
43131	1	-79.64821	-81.32034	1.67213	0.0183116	0.0422974	0.374502	0.625498
43132	0	-80.71453	-75.74626	-4.968263	0.0157863	0.094362	0.882081	0.117919
43133	1	-79.01531	-77.41873	-1.59658	0.0145465	0.070448	0.069898	0.930102
43134	0	-80.7164	-75.74814	-4.968263	0.0157863	0.094362	0.608538	0.391462
43135	1	-78.46587	-79.51937	1.053503	0.0125201	0.052704	0.289839	0.710161
43136	0	-79.14756	-77.14412	-2.003439	0.0149291	0.0731007	0.874746	0.125254
43137	1	-78.58783	-78.40673	-0.1810939	0.0125201	0.0619145	0.338767	0.661233
43138	0	-79.07235	-77.18325	-1.889096	0.0140761	0.0731007	0.722055	0.277945
43139	1	-78.68053	-78.24374	-0.4367937	0.0144277	0.0619145	0.450479	0.549521
43140	0	-78.94513	-81.4769	2.531764	0.00940133	0.0447945	0.410652	0.589348
43141	1	-81.70737	-87.47221	5.764838	0.0144277	0.0156484	0.322898	0.677102
43142	0	-79.57365	-81.12166	1.548006	0.00754345	0.0539915	0.951094	0.048906
43143	1	-81.28434	-87.04918	5.764838	0.0144277	0.0156484	0.571914	0.428086
43144	0	-78.49644	-79.61438	1.117944	0.0107518	0.0539915	0.897478	0.102522
43145	1	-81.33275	-84.9929	3.660148	0.0202716	0.0255061	0.919713	0.0802868
43146	0	-79.29256	-78.02595	-1.266609	0.0175244	0.0650085	0.792508	0.207492
43147	1	-79.45115	-84.15486	4.703711	0.0124863	0.0255061	0.834727	0.165273
43148	0	-80.36755	-78.62573	-1.741816	0.0210696	0.0650085	0.52041	0.47959
43149	1	-79.84833	-78.46211	-1.386216	0.00863347	0.0747917	0.918679	0.0813211
43150	0	-78.42661	-79.90916	1.48255	0.0128537	0.0491695	0.578215	0.421785
43151	1	-79.4192	-82.89485	3.475649	0.00863347	0.0385207	0.519132	0.480868
43152	0	-78.54838	-80.03093	1.48255	0.0128537	0.0491695	0.0622985	0.937701
43153	1	-78.51331	-78.92046	0.4071467	0.0137527	0.0562934	0.444302	0.555698
43154	0	-79.25752	-80.13095	0.8734325	0.0173979	0.0491695	0.0623742	0.937626
43155	1	-78.44049	-79.03617	0.5956779	0.0123462	0.0562934	0.629772	0.370228
43156	0	-79.07699	-81.20348	2.12649	0.016221	0.0409983	0.54044	0.45956
43157	1	-78.56436	-78.74598	0.1816213	0.0123462	0.0593823	0.0226081	0.977392
43158	0	-78.55512	-78.43755	-0.117574	0.0125895	0.0613711	0.534275	0.465725
43159	1	-80.65253	-86.1117	5.459173	0.0123462	0.0200102	0.363622	0.636378
43160	0	-80.13468	-81.59155	1.456862	0.0197959	0.042419	0.396164	0.603836
43161	1	-80.34251	-85.80168	5.459173	0.0123462	0.0200102	0.590954	0.409046
43162	0	-79.34465	-78.65758	-0.6870716	0.0181943	0.0600151	0.837713	0.162287
43163	1	-78.62755	-78.42731	-0.2002458	0.0123462	0.0622312	0.0104745	0.989525
43164	0	-79.54461	-77.91558	-1.629037	0.0181943	0.0670424	0.462659	0.537341
43165	1	-79.36348	-76.88475	-2.478731	0.0148608	0.0767148	0.0267014	0.973299
43166	0	-78.84549	-79.91909	1.073599	0.00927532	0.0557988	0.975868	0.0241316
43167	1	-78.65248	-78.78753	0.1350407	0.0107799	0.0612963	0.865745	0.134255
43168	0	-80.88091	-78.49122	-2.389692	0.00767192	0.0832395	0.975868	0.0241316
43169	1	-78.7036	-78.83864	0.1350407	0.0107799	0.0612963	0.246111	0.753889
43170	0	-79.68472	-76.66903	-3.015688	0.012342	0.0832395	0.673959	0.326041
43171	1	-78.50173	-79.31533	0.8136075	0.013853	0.0531608	0.43831	0.56169
43172	0	-78.95809	-78.71359	-0.2444956	0.00996836	0.0649392	0.397181	0.602819
43173	1	-80.42673	-82.24246	1.815737	0.00637678	0.0531608	0.16247	0.83753
43174	0	-78.94976	-79.03981	0.09004977	0.0168177	0.0555941	0.763309	0.236691
43175	1	-80.0392	-80.00107	-0.03812824	0.0202072	0.0531608	0.16247	0.83753
43176	0	-78.67787	-81.2414	2.563524	0.0130849	0.0408739	0.420605	0.579395
43177	1	-79.91392	-79.87579	-0.03812824	0.0202072	0.0531608	0.968718	0.0312816
43178	0	-78.7279	-81.45344	2.72554	0.010146	0.0426042	0.696077	0.303923
43179	1	-80.03434	-78.90604	-1.128301	0.0202072	0.0612938	0.243047	0.756953
43180	0	-79.88297	-82.95523	3.072257	0.0075594	0.0426042	0.174732	0.825268
43181	1	-80.01791	-79.48173	-0.5361828	0.0202072	0.0568765	0.154644	0.845356
43182	0	-79.50227	-78.02913	-1.473141	0.0182217	0.065852	0.663478	0.336522
43183	1	-80.09616	-81.19916	1.103	0.0202072	0.0446476	0.764755	0.235245
43184	0	-78.56565	-80.29641	1.730767	0.0108324	0.0493391	0.400222	0.599778
43185	1	-80.36105	-81.45002	1.088966	0.0204916	0.0444679	0.20726	0.79274
43186	0	-78.40055	-79.47087	1.07032	0.013093	0.0520056	0.716196	0.283804
43187	1	-78.92731	-82.08433	3.157022	0.0113168	0.0382144	0.241383	0.758617
43188	0	-80.02385	-76.21366	-3.810199	0.0155011	0.0860077	0.716196	0.283804
43189	1	-79.96603	-80.5933	0.6272725	0.00715275	0.0612512	0.853446	0.146554
43190	0	-79.89143	-76.34722	-3.54421	0.0155011	0.0840233	0.21797	0.78203
43191	1	-79.30542	-83.28608	3.980666	0.0104671	0.0329195	0.402552	0.597448
43192	0	-80.34497	-77.03214	-3.312836	0.019453	0.0783454	0.818107	0.181893
43193	1	-79.17269	-82.47589	3.3032	0.0155212	0.0329195	0.914276	0.0857238
43194	0	-82.43188	-75.76385	-6.668029	0.0211565	0.101673	0.257242	0.742758
43195	1	-79.51992	-82.82607	3.306148	0.0154992	0.0329195	0.315392	0.684608
43196	0	-80.58765	-77.96638	-2.621273	0.0211565	0.0714826	0.317907	0.682093
43197	1	-80.36458	-83.12386	2.759276	0.019579	0.0329195	0.974336	0.0256638
43198	0	-80.57701	-83.37909	2.802081	0.0192869	0.0328922	0.368212	0.631788
43199	1	-78.60865	-80.64201	2.033356	0.0130611	0.044853	0.225042	0.774958
43200	0	-79.66261	-79.82832	0.1657013	0.00784044	0.0640069	0.97718	0.0228196
43201	1	-80.45176	-78.92673	-1.525028	0.021407	0.0630537	0.519802	0.480198
43202	0	-78.71505	-78.45424	-0.2608146	0.0110224	0.0640069	0.803103	0.196897
43203	1	-79.1119	-79.23552	0.1236226	0.00910755	0.0630537	0.675717	0.324283
43204	0	-78.70572	-78.41555	-0.2901733	0.0112414	0.0640069	0.559132	0.440868
43205	1	-78.87106	-78.8883	0.01724745	0.00990114	0.0630537	0.988188	0.0118124
43206	0	-78.83974	-77.98349	-0.8562531	0.0154645	0.0640069	0.913562	0.0864383
43207	1	-79.41056	-77.95187	-1.458688	0.00990114	0.0740647	0.510746	0.489254
43208	0	-78.65068	-79.99094	1.340259	0.0154645	0.0476203	0.914594	0.0854065
43209	1	-79.35625	-77.86512	-1.491126	0.0101431	0.0740647	0.472606	0.527394
43210	0	-78.81733	-80.15759	1.340259	0.0154645	0.0476203	0.228583	0.771417
43211	1	-79.90481	-78.64904	-1.255773	0.00838733	0.0740647	0.817795	0.182205
43212	0	-78.67932	-80.18975	1.510437	0.014195	0.0476203	0.0477494	0.952251
43213	1	-80.94569	-79.93619	-1.009497	0.00655004	0.0740647	0.463703	0.536297
43214	0	-78.41745	-79.98763	1.570183	0.0118413	0.0495282	0.654335	0.345665
43215	1	-79.80173	-83.04206	3.240326	0.00790113	0.0410086	0.115189	0.884811
43216	0	-78.35004	-79.92022	1.570183	0.0118413	0.0495282	0.983973	0.016027
43217	1	-79.6323	-82.3889	2.7566	0.00790113	0.0446173	0.115189	0.884811
43218	0	-78.78886	-79.63467	0.845815	0.00957561	0.0571979	0.941279	0.0587211
43219	1	-80.00251	-76.20039	-3.802122	0.0145978	0.0868507	0.187809	0.812191
43220	0	-79.22297	-82.78671	3.563748	0.015287	0.0312099	0.941279	0.0587211
43221	1	-81.00388	-75.59826	-5.405618	0.0145978	0.0988133	0.763156	0.236844
43222	0	-78.62348	-78.44292	-0.1805548	0.0143228	0.0601077	0.486043	0.513957
43223	1	-78.54964	-79.18688	0.6372461	0.0145978	0.0537317	0.649593	0.350407
43224	0	-80.06512	-83.38303	3.317914	0.0169667	0.0313641	0.237761	0.762239
43225	1	-78.62769	-79.26493	0.6372461	0.0145978	0.0537317	0.183291	0.816709
43226	0	-80.09452	-81.26041	1.165892	0.0200998	0.0442858	0.663028	0.336972
43227	1	-78.44928	-78.80602	0.3567358	0.012932	0.0574901	0.742584	0.257416
43228	0	-78.4152	-80.48593	2.070725	0.0133495	0.0442858	0.964095	0.0359048
43229	1	-78.72806	-77.7911	-0.9369607	0.012932	0.0671415	0.958821	0.0411789
43230	0	-78.66808	-82.06271	3.394629	0.0123514	0.0354071	0.964095	0.0359048
43231	1	-79.6655	-79.08824	-0.5772576	0.00832323	0.0690668	0.13292	0.86708
43232	0	-80.56153	-77.49382	-3.067713	0.00907724	0.0868924	0.966749	0.033251
43233	1	-79.33162	-77.58755	-1.744065	0.017028	0.0690668	0.572277	0.427723
43234	0	-79.77045	-76.41857	-3.351879	0.0152731	0.0828165	0.831517	0.168483
43235	1	-79.11669	-78.38076	-0.735931	0.017028	0.0615458	0.465124	0.534876
43236	0	-78.69234	-79.20463	0.5122901	0.0152731	0.0539886	0.386833	0.613167
43237	1	-78.37078	-79.62529	1.254501	0.0126655	0.0510591	0.805021	0.194979
43238	0	-79.34753	-82.02461	2.677078	0.016212	0.0368997	0.386833	0.613167
43239	1	-79.23945	-81.06632	1.826872	0.00839543	0.0510591	0.215789	0.784211
43240	0	-78.98269	-81.79005	2.807356	0.0152401	0.0368997	0.727771	0.272229
43241	1	-78.78607	-79.60471	0.8186466	0.0159171	0.0510591	0.545229	0.454771
43242	0	-79.01365	-81.76953	2.755872	0.0152401	0.0372838	0.615247	0.384753
43243	1	-80.96501	-85.90303	4.938012	0.0158646	0.0203798	0.415813	0.584187
43244	0	-78.61065	-80.14092	1.530268	0.0152401	0.0464272	0.975332	0.0246676
43245	1	-81.1503	-86.67705	5.526751	0.0158646	0.0159877	0.907105	0.0928952
43246	0	-78.79384	-81.04931	2.25547	0.00982987	0.0464272	0.405323	0.594677
43247	1	-78.79921	-80.75614	1.956937	0.0158646	0.0426196	0.991262	0.00873816
43248	0	-80.18081	-83.61154	3.430734	0.00687197	0.0406172	0.92286	0.07714
43249	1	-80.69353	-85.35413	4.660595	0.0158646	0.0224495	0.384442	0.615558
43250	0	-80.00804	-83.39855	3.390503	0.0071721	0.0406172	0.788755	0.211245
43251	1	-78.88373	-78.2665	-0.6172302	0.0158646	0.0618237	0.483349	0.516651
43252	0	-79.84234	-82.43256	2.590223	0.0180367	0.0357229	0.54512	0.45488
43253	1	-79.13841	-81.65669	2.518274	0.0158646	0.0384318	0.483349	0.516651
43254	0	-79.12394	-82.17221	3.048274	0.0146195	0.0357229	0.373249	0.626751
43255	1	-78.77894	-79.61887	0.8399316	0.0158646	0.0509528	0.531908	0.468092
43256	0	-78.59264	-78.56177	-0.03087042	0.011489	0.0618248	0.789828	0.210172
43257	1	-78.76122	-79.60115	0.8399316	0.0158646	0.0509528	0.623297	0.376703
43258	0	-78.90866	-79.10407	0.1954141	0.00980085	0.0618248	0.180761	0.819239
43259	1	-79.23379	-79.85245	0.6186631	0.0175153	0.0509528	0.168401	0.831599
43260	0	-78.87276	-78.18173	-0.6910327	0.0110903	0.0671486	0.0171744	0.982826
43261	1	-80.43215	-78.51158	-1.920575	0.0211509	0.0662608	0.39001	0.60999
43262	0	-78.57901	-79.5467	0.9676894	0.0110903	0.054774	0.0912368	0.908763
43263	1	-78.71684	-80.57618	1.859339	0.00974582	0.0494665	0.666617	0.333383
43264	0	-78.82769	-80.01679	1.189102	0.0094385	0.054774	0.590104	0.409896
43265	1	-78.73012	-80.58946	1.859339	0.00974582	0.0494665	0.600223	0.399777
43266	0	-78.78548	-79.97458	1.189102	0.0094385	0.054774	0.929397	0.0706026
43267	1	-78.80661	-79.82878	1.022172	0.0159913	0.0494665	0.580601	0.419399
43268	0	-78.80216	-77.80589	-0.996269	0.0121174	0.0683986	0.83645	0.16355
43269	1	-78.54722	-80.08412	1.536906	0.0121513	0.0494665	0.0389353	0.961065
43270	0	-79.30263	-81.57756	2.274936	0.00800906	0.0481028	0.991969	0.0080306
43271	1	-78.35931	-79.89621	1.536906	0.0121513	0.0494665	0.88119	0.11881
43272	0	-78.40928	-80.13236	1.723081	0.0121261	0.0481028	0.688137	0.311863
43273	1	-78.44221	-79.97911	1.536906	0.0121513	0.0494665	0.490042	0.509958
43274	0	-80.39884	-78.26081	-2.138035	0.0209694	0.0680645	0.677123	0.322877
43275	1	-79.51743	-80.15369	0.6362556	0.0188704	0.0494665	0.827967	0.172033
43276	0	-80.40379	-81.22921	0.8254179	0.0209694	0.0459562	0.525698	0.474302
43277	1	-78.74736	-80.61131	1.863944	0.00971146	0.0494665	0.55785	0.44215
43278	0	-78.67575	-80.41137	1.735615	0.0141791	0.0459562	0.196886	0.803114
43279	1	-78.53165	-79.68696	1.155306	0.0108034	0.0536612	0.588512	0.411488
43280	0	-79.28194	-76.92678	-2.355158	0.0141791	0.0764747	0.206296	0.793704
43281	1	-78.60847	-79.76377	1.155306	0.0108034	0.0536612	0.107698	0.892302
43282	0	-79.23228	-76.96396	-2.268318	0.0135312	0.0764747	0.662284	0.337716
43283	1	-79.51541	-81.5455	2.030084	0.0173877	0.0405508	0.225467	0.774533
43284	0	-80.23936	-76.08611	-4.153245	0.0135312	0.0905368	0.381016	0.618984
43285	1	-79.12195	-79.76842	0.646474	0.0173877	0.0508729	0.569276	0.430724
43286	0	-79.07183	-82.36128	3.289444	0.0135312	0.0350121	0.330615	0.669385
43287	1	-79.34479	-77.25094	-2.093849	0.0163171	0.0723872	0.291076	0.708924
43288	0	-78.62528	-81.33517	2.709897	0.0135312	0.0393357	0.777201	0.222799
43289	1	-79.31434	-77.22049	-2.093849	0.0163171	0.0723872	0.987331	0.0126687
43290	0	-78.51623	-80.17836	1.662132	0.0135312	0.0471523	0.452923	0.547077
43291	1	-79.3395	-77.24565	-2.093849	0.0163171	0.0723872	0.41041	0.58959
43292	0	-78.79705	-81.87838	3.081329	0.0135312	0.0365647	0.66414	0.33586
43293	1	-78.92089	-79.72728	0.8063921	0.0163171	0.0507505	0.298485	0.701515
43294	0	-78.44721	-78.89644	0.4492308	0.0126599	0.0570723	0.66414	0.33586
43295	1	-78.87739	-79.68378	0.8063921	0.0163171	0.0507505	0.513787	0.486213
43296	0	-78.90945	-81.27836	2.368914	0.0150175	0.0403932	0.423531	0.576469
43297	1	-78.80665	-77.72626	-1.080396	0.0141442	0.0669994	0.580961	0.419039
43298	0	-78.63439	-80.61575	1.98136	0.0113256	0.0469763	0.0691565	0.930843
43299	1	-78.83398	-77.75358	-1.080396	0.0141442	0.0669994	0.151394	0.848606
43300	0	-79.09021	-82.67903	3.588824	0.00916798	0.0371418	0.968656	0.0313442
43301	1	-79.72457	-84.30175	4.57718	0.0141442	0.0247922	0.734654	0.265346
