Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
7438	0	-229.5912	-226.3239	-3.267295	1	0	1	1	0.02534495	0.02534495	0.002613716	0.03026603	0.08451752	0.08451752	0.0570244	0.0570244	0.470082	0.105454	0.245357	0.179107
7439	1	-229.1701	-227.4129	-1.757283	1	0	1	1	0.03090613	0.03090613	0.0007995832	0.0370701	0.0966589	0.0966589	0.02306674	0.02306674	0.257599	0.479555	0.0776556	0.18519
7440	0	-230.9938	-227.7614	-3.232385	0	0	1	1	0.03501521	0.03495851	0.007033907	0.03026603	0.08451752	0.08451752	0.04425677	0.04425677	0.541456	0.121465	0.130778	0.206301
7441	1	-232.1047	-229.7769	-2.327825	1	0	1	1	0.04276659	0.04276659	0.004815623	0.0370701	0.08503882	0.08503882	0.02306674	0.02306674	0.213635	0.56838	0.0644021	0.153584
7442	0	-233.9202	-220.5293	-13.39093	1	0	1	1	0.03501521	0.03501521	0.005092381	0.03026603	0.1433369	0.1433369	0.06158154	0.06158154	0.0473965	0.302193	0.322682	0.327728
7443	1	-231.9111	-227.2962	-4.614902	1	0	0	1	0.04276659	0.04276659	0.002491637	0.0370701	0.093417	0.01245447	0.05816215	0.05816215	0.265316	0.463963	0.079982	0.190738
7444	0	-235.1401	-219.4901	-15.64991	1	0	1	1	0.05084527	0.05084527	0.005092381	0.03128871	0.1433369	0.1433369	0.06158154	0.06158154	0.0539796	0.205272	0.367501	0.373248
7445	1	-232.7951	-227.093	-5.702038	1	0	1	1	0.04276659	0.04276659	0.006562489	0.0222744	0.08816491	0.08816491	0.05816215	0.05816215	0.261112	0.472458	0.0787145	0.187715
7446	0	-232.6321	-220.1591	-12.47301	1	0	1	1	0.04276066	0.04276066	0.005092381	0.04083518	0.1225017	0.1225017	0.05725412	0.05725412	0.0519688	0.3904	0.353811	0.203821
7447	1	-231.7355	-222.1775	-9.558071	1	0	1	1	0.04276659	0.04276659	0.002108112	0.02320138	0.1204595	0.1204595	0.05816215	0.05816215	0.271824	0.294784	0.0819436	0.351449
7448	0	-231.1708	-226.6843	-4.486503	0	0	1	0	0.02539517	0.0007510926	0.00468752	0.03225692	0.1290342	0.1290342	0.05725412	0.03256682	0.0519688	0.3904	0.353811	0.203821
7449	1	-232.0812	-225.5385	-6.542673	1	0	1	1	0.04276659	0.04276659	0.002829524	0.02320138	0.08915092	0.08915092	0.06625352	0.06625352	0.483161	0.196514	0.0546267	0.265698
7450	0	-231.5013	-221.8075	-9.693856	1	0	1	1	0.02539517	0.02539517	0.001503143	0.03690586	0.1266524	0.1266524	0.05725412	0.05725412	0.392198	0.255329	0.26778	0.0846925
7451	1	-231.1122	-228.0265	-3.085678	1	0	1	1	0.04276659	0.04276659	0.003854647	0.02746799	0.08915092	0.08915092	0.03517154	0.03517154	0.111931	0.173056	0.481031	0.233982
7452	0	-230.684	-225.6707	-5.013296	1	0	1	1	0.02539517	0.02539517	0.001048382	0.03690586	0.1266524	0.1266524	0.02279045	0.02279045	0.202635	0.615255	0.138353	0.0437576
7453	1	-230.893	-228.4067	-2.486239	1	0	1	1	0.04276659	0.04276659	0.002115775	0.02473486	0.08915092	0.08915092	0.03517154	0.03517154	0.0262702	0.375224	0.40265	0.195856
7454	0	-231.2885	-225.5046	-5.78391	1	0	1	1	0.02539517	0.02539517	0.001048382	0.04806297	0.1212443	0.1212443	0.02279045	0.02279045	0.164001	0.497952	0.302632	0.0354149
7455	1	-227.026	-228.5698	1.543816	0	0	1	1	0.02746106	0.003165696	0.003521384	0.03061769	0.1021845	0.1021845	0.0334657	0.0334657	0.0333024	0.679405	0.0259725	0.26132
7456	0	-232.1166	-220.2244	-11.8922	0	0	1	1	0.0362836	0.01732314	0.001048382	0.0365759	0.1332506	0.1332506	0.0761712	0.0761712	0.0754161	0.554415	0.311109	0.0590602
7457	1	-226.9867	-228.531	1.544306	0	0	1	1	0.02746106	0.003162043	0.003521384	0.03061769	0.1021845	0.1021845	0.0334657	0.0334657	0.140375	0.604154	0.0230958	0.232376
7458	0	-230.7589	-222.3316	-8.427292	1	0	1	1	0.02570644	0.02570644	0.001327329	0.0365759	0.1043908	0.1043908	0.07026135	0.07026135	0.0787031	0.578579	0.324669	0.0180494
7459	1	-231.0113	-223.1876	-7.823696	1	0	1	1	0.02433452	0.02433452	0.003521384	0.02957402	0.1021845	0.1021845	0.07414436	0.07414436	0.0366227	0.5554	0.275082	0.132896
7460	0	-231.6233	-232.2637	0.6403507	0	0	1	1	0.02570644	0.005956943	0.009578205	0.04973484	0.09165896	0.09165896	0.02452074	0.02452074	0.462853	0.337331	0.189293	0.0105234
7461	1	-231.8786	-228.4483	-3.430233	1	0	1	1	0.0198879	0.0198879	0.00452523	0.02957402	0.1226279	0.1226279	0.02436707	0.02436707	0.0366227	0.5554	0.275082	0.132896
7462	0	-231.9416	-233.5887	1.647068	0	0	1	1	0.02974575	0.005949794	0.009578205	0.04721468	0.08263654	0.08263654	0.02452074	0.02452074	0.545223	0.289223	0.156835	0.00871897
7463	1	-231.3392	-222.52	-8.819203	1	0	0	1	0.04442519	0.04442519	0.005556475	0.03283195	0.1226279	0.01527341	0.05701234	0.05701234	0.0366227	0.5554	0.275082	0.132896
7464	0	-233.575	-223.5116	-10.06347	0	0	1	1	0.02739489	0.01621705	0.009578205	0.04721468	0.0979415	0.0979415	0.08866362	0.08866362	0.255443	0.473513	0.256769	0.0142746
7465	1	-231.6991	-222.2984	-9.400668	1	0	1	1	0.02749474	0.02749474	0.005556475	0.03283195	0.1226279	0.1226279	0.05701234	0.05701234	0.0211598	0.320898	0.581157	0.0767843
7466	0	-231.0996	-222.1528	-8.946744	0	0	1	1	0.02739489	0.01621705	0.00124707	0.04721468	0.0979415	0.0979415	0.08866362	0.08866362	0.380907	0.0813996	0.382884	0.15481
7467	1	-231.477	-222.0814	-9.395659	1	0	1	1	0.02749474	0.02749474	0.005556475	0.03283195	0.1159773	0.1159773	0.06362563	0.06362563	0.0861315	0.467833	0.133483	0.312552
7468	0	-232.9225	-222.079	-10.84348	1	0	1	1	0.02739489	0.02739489	0.002384435	0.04721468	0.09062963	0.09062963	0.08866362	0.08866362	0.383551	0.0709797	0.388421	0.157049
7469	1	-232.7772	-221.0191	-11.7581	1	0	1	1	0.05226732	0.05226732	0.002148907	0.03283195	0.1159773	0.1159773	0.05988515	0.05988515	0.0379619	0.206195	0.0588318	0.697012
7470	0	-229.9215	-226.255	-3.66652	1	0	1	1	0.02739489	0.02739489	0.002384435	0.04880325	0.09062963	0.09062963	0.03353274	0.03353274	0.407629	0.0126593	0.412804	0.166908
7471	1	-231.0583	-221.7688	-9.289504	1	0	1	1	0.04208814	0.04208814	0.0009990975	0.03283195	0.1088898	0.1088898	0.05988515	0.05988515	0.0379619	0.206195	0.0588318	0.697012
7472	0	-228.9686	-229.2525	0.2838937	1	0	1	0	0.02739489	0.02739489	0.002384435	0.04880325	0.09583379	0.09583379	0.03353274	0.001866312	0.481763	0.120233	0.200741	0.197263
7473	1	-234.2955	-217.81	-16.48556	1	0	1	1	0.04208814	0.04208814	0.002042235	0.04168652	0.1266663	0.1266663	0.08589576	0.08589576	0.0727343	0.395065	0.435619	0.0965825
7474	0	-229.8713	-224.8794	-4.99198	1	0	1	1	0.02739489	0.02739489	0.001107447	0.04880325	0.09583379	0.09583379	0.0394939	0.0394939	0.452785	0.113001	0.248816	0.185398
7475	1	-230.0522	-225.1847	-4.8675	1	0	1	1	0.04208814	0.04208814	0.002042235	0.03286809	0.1034685	0.1034685	0.03123766	0.03123766	0.0727343	0.395065	0.435619	0.0965825
7476	0	-230.3149	-225.9137	-4.40116	1	0	1	1	0.0229872	0.0229872	0.001107447	0.04880325	0.09583379	0.09583379	0.0394939	0.0394939	0.177147	0.0736805	0.512955	0.236217
7477	1	-230.2456	-226.4804	-3.765117	0	0	1	1	0.04208814	0.001998095	0.001135057	0.03286809	0.1306952	0.1306952	0.03123766	0.03123766	0.104015	0.134902	0.622964	0.138119
7478	0	-228.832	-224.3258	-4.506192	0	0	1	1	0.0229872	0.03399907	0.001107447	0.03693946	0.09583379	0.09583379	0.05468397	0.05468397	0.166063	0.0690702	0.120523	0.644344
7479	1	-230.5757	-227.1071	-3.468645	1	0	1	1	0.04208814	0.04208814	0.002364743	0.03286809	0.09816806	0.09816806	0.0257797	0.0257797	0.104015	0.134902	0.622964	0.138119
7480	0	-229.3139	-224.5033	-4.810572	1	0	1	1	0.02775062	0.02775062	0.001107447	0.04030617	0.09628865	0.09628865	0.04582704	0.04582704	0.288518	0.120003	0.209398	0.38208
7481	1	-230.5972	-230.917	0.319849	1	0	1	1	0.02545392	0.02545392	0.002810498	0.04282449	0.0761368	0.0761368	0.0257797	0.0257797	0.169	0.125118	0.577781	0.128102
7482	0	-229.3288	-227.6222	-1.706668	1	0	1	0	0.03365809	0.03365809	0.0002438553	0.04030617	0.09628865	0.09628865	0.02277554	0.0313933	0.284762	0.170584	0.167548	0.377106
7483	1	-230.5182	-230.8597	0.3414941	1	0	1	1	0.02545392	0.02545392	0.001377249	0.04527221	0.07496085	0.07496085	0.0257797	0.0257797	0.218848	0.541739	0.0735252	0.165887
7484	0	-230.0523	-228.9275	-1.124864	1	0	1	1	0.01965088	0.01965088	0.002123122	0.04294521	0.09628865	0.09628865	0.02277554	0.02277554	0.44337	0.070422	0.237946	0.248261
7485	1	-230.1355	-225.2393	-4.896189	1	0	1	1	0.02545392	0.02545392	0.00530849	0.03171649	0.09143823	0.09143823	0.05800153	0.05800153	0.493192	0.375432	0.0164137	0.114962
7486	0	-229.3285	-229.0801	-0.2483782	1	0	1	1	0.01965088	0.01965088	0.002123122	0.03387106	0.09578596	0.09578596	0.02581354	0.02581354	0.44337	0.070422	0.237946	0.248261
7487	1	-228.9651	-226.8735	-2.091649	1	0	1	1	0.02210574	0.02210574	0.001868658	0.03171649	0.09143823	0.09143823	0.0438668	0.0438668	0.225937	0.562178	0.00751929	0.204366
7488	0	-230.8439	-226.917	-3.926929	1	0	1	1	0.01965088	0.01965088	0.0005608966	0.03608658	0.1119001	0.1119001	0.0364892	0.0364892	0.269791	0.0923823	0.312147	0.325679
7489	1	-228.7799	-229.4077	0.6277355	1	0	1	1	0.02210574	0.02210574	0.001868658	0.03098558	0.09143823	0.09143823	0.02431027	0.02431027	0.258068	0.642127	0.00858865	0.0912155
7490	0	-232.4785	-223.265	-9.213524	1	0	1	1	0.04264978	0.04264978	0.004212817	0.0514664	0.1093091	0.1093091	0.0364892	0.0364892	0.269791	0.0923823	0.312147	0.325679
7491	1	-228.7627	-228.606	-0.156767	1	0	1	1	0.02795837	0.02795837	0.001868658	0.03098558	0.09143823	0.09143823	0.02431027	0.02431027	0.193949	0.482584	0.00645471	0.317012
7492	0	-231.5188	-225.8875	-5.631314	1	0	1	1	0.02460118	0.02460118	0.004212817	0.0514664	0.1093091	0.1093091	0.02781342	0.02781342	0.281666	0.252713	0.125607	0.340014
7493	1	-229.938	-224.5971	-5.340949	1	0	1	1	0.02795837	0.02795837	0.001868658	0.04663209	0.09143823	0.09143823	0.04733936	0.04733936	0.15101	0.142285	0.0141021	0.692602
7494	0	-229.9935	-223.7158	-6.27769	1	0	1	1	0.0305975	0.0305975	0.004212817	0.04218855	0.09720271	0.09720271	0.0480235	0.0480235	0.281666	0.252713	0.125607	0.340014
7495	1	-230.336	-222.8767	-7.459344	1	0	1	1	0.02638201	0.02638201	0.00330257	0.029131	0.1147606	0.1147606	0.05746445	0.05746445	0.0617128	0.649481	0.00576306	0.283043
7496	0	-229.351	-225.7344	-3.616531	1	0	1	1	0.0305975	0.0305975	0.004212817	0.03052015	0.09720271	0.09720271	0.03983883	0.03983883	0.152411	0.136744	0.0679664	0.642879
7497	1	-230.2927	-223.0239	-7.268819	1	0	1	1	0.02649356	0.02649356	0.001769643	0.029131	0.1147606	0.1147606	0.05746445	0.05746445	0.0350156	0.231314	0.00326994	0.7304
7498	0	-229.5403	-224.8224	-4.717896	1	0	1	1	0.0305975	0.0305975	0.004212817	0.03052015	0.1081087	0.1081087	0.03714936	0.03714936	0.248145	0.121299	0.0602896	0.570266
7499	1	-229.7704	-224.4071	-5.363282	1	0	1	1	0.02649356	0.02649356	0.003076668	0.02640382	0.1019648	0.1019648	0.05746445	0.05746445	0.0412422	0.229822	0.00324884	0.725687
7500	0	-230.4809	-223.6657	-6.815152	1	0	1	1	0.0305975	0.0305975	0.0007764123	0.02612466	0.1081087	0.1081087	0.06062743	0.06062743	0.478454	0.0781718	0.033272	0.410102
7501	1	-229.9402	-225.8642	-4.075919	1	0	1	1	0.03046072	0.03046072	0.001681781	0.03319456	0.08299769	0.08299769	0.05746445	0.05746445	0.0412422	0.229822	0.00324884	0.725687
7502	0	-231.4274	-222.1633	-9.264172	0	0	1	1	0.0212832	0.03411023	0.0007764123	0.04026845	0.1239812	0.1239812	0.06062743	0.06062743	0.903855	0.0518954	0.0220881	0.0221619
7503	1	-228.7587	-230.3121	1.553369	0	0	1	1	0.01641427	0.006337615	0.0007554897	0.03319456	0.1162677	0.1162677	0.02737512	0.02737512	0.10444	0.58199	0.00822722	0.305343
7504	0	-227.8218	-229.6634	1.841587	1	0	1	0	0.03220565	0.03220565	0.0007764123	0.02276807	0.1156648	0.1156648	0.01982128	0.006958344	0.750183	0.21309	0.0183327	0.018394
7505	1	-229.852	-227.5323	-2.319744	0	0	1	1	0.01759151	0.006337186	0.0007554897	0.03908533	0.1258787	0.1258787	0.03959111	0.03959111	0.104151	0.580379	0.0109713	0.304499
7506	0	-228.3074	-232.4132	4.105818	0	0	1	1	0.03220565	0.01652083	0.0007764123	0.02276807	0.08921045	0.08921045	0.01982128	0.01982128	0.205862	0.78406	0.00503078	0.0050476
7507	1	-231.2661	-221.2604	-10.0057	1	0	1	1	0.03484264	0.03484264	0.0005794008	0.03908533	0.1258787	0.1258787	0.04965107	0.04965107	0.200624	0.212761	0.021134	0.565481
7508	0	-233.407	-225.5676	-7.839353	1	0	1	1	0.05436872	0.05436872	0.0008419669	0.02749923	0.1313444	0.1313444	0.01982128	0.01982128	0.202719	0.77209	0.00495398	0.0202363
7509	1	-230.0513	-222.1156	-7.935647	1	0	1	1	0.03484264	0.03484264	0.0007544122	0.03908533	0.1102605	0.1102605	0.04965107	0.04965107	0.324447	0.348831	0.0629906	0.263732
7510	0	-229.8216	-222.8886	-6.933036	1	0	1	1	0.03128385	0.03128385	0.001592833	0.02749923	0.1147026	0.1147026	0.05203566	0.05203566	0.152466	0.787647	0.0117775	0.0481092
7511	1	-230.8793	-221.4325	-9.446884	1	0	1	1	0.03484264	0.03484264	0.00415684	0.03908533	0.1037444	0.1037444	0.06403906	0.06403906	0.104644	0.462329	0.0834857	0.349542
7512	0	-229.2633	-227.3949	-1.868421	1	0	1	0	0.03128385	0.03128385	0.001926566	0.02602669	0.08878739	0.08878739	0.05203566	0.02581218	0.377603	0.578418	0.00864893	0.0353296
7513	1	-230.3863	-225.899	-4.487296	1	0	1	1	0.03484264	0.03484264	0.00415684	0.02508475	0.1141982	0.1141982	0.03058578	0.03058578	0.155982	0.198546	0.124444	0.521028
7514	0	-228.2554	-225.019	-3.236334	1	0	1	0	0.03128385	0.03128385	0.001926566	0.02753181	0.1148169	0.1148169	0.03471845	0.02579983	0.130638	0.807933	0.0120808	0.0493483
7515	1	-230.5266	-228.534	-1.992613	1	0	1	0	0.01889808	0.01889808	0.00415684	0.02508475	0.1141982	0.1141982	0.03058578	0.03387523	0.482236	0.0284678	0.384733	0.104564
7516	0	-236.5706	-225.5091	-11.06156	0	0	1	1	0.03128385	0.02238789	0.001926566	0.08932233	0.1148169	0.1148169	0.03471845	0.03471845	0.0963641	0.784034	0.0235212	0.0960804
7517	1	-227.6861	-230.661	2.974951	0	0	1	1	0.0156782	0.007417895	0.003512805	0.03849375	0.09405087	0.09405087	0.03058578	0.03058578	0.523561	0.0309073	0.049789	0.395743
7518	0	-238.2099	-224.9697	-13.24019	1	0	1	1	0.03367087	0.03367087	0.00163897	0.08932233	0.1148169	0.1148169	0.03471845	0.03471845	0.0734258	0.421957	0.31328	0.191337
7519	1	-229.4444	-237.2402	7.795833	1	0	1	0	0.0156782	0.0156782	0.002323211	0.01778959	0.09405087	0.09405087	0.01105287	0.01287929	0.762294	0.0450004	0.0418993	0.150807
7520	0	-232.6362	-230.3174	-2.318741	1	0	0	1	0.02360905	0.02360905	0.01250427	0.03452976	0.102791	0.0128543	0.04294351	0.04294351	0.109958	0.134359	0.469148	0.286534
7521	1	-231.3339	-234.7181	3.384198	1	0	1	1	0.01502989	0.01502989	0.002323211	0.02267745	0.09405087	0.09405087	0.01606299	0.01606299	0.693889	0.0409622	0.127875	0.137274
7522	0	-233.7061	-226.778	-6.928031	1	0	1	1	0.0290484	0.0290484	0.01250427	0.03355078	0.102791	0.102791	0.04918239	0.04918239	0.154621	0.188933	0.390807	0.265639
7523	1	-231.0482	-229.2604	-1.787794	1	0	1	1	0.01623418	0.01623418	0.005426696	0.02559717	0.09754021	0.09754021	0.04393081	0.04393081	0.60261	0.309594	0.0428003	0.0449961
7524	0	-229.2038	-227.469	-1.734729	1	0	1	0	0.03579	0.03579	0.004626818	0.03355078	0.104721	0.104721	0.01287488	0.03331144	0.400543	0.133972	0.27712	0.188364
7525	1	-232.0725	-229.6784	-2.394112	1	0	1	1	0.01862728	0.01862728	0.005426696	0.02559717	0.07645979	0.07645979	0.06714146	0.06714146	0.600189	0.312367	0.0426284	0.0448153
7526	0	-226.6611	-233.9756	7.314478	0	0	1	0	0.0138729	0.01080401	0.001143035	0.03355078	0.08556049	0.08556049	0.01567626	0.0332994	0.421654	0.141033	0.291726	0.145588
7527	1	-229.7345	-227.0028	-2.731713	0	0	1	1	0.01724363	0.01932375	0.005850911	0.02559717	0.09375545	0.09375545	0.07054187	0.07054187	0.473609	0.42057	0.012553	0.093268
7528	0	-230.4575	-232.0746	1.617028	1	0	1	0	0.01666667	0.01666667	0.005157153	0.02642116	0.1026492	0.1026492	0.01567626	0.0332994	0.0760453	0.345358	0.385974	0.192623
7529	1	-231.3985	-225.5162	-5.882304	1	0	1	1	0.01776242	0.01776242	0.0031403	0.02874079	0.1113319	0.1113319	0.05829996	0.05829996	0.425898	0.408746	0.0112884	0.154068
7530	0	-228.9556	-227.156	-1.799633	1	0	1	0	0.02306057	0.02306057	0.002432011	0.02642116	0.1026492	0.1026492	0.03749919	0.03329706	0.101834	0.462477	0.322109	0.113579
7531	1	-230.2484	-230.054	-0.1943605	1	0	1	1	0.03739462	0.03739462	0.0031403	0.02874079	0.08166756	0.08166756	0.02589829	0.02589829	0.435949	0.418392	0.0115548	0.134103
7532	0	-230.34	-228.9842	-1.355791	1	0	1	1	0.01650465	0.01650465	0.002432011	0.02642116	0.1026492	0.1026492	0.03749919	0.03749919	0.0678793	0.628528	0.224449	0.0791432
7533	1	-230.4009	-226.184	-4.216882	1	0	1	1	0.03476154	0.03476154	0.005659862	0.02874079	0.08989606	0.08989606	0.04779256	0.04779256	0.0401179	0.668199	0.0775111	0.214172
7534	0	-230.9545	-228.3982	-2.556316	1	0	1	1	0.01650465	0.01650465	0.002432011	0.02642116	0.08866988	0.08866988	0.06043478	0.06043478	0.0639759	0.592386	0.211543	0.132096
7535	1	-229.5457	-228.7979	-0.7477599	1	0	1	1	0.02347501	0.02347501	0.001704629	0.02874079	0.0792571	0.0792571	0.04779256	0.04779256	0.0500938	0.834357	0.0967854	0.0187641
7536	0	-229.1355	-233.5311	4.395548	1	0	1	0	0.01565455	0.01565455	0.004389412	0.02642116	0.08866988	0.08866988	0.02503371	0.0189725	0.0639759	0.592386	0.211543	0.132096
7537	1	-229.6	-226.0149	-3.585137	1	0	1	1	0.02322713	0.02322713	0.003421891	0.02874079	0.1123593	0.1123593	0.03438867	0.03438867	0.0245229	0.856817	0.0993908	0.0192693
7538	0	-231.4694	-234.0828	2.613483	1	0	1	1	0.01565455	0.01565455	0.004389412	0.02861422	0.08974903	0.08974903	0.01748697	0.01748697	0.0639759	0.592386	0.211543	0.132096
7539	1	-229.0925	-226.244	-2.848446	1	0	1	1	0.02322713	0.02322713	0.003421891	0.02874079	0.1013573	0.1013573	0.03989472	0.03989472	0.0245229	0.856817	0.0993908	0.0192693
7540	0	-231.4196	-234.2701	2.850475	1	0	1	1	0.0272064	0.0272064	0.003491364	0.01619238	0.08974903	0.08974903	0.01748697	0.01748697	0.524102	0.35918	0.0366245	0.0800935
7541	1	-226.4506	-234.1048	7.654122	0	0	1	0	0.02322713	0.014685	0.003421891	0.0193703	0.1013573	0.1013573	0.008911509	0.02039985	0.0189671	0.6627	0.303429	0.0149037
7542	0	-230.3905	-227.5199	-2.870574	1	0	1	1	0.0272064	0.0272064	0.003491364	0.0506148	0.08974903	0.08974903	0.02574535	0.02574535	0.5508	0.377477	0.0384902	0.0332333
7543	1	-229.2558	-225.3342	-3.921634	0	0	1	1	0.0290259	0.01775602	0.003421891	0.03997198	0.1254526	0.1254526	0.02556151	0.02556151	0.0331199	0.411016	0.52984	0.0260245
7544	0	-231.1211	-234.7682	3.64713	1	0	1	1	0.0272064	0.0272064	0.003029231	0.02007591	0.07357701	0.07357701	0.02429431	0.02429431	0.52191	0.0205603	0.426039	0.0314902
7545	1	-230.1683	-223.23	-6.938205	1	0	1	1	0.02854063	0.02854063	0.0008276839	0.03997198	0.1207885	0.1207885	0.03702398	0.03702398	0.212752	0.524064	0.230001	0.0331824
7546	0	-231.7072	-236.3826	4.67532	1	0	1	1	0.0272064	0.0272064	0.003855653	0.02076383	0.07357701	0.07357701	0.01510935	0.01510935	0.786851	0.052593	0.0800049	0.0805515
7547	1	-231.1767	-223.5189	-7.657746	1	0	1	1	0.03339182	0.03339182	0.0002225436	0.04613966	0.1161282	0.1161282	0.03663851	0.03663851	0.144992	0.608676	0.156748	0.0895845
7548	0	-231.0729	-229.7	-1.372891	1	0	1	1	0.0272064	0.0272064	0.005342636	0.02662726	0.07357701	0.07357701	0.05288045	0.05288045	0.243505	0.469177	0.14317	0.144148
7549	1	-231.3412	-224.0982	-7.24306	1	0	1	1	0.04080424	0.04080424	0.0004804667	0.04613966	0.1151639	0.1151639	0.02683879	0.02683879	0.144812	0.607921	0.156553	0.0907133
7550	0	-228.5021	-228.9414	0.4393621	0	0	1	1	0.02341637	0.01008755	0.004820064	0.0396652	0.07778594	0.07778594	0.05288045	0.05288045	0.243505	0.469177	0.14317	0.144148
7551	1	-228.5285	-224.525	-4.003446	1	0	1	0	0.04080424	0.04080424	0.00284236	0.03200196	0.1151639	0.1151639	0.03302018	0.01796767	0.121398	0.727454	0.0425977	0.10855
7552	0	-227.9704	-230.3264	2.355972	0	0	1	1	0.02341637	0.01008633	0.004820064	0.0396652	0.07778594	0.07778594	0.03858317	0.03858317	0.320504	0.617536	0.00435638	0.0576035
7553	1	-231.7753	-222.0086	-9.766632	1	0	1	1	0.04080424	0.04080424	0.002112538	0.0345067	0.1397624	0.1397624	0.0310678	0.0310678	0.121398	0.727454	0.0425977	0.10855
7554	0	-227.5507	-230.2534	2.70266	0	0	1	1	0.01998085	0.01008553	0.003944151	0.02720846	0.08087183	0.08087183	0.04967986	0.04967986	0.320504	0.617536	0.00435638	0.0576035
7555	1	-233.3973	-231.2384	-2.158834	1	0	1	1	0.04872618	0.04872618	0.002264922	0.02460349	0.0781554	0.0781554	0.03774714	0.03774714	0.139941	0.00234601	0.022481	0.835232
7556	0	-230.1707	-225.9734	-4.197313	1	0	1	1	0.01998085	0.01998085	0.003944151	0.03055913	0.1095844	0.1095844	0.04263631	0.04263631	0.108518	0.810192	0.00571547	0.0755744
7557	1	-232.7993	-229.0238	-3.775433	1	0	1	1	0.04872618	0.04872618	0.001542543	0.0373862	0.0781554	0.0781554	0.03774714	0.03774714	0.75613	0.012676	0.121469	0.109725
7558	0	-228.7983	-226.3702	-2.428083	0	0	1	1	0.02274343	0.03489902	0.00197499	0.0441445	0.08364935	0.08364935	0.04263631	0.04263631	0.565682	0.304449	0.00913106	0.120738
7559	1	-230.13	-232.9041	2.774099	1	0	1	1	0.01881858	0.01881858	0.002045485	0.0373862	0.0781554	0.0781554	0.01829026	0.01829026	0.75613	0.012676	0.121469	0.109725
7560	0	-228.8989	-225.7453	-3.153682	0	0	1	1	0.01919782	0.03488526	0.002566504	0.02456426	0.1010445	0.1010445	0.05320241	0.05320241	0.565682	0.304449	0.00913106	0.120738
7561	1	-226.3759	-228.2684	1.892467	0	0	1	1	0.02621186	0.007201181	0.002045485	0.02668304	0.09916974	0.09916974	0.03650366	0.03650366	0.75613	0.012676	0.121469	0.109725
7562	0	-229.7046	-225.1334	-4.571209	1	0	1	1	0.02677019	0.02677019	0.003912817	0.02456426	0.1010445	0.1010445	0.05320241	0.05320241	0.494216	0.258925	0.141374	0.105485
7563	1	-229.2954	-228.7172	-0.5781831	1	0	1	1	0.02621186	0.02621186	0.003852055	0.02668304	0.08645439	0.08645439	0.03650366	0.03650366	0.378011	0.03233	0.309806	0.279852
7564	0	-227.8769	-226.6915	-1.185382	0	0	1	1	0.02699101	0.008443768	0.003819742	0.02456426	0.1010445	0.1010445	0.05591336	0.05591336	0.134186	0.443235	0.242008	0.180571
7565	1	-227.1317	-227.4567	0.3250664	0	0	1	1	0.02273683	0.01095385	0.003267464	0.02668304	0.1093634	0.1093634	0.03650366	0.03650366	0.628239	0.0193236	0.185171	0.167267
7566	0	-229.5608	-228.3914	-1.169415	1	0	1	1	0.02699101	0.02699101	0.003819742	0.02456426	0.09946848	0.09946848	0.02927228	0.02927228	0.045836	0.338014	0.28462	0.33153
7567	1	-230.4846	-229.6573	-0.8273461	1	0	1	1	0.0321447	0.0321447	0.003267464	0.02668304	0.07393988	0.07393988	0.04552875	0.04552875	0.568382	0.187984	0.0923033	0.15133
